""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV9481|Lachnospiraceae"	0	0	0	0	0	0	0	0	0.00262884392003424	0.00356168031422675	0.000142477203647416	0.000919117647058824	0	0.000133194810730174	0.000469762926309856	0.000121747070461117	0	0	0.00327512741248225	0	0	0	0	0	0	0	0	0.000218080311709459	0	0	0	0	0	0	0
"ASV9188|Lachnospiraceae"	0.000468255061286324	0.000253004427577483	0.000355998576005696	0.000492117334833119	0.000567676967124099	0	0.000289621216822855	0.000310546950817127	0.00256770801491716	0.00206377737833699	0.000854863221884498	0.00156590413943355	0.000656814449917898	0.000266389621460348	0.00095518461683004	0.00103485009891949	0.00138147996170155	0.000425767445821093	0.000985880190492105	0.0000174880207058165	0.000248473197588502	0.000316207707219159	0.000332199636162303	0	0.000173052296403973	0.000140856406954282	0.0000323960088117144	0.00100316943386351	0.000192261475606825	0.000178230013934347	0.000139742873113471	0.0000954547623971873	0.000333950636024166	0.000371936688110424	0.000557906887264332
"ASV9139|Lachnospiraceae"	0.00206583115273378	0.00275142314990512	0.00154266049602468	0.00305815772360581	0.00259156876295784	0.00208218612334802	0.00285483770868243	0.00166918986064206	0.000794766766521978	0.000299580587177951	0.000474924012158055	0.000612745098039216	0.0013136288998358	0.00109219744798743	0.00100216090946103	0.00100441333130422	0.00109424155382301	0.00059607442414953	0.000751942518171944	0.00484418173551117	0.00111159062079067	0.000907378638107153	0.00170845527169185	0.00099215297194913	0.000553767348492715	0.00138844172569221	0.000534534145393287	0.00577185891657701	0.0015380918048546	0.000842541884053275	0.000541503633314701	0.00116136627583245	0.00044020765657731	0.000468364718361275	0.00200076952674105
"ASV9478|Lachnospiraceae"	0.000385621815176973	0.000158127767235927	0.000118666192001899	0.000158180571910646	0.000197452858130121	0.000326954845814978	0.000289621216822855	0.000116455106556422	0	0.0000665734638173224	0.0000949848024316109	0.00017020697167756	0	0.000266389621460348	0.0001096113494723	0.000304367676152793	0	0	0.000100259002422926	0	0.0000523101468607373	0.000137481611834417	0.000126552242347544	0.000342743753946063	0.000121136607482781	0.000362202189311011	0.0000485940132175716	0.000523392748102701	0.000208283265240727	0.000324054570789721	0.000349357182783678	0.0000954547623971873	0.000273232338565227	0.000082652597357872	0.000288572527895344
"ASV9339|Lachnospiraceae"	0.00123949869164027	0.000253004427577483	0.0000593330960009493	0.000140604952809463	0.0000740448217987955	0.0000344162995594714	0.000455119055007344	0.000504638795077831	0	0	0.0000474924012158055	0	0	0.000186472735022244	0.0000626350568413141	0.0000608735352305585	0.00039666256326084	0.0000709612409701821	0	0.0000524640621174495	0.000039232610145553	0.000096237128284092	0.000047457090880329	0.0000360782898890593	0.000173052296403973	0.000241468126207341	0.000226772061682001	0	0.000224305054874629	0.000243040928092291	0.000244550027948575	0.0000477273811985936	0.000622362548954127	0.000275508657859573	0.000307810696421701
"ASV9200|Lachnospiraceae"	0.000110177661479135	0.000885515496521189	0.00249199003203987	0.000263634286517743	0.0000493632145325304	0	0.0000206872297730611	0.0000388183688521408	0.000611359051170753	0.000432727514812596	0.000142477203647416	0	0.000328407224958949	0.0000532779242920696	0.0000782938210516426	0.000243494140922234	0	0.0000141922481940364	0.000133678669897235	0	0.000130775367151843	0.000137481611834417	0	0.0000541174348335889	0.000138441837123179	0.00012073406310367	0.0000161980044058572	0	0.0000801089481695105	0.000178230013934347	0.0000174678591391839	0.0000318182541323958	0.000182154892376818	0.000220406926287659	0.0000961908426317815
"ASV9318|Lachnospiraceae"	0.0000550888307395676	0.00047438330170778	0.00088999644001424	0.000843629716856776	0.000271497679928917	0	0.000206872297730611	0.000349365319669267	0	0	0	0.000068082788671024	0	0.000133194810730174	0.000125270113682628	0.000121747070461117	0	0	0.0000167098337371543	0	0.000274628271018871	0.000109985289467534	0	0.000450978623613241	0.0000173052296403973	0.000261590470057952	0.000080990022029286	0.000130848187025675	0.0000320435792678042	0.000259243656631777	0.0000174678591391839	0	0.000455387230942044	0.0000275508657859573	0.00015390534821085
"ASV8895|Lachnospiraceae_FCS020 "	0.00110177661479135	0.00395319418089817	0	0.000263634286517743	0.000394905716260243	0	0.000744740271830199	0.00135864290982493	0.00128385400745858	0.0000332867319086612	0.000237462006079027	0.000034041394335512	0.000985221674876847	0.000319667545752417	0.0000939525852619711	0.000334804443768072	0	0	0	0	0.00132083120823362	0.000591170930887994	0.000411294787629518	0.000883918102281952	0.00436091786938013	0.0000804893754024469	0.000194376052870286	0.000232618999156756	0.00173035328046143	0.000291649113710749	0.000803521520402459	0.000700001590912707	0.0000455387230942044	0.000330610389431488	0.000731050404001539
"ASV9679|Lachnospiraceae"	0.000165266492218703	0.00047438330170778	0.000474664768007595	0.000773327240452045	0.000468950538059038	0.000051624449339207	0.0000206872297730611	0.000698730639338535	0	0.0000998601957259836	0	0.000238289760348584	0	0.000106555848584139	0.000172246406313614	0.000365241211383351	0	0	0	0	0.0000261550734303687	0.000151229773017859	0.000458751878509847	0.000108234869667178	0.000155747066763576	0.000181101094655505	0.0000485940132175716	0.000290773748945945	0.000512697268284867	0.000405068213487151	0.000157210732252655	0.0000159091270661979	0	0.000220406926287659	0.00036552520200077
"ASV9307|Lachnospiraceae"	0.000385621815176973	0.000695762175838077	0.000355998576005696	0.000878780955059142	0.000419587323526508	0.00115294603524229	0.000972299799333871	0.0010480959590078	0	0.0000998601957259836	0.000142477203647416	0.00017020697167756	0	0.0000266389621460348	0.0000626350568413141	0.000213057373306955	0	0	0.000150388503634389	0	0	0	0.000332199636162303	0	0.000103831377842384	0.0000804893754024469	0.000129584035246858	0.000290773748945945	0.000528719057918769	0.000210635471013319	0.000104807154835103	0.000381819049588749	0.0000910774461884089	0	0.0000384763370527126
"ASV9338|Lachnospiraceae"	0.000495799476656108	0.000316255534471853	0.0000593330960009493	0.000175756191011828	0.000148089643597591	0.000223705947136564	0.000268933987049794	0.00046582042622569	0.000244543620468301	0.0000332867319086612	0	0.000136165577342048	0	0	0.0000469762926309856	0.000121747070461117	0	0	0.00011696883616008	0	0	0	0.000221466424108202	0.0000360782898890593	0.000121136607482781	0.0000603670315518352	0.000080990022029286	0.000058154749789189	0.000352479371945846	0.0000324054570789721	0.000104807154835103	0.0000159091270661979	0.0000758978718236741	0	0.0000961908426317815
"ASV9151|Lachnospiraceae"	0	0.0000316255534471853	0	0	0	0	0.0000206872297730611	0.000310546950817127	0	0	0	0	0	0.0000266389621460348	0	0	0.00114895363151416	0.0010928031109408	0	0.0117169738728971	0	0	0.00015819030293443	0	0	0	0.000129584035246858	0	0.0000160217896339021	0	0	0.0000159091270661979	0	0	0
"ASV9382|Lachnospiraceae"	0.0000826332461093513	0.0000316255534471853	0	0.0000527268573035485	0.000172771250863856	0	0.0000413744595461222	0	0.000305679525585376	0	0.000427431610942249	0.00115740740740741	0.000985221674876847	0.000186472735022244	0.000266198991575585	0.0000608735352305585	0	0.000170306978328437	0.000133678669897235	0	0.000170007977297396	0.000261215062485393	0.000047457090880329	0.0000180391449445296	0.00025957844460596	0.000281712813908564	0.000129584035246858	0.000363467186182431	0.0000961307378034126	0.000129621828315888	0.0000174678591391839	0.0000159091270661979	0.000136616169282613	0.000330610389431488	0.000173143516737207
"ASV9173|Lachnospiraceae"	0.000247899738328054	0.000284629981024668	0	0.000193331810113011	0.000246816072662652	0	0	0.000194091844260704	0.0000611359051170753	0.00056587444244724	0	0.00034041394335512	0	0.0000532779242920696	0	0	0.0064970592258241	0.000823150395254112	0.000334196674743086	0	0.000274628271018871	0.000247466901301951	0.000015819030293443	0.0000721565797781185	0.00025957844460596	0.00012073406310367	0.000080990022029286	0.0000726934372364863	0	0.0000972163712369163	0.0000873392956959195	0	0.0000303591487294696	0.000220406926287659	0.000134667179684494
"ASV9152|Lachnospiraceae"	0.001019143368682	0.000569259962049336	0.00142399430402278	0.000562419811237851	0.00061704018165663	0	0.000165497838184489	0.000582275532782113	0.000122271810234151	0.0000665734638173224	0.000617401215805471	0.000646786492374728	0.000985221674876847	0.000772529902235009	0.000469762926309856	0.000213057373306955	0.0000136780194227876	0.000127730233746328	0.000267357339794469	0.00127662551152461	0.000287705807734055	0.000247466901301951	0.000537847029977062	0.000685487507892126	0.000207662755684768	0.000140856406954282	0.0000485940132175716	0.000828705184495944	0.00286790034446848	0.000421270942026637	0.000227082168809391	0.0000954547623971873	0.000197334466741553	0.000137754328929787	0.0000769526741054252
"ASV9326|Lachnospiraceae"	0.00044071064591654	0.000411132194813409	0.00142399430402278	0.000456966096630754	0.000691085003455425	0.000653909691629956	0.000827489190922444	0.00093164085245138	0.000244543620468301	0.000133146927634645	0.000189969604863222	0	0.00229885057471264	0.000719251977942939	0.0000939525852619711	0.000243494140922234	0	0	0.000100259002422926	0	0.000627721762328848	0.000439941157870135	0.000743494423791822	0.000198430594389826	0.000155747066763576	0.000422569220862846	0.000712712193857717	0.000189002936814864	0.00100937274693583	0.000972163712369163	0.000558971492453885	0.000922729369839477	0.000592003400224658	0.000192856060501701	0.000230858022316276
"ASV9242|Lachnospiraceae"	0	0.0000316255534471853	0	0.000421814858428388	0.00244347911936025	0	0.000289621216822855	0.0000388183688521408	0	0.000133146927634645	0.0000474924012158055	0.00017020697167756	0	0.000319667545752417	0.000172246406313614	0.0000608735352305585	0.000123102174805088	0.0010928031109408	0.0000501295012114629	0	0.000797729739626244	0.00107235657230845	0	0.0000901957247226481	0.000553767348492715	0.0000201223438506117	0.000129584035246858	0.0000290773748945945	0.000256348634142434	0.0000486081856184582	0	0.0000954547623971873	0.000151795743647348	0.000165305194715744	0.0000384763370527126
"ASV9225|Lachnospiraceae"	0.000605977138135243	0.000600885515496521	0.00118666192001899	0.000316361143821291	0.000493632145325304	0	0.00101367425887999	0.00197973681145918	0	0	0.000142477203647416	0	0	0.0000532779242920696	0.000031317528420657	0	0	0.000127730233746328	0	0	0.000274628271018871	0.000343704029586043	0.000205647393814759	0.000198430594389826	0.0000346104592807947	0.000664037347070187	0.000194376052870286	0	0.0000320435792678042	0.000210635471013319	0.0000698714365567356	0.000127273016529583	0.000258052764200492	0.000633669913077018	0.00015390534821085
"ASV9247|Lachnospiraceae"	0	0.000379506641366224	0	0	0.000222134465396387	0	0	0	0.0000611359051170753	0	0	0	0	0	0	0	0	0	0.0000334196674743086	0	0.000693109445904769	0.000893630476923711	0	0	0.0000692209185615893	0.000160978750804894	0.000194376052870286	0	0	0.000955960983829677	0	0.0014636396900902	0.0000910774461884089	0.000606119047291061	0.000269334359368988
"ASV9189|Lachnospiraceae"	0	0.000284629981024668	0	0.0000527268573035485	0.000468950538059038	0	0.0000827489190922444	0.000155273475408563	0.000244543620468301	0	0	0.000034041394335512	0	0.000319667545752417	0	0	0	0	0	0	0.000431558711601083	0.000934874960474037	0	0	0.000051915688921192	0	0.000129584035246858	0	0	0.000178230013934347	0.0000349357182783678	0.000238636905992968	0.0000303591487294696	0	0.0000384763370527126
"ASV9207|Lachnospiraceae"	0.000550888307395676	0.000695762175838077	0.000652664056010443	0.000966659050565056	0.000839174647053016	0.000585077092511013	0.00103436148865305	0.000388183688521408	0	0	0.0000949848024316109	0.000068082788671024	0	0.0000266389621460348	0.000031317528420657	0.000121747070461117	0.00084803720421283	0.0000851534891642185	0.0000167098337371543	0.00040222447623378	0.0000653876835759216	0.0000687408059172086	0.000221466424108202	0.000414900333724181	0.000103831377842384	0.000241468126207341	0.000323960088117144	0.000290773748945945	0.000448610109749259	0.000372662756408179	0.000419228619340414	0.0000636365082647915	0.000121436594917879	0.000082652597357872	0.0000577145055790689
"ASV9166|Lachnospiraceae"	0.000275444153697838	0.0010752688172043	0.00213599145603418	0.00117756647977925	0.000296179287195182	0	0.000661991352737955	0.000194091844260704	0.000611359051170753	0.000532587710538579	0.000617401215805471	0.00159994553376906	0	0.000319667545752417	0.000688985625254455	0.000304367676152793	0.0000820681165367255	0.000383190701238983	0.000501295012114629	0.0000174880207058165	0.00039232610145553	0.000453689319053577	0.000569485090563948	0.000270587174167944	0.000190357526044371	0.00140856406954282	0.000890890242322146	0.00058154749789189	0.000352479371945846	0.000939758255290191	0.000436696478479598	0.000795456353309894	0.000728619569507271	0.000978055735401485	0.000307810696421701
"ASV9138|Lachnospiraceae"	0.00239636413717119	0.00186590765338393	0.00439064910407025	0.00386663620226022	0.00172771250863856	0.00234030837004405	0.00320652061482447	0.000970459221303521	0.00189521305862933	0.00166433659543306	0.00204217325227964	0.00333605664488017	0.00492610837438424	0.00162497669090812	0.00151890012840187	0.00164358545122508	0.0102311585282451	0.00325002483643434	0.00235608655693876	0.00152145780140604	0.00194855297056246	0.00318957339455848	0.00234121648342957	0.00149724903039596	0.0012805869933894	0.00160978750804894	0.00205714655954386	0.00206449361751621	0.00128174317071217	0.00202534106743576	0.00172931805477921	0.00335682581096775	0.00133580254409666	0.00272753571280977	0.0022893420546364
"ASV9427|Lachnospiraceae"	0.000165266492218703	0.0000316255534471853	0	0.000140604952809463	0.000148089643597591	0	0.000248246757276733	0.000116455106556422	0.000122271810234151	0.000532587710538579	0.000237462006079027	0.000068082788671024	0.000656814449917898	0.0000799168864381044	0.000219222698944599	0.000273930908537513	0	0.000184499226522473	0	0	0	0	0.00015819030293443	0.0000360782898890593	0.0000865261482019866	0.000100611719253059	0.000356356096928858	0.000058154749789189	0.0000480653689017063	0.000145824556855374	0.0000524035774175517	0	0.000121436594917879	0.00020663149339468	0.000230858022316276
"ASV9177|Lachnospiraceae"	0	0.0000316255534471853	0	0.000421814858428388	0	0	0.00018618506795755	0.0000776367377042817	0	0	0.000237462006079027	0.000068082788671024	0	0.0000266389621460348	0.0001096113494723	0	0.00272192586513473	0.000780573650672003	0	0	0.0000523101468607373	0.0000274963223668834	0	0.0000541174348335889	0	0.0000804893754024469	0.0000647920176234288	0.000116309499578378	0.0000480653689017063	0.0000810136426974302	0.0000698714365567356	0.0000318182541323958	0.0000910774461884089	0.000247957792073616	0.0000192381685263563
"ASV9145|Lachnospiraceae"	0.00022035532295827	0.000442757748260595	0	0.000913932193261508	0.0000987264290650607	0	0.000289621216822855	0.000698730639338535	0.000366815430702452	0.000166433659543306	0.00123480243161094	0.00132761437908497	0.000328407224958949	0.000772529902235009	0.00103347843788168	0.00118703393699589	0.0126384899466557	0.000539305431373384	0.000334196674743086	0	0.000235395660873318	0.000233718740118509	0.000616942181444277	0.000342743753946063	0.000173052296403973	0.00100611719253059	0.000307762083711287	0.00114855630833648	0.000192261475606825	0.000631906413039956	0.000611375069871437	0.000413637303721145	0.00037948935911837	0.000978055735401485	0.000634859561369758
"ASV9386|Lachnospiraceae"	0	0.000253004427577483	0	0	0.0000493632145325304	0	0	0.0000388183688521408	0	0.0000332867319086612	0	0.00034041394335512	0.000656814449917898	0.000346306507898452	0.0000782938210516426	0.000334804443768072	0.0000273560388455752	0	0	0	0.0000261550734303687	0.0000824889671006503	0.000348018666455746	0.000252548029223415	0.000224967985325165	0.000221345782356729	0.00100427627316315	0.000596086185339188	0.000544740847552672	0.000275446385171263	0.0000873392956959195	0.000397728176654947	0.000121436594917879	0.0000275508657859573	0.000173143516737207
"ASV9280|Lachnospiraceae"	0.000165266492218703	0.000094876660341556	0.000652664056010443	0.000263634286517743	0.000123408036331326	0.000774366740088106	0.000413744595461222	0.0000776367377042817	0	0.0000665734638173224	0.000142477203647416	0.000136165577342048	0.000328407224958949	0.000346306507898452	0.000031317528420657	0.000182620605691676	0	0	0.0000167098337371543	0	0.0000653876835759216	0.000109985289467534	0.00031638060586886	0.000144313159556237	0	0.000140856406954282	0.000437346118958144	0.000407083248524323	0.000128174317071217	0.000259243656631777	0.000157210732252655	0.000190909524794375	0.000136616169282613	0.0000688771644648933	0.000384763370527126
"ASV9591|Lachnospiraceae"	0.0000826332461093513	0.000126502213788741	0.000118666192001899	0.000685449144946131	0.000394905716260243	0.0002409140969163	0.000434431825234283	0.000194091844260704	0.000122271810234151	0	0.000284954407294833	0.000034041394335512	0	0.0000799168864381044	0.000172246406313614	0.000121747070461117	0	0	0	0	0.0000915427570062903	0.0000137481611834417	0.000063276121173772	0.000126274014611707	0.000051915688921192	0.000261590470057952	0.0000485940132175716	0.0000726934372364863	0.000224305054874629	0.000226838199552805	0.000174678591391839	0.0000954547623971873	0.000151795743647348	0.000041326298678936	0.0000769526741054252
"ASV9333|Lachnospiraceae"	0.000385621815176973	0.000094876660341556	0.000118666192001899	0.000210907429214194	0.000222134465396387	0.0000688325991189427	0.000393057365688161	0.0000776367377042817	0.0000611359051170753	0.00026629385526929	0	0.000136165577342048	0	0	0	0.0000608735352305585	0.000123102174805088	0.000127730233746328	0.0000167098337371543	0	0.0000653876835759216	0.000109985289467534	0.000031638060586886	0.0000721565797781185	0.0000865261482019866	0	0.000161980044058572	0	0.0000320435792678042	0	0.000139742873113471	0.000143182143595781	0.0000455387230942044	0.000082652597357872	0.000211619853789919
"ASV9596|Lachnospiraceae"	0.000110177661479135	0.000094876660341556	0.000177999288002848	0.0000703024764047314	0.000148089643597591	0.000103248898678414	0.0000206872297730611	0.000155273475408563	0.0000611359051170753	0.0000998601957259836	0.000189969604863222	0.000068082788671024	0.000328407224958949	0.0000532779242920696	0.000187905170523942	0.0000608735352305585	0.00050608671864314	0.0000425767445821093	0	0	0.0000523101468607373	0.000123733450650975	0.000063276121173772	0	0.000051915688921192	0.0000402446877012234	0.000080990022029286	0.000058154749789189	0.000128174317071217	0.000145824556855374	0.0000349357182783678	0.0000636365082647915	0.000121436594917879	0.0000688771644648933	0
"ASV9320|Lachnospiraceae"	0.000385621815176973	0.000284629981024668	0	0.0000703024764047314	0.0000246816072662652	0	0.000206872297730611	0.0000388183688521408	0.000244543620468301	0.0000332867319086612	0.0000949848024316109	0.000102124183006536	0	0.0000532779242920696	0.0000626350568413141	0.000121747070461117	0	0.000127730233746328	0	0	0.000627721762328848	0.000921126799290595	0	0.0000180391449445296	0	0.000442691564713458	0.0000323960088117144	0.0000726934372364863	0.0000160217896339021	0	0	0	0.0000910774461884089	0.000192856060501701	0
"ASV11253|Peptococcaceae"	0.00198319790662443	0.00268817204301075	0.00177999288002848	0.00182786438652302	0.00298647447921809	0.000791574889867841	0.00235834419412896	0.00260083071309344	0.00122271810234151	0.00109846215298582	0.000332446808510638	0.000919117647058824	0.0013136288998358	0.00101228056154932	0.000563715511571827	0.00210013696545427	0	0	0.00138691620018381	0	0.000810807276341428	0.000756148865089294	0.0027208732104722	0.00101019211689366	0.00121136607482781	0.00106648422408242	0.000745108202669431	0.0015847169317554	0.00192261475606825	0.000583298227421498	0.000628842929010621	0.000572728574383124	0.000607182974589393	0.000936729436722549	0.00051943055021162
"ASV7274|Clostridiales_vadinBB60 "	0	0.0000316255534471853	0.0000593330960009493	0.000158180571910646	0	0	0	0	0.000183407715351226	0.0000332867319086612	0	0	0	0	0.0000939525852619711	0.0000608735352305585	0	0	0	0	0.0000653876835759216	0.000219970578935067	0.00245194969548367	0.000126274014611707	0.0000865261482019866	0.000281712813908564	0.0000323960088117144	0.000116309499578378	0.0000160217896339021	0.0000324054570789721	0	0.0000636365082647915	0	0.000082652597357872	0
"ASV7286|Clostridiales_vadinBB60 "	0	0	0	0.000158180571910646	0	0	0.000124123378638367	0.0000776367377042817	0.0000611359051170753	0	0.0000474924012158055	0	0.000328407224958949	0	0.0000782938210516426	0.000121747070461117	0	0	0	0	0.0000261550734303687	0.0000412444835503251	0.000427113817922961	0.000108234869667178	0.000138441837123179	0.000482936252414681	0	0.000058154749789189	0.000272370423776336	0.000226838199552805	0.0000524035774175517	0.0000318182541323958	0.000349130210388901	0.000123978896036808	0.000173143516737207
"ASV6533|Clostridiales"	0.000137722076848919	0.0000632511068943707	0	0.000105453714607097	0.0000493632145325304	0	0.000165497838184489	0.0000776367377042817	0.000427951335819527	0.0000665734638173224	0.000332446808510638	0.00051062091503268	0.00164203612479475	0.00737899251445164	0.000516739218940841	0.000182620605691676	0	0	0.000200518004845852	0	0.000287705807734055	0.000261215062485393	0.000506208969390176	0.000360782898890593	0.0000692209185615893	0.000221345782356729	0.0000485940132175716	0.0000290773748945945	0.000480653689017063	0.000226838199552805	0.0000698714365567356	0.000922729369839477	0.000166975318012083	0.000344385822324467	0.0000577145055790689
"ASV5931|Christensenellaceae_R-7 "	0.000550888307395676	0.000442757748260595	0.00112732882401804	0.000439390477529571	0.000814493039786751	0.000395787444933921	0.000248246757276733	0.000737549008190676	0.000305679525585376	0.000332867319086612	0	0.00017020697167756	0	0.000319667545752417	0.000203563934734271	0.000334804443768072	0.000738613048830529	0.00110699535913484	0.0000668393349486173	0.000524640621174495	0.0000653876835759216	0.000247466901301951	0.000300561575575417	0.000414900333724181	0.000398020281729139	0.000342079845460399	0.000761306207075288	0.000116309499578378	0.000192261475606825	0.000469879127645095	0.000331889323644494	0.000334091668390155	0.000364309784753635	0.000427038419682338	0.000230858022316276
"ASV5951|Christensenellaceae_R-7 "	0.000358077399807189	0.000379506641366224	0.00177999288002848	0.000351512382023657	0.000345542501727712	0.000137665198237885	0.000248246757276733	0.000232910213112845	0.000122271810234151	0.0000665734638173224	0.0000949848024316109	0.000068082788671024	0	0.0000266389621460348	0.0001096113494723	0.000152183838076396	0	0.00035480620485091	0.000100259002422926	0.000996817180231541	0.000039232610145553	0	0.0000949141817606581	0.0000721565797781185	0.000138441837123179	0.0000402446877012234	0.0000647920176234288	0.0000872321246837835	0.000192261475606825	0.0000972163712369163	0.000209614309670207	0.000159091270661979	0.0000303591487294696	0.000041326298678936	0.0000192381685263563
"ASV6066|Christensenellaceae_R-7 "	0	0.000189753320683112	0.000296665480004747	0	0.000172771250863856	0	0.000103436148865305	0.000271728581964986	0.000305679525585376	0.000166433659543306	0	0.000272331154684096	0	0.0000532779242920696	0.0000469762926309856	0.000182620605691676	0	0	0.000133678669897235	0	0.000039232610145553	0.000151229773017859	0.000126552242347544	0	0.0000173052296403973	0.0000804893754024469	0.0000971880264351432	0	0.0000320435792678042	0.000275446385171263	0.000296953605366126	0.000127273016529583	0.0000303591487294696	0.0000688771644648933	0.0000192381685263563
"ASV5992|Christensenellaceae_R-7 "	0	0.000094876660341556	0	0	0.0000987264290650607	0	0.000393057365688161	0.000155273475408563	0.000122271810234151	0.000932028493442514	0.000427431610942249	0.000748910675381264	0.0013136288998358	0.000399584432190522	0.000156587642103285	0	0	0	0.000100259002422926	0	0.000248473197588502	0.000219970578935067	0.000205647393814759	0.000252548029223415	0.000138441837123179	0.000160978750804894	0.0000647920176234288	0.000101770812131081	0.000128174317071217	0.000243040928092291	0.000139742873113471	0.000318182541323958	0.000698260420777801	0.000247957792073616	0.000307810696421701
"ASV5984|Christensenellaceae_R-7 "	0.000275444153697838	0.000569259962049336	0.000237332384003797	0.000351512382023657	0.000222134465396387	0.0000172081497797357	0.000413744595461222	0.000349365319669267	0	0.0000665734638173224	0.000237462006079027	0.000204248366013072	0.000328407224958949	0.0000266389621460348	0.000172246406313614	0.0000608735352305585	0.000752291068253317	0.00039738294943302	0	0	0.0000653876835759216	0.000233718740118509	0.0000790951514672151	0.0000180391449445296	0.000121136607482781	0.000221345782356729	0.00029156407930543	0.000101770812131081	0.000288392213410238	0.00016202728539486	0.0000349357182783678	0.000111363889463385	0.000106257020553144	0.000137754328929787	0.000230858022316276
"ASV5957|Christensenellaceae_R-7 "	0.000110177661479135	0.000284629981024668	0.000237332384003797	0.000386663620226022	0.000937901076118077	0.0002409140969163	0.0000827489190922444	0.000310546950817127	0.000183407715351226	0.00026629385526929	0.0000474924012158055	0.00017020697167756	0.000656814449917898	0.0000266389621460348	0.000172246406313614	0.000121747070461117	0.000533442757488716	0.000283844963880728	0.000150388503634389	0	0.0000261550734303687	0.000151229773017859	0.000063276121173772	0.000126274014611707	0.00051915688921192	0.000160978750804894	0.000161980044058572	0.0000145386874472973	0.000192261475606825	0.0000810136426974302	0.000227082168809391	0.000254546033059166	0.000288411912929961	0.0000688771644648933	0.000346287033474413
"ASV5932|Christensenellaceae_R-7 "	0.000495799476656108	0.000379506641366224	0.000949329536015189	0.0000351512382023657	0.000814493039786751	0.000103248898678414	0.000330995676368977	0.000504638795077831	0.000489087240936602	0.000599161174355902	0.000284954407294833	0.000306372549019608	0	0.000133194810730174	0.000297516519996242	0.000182620605691676	0.000629188893448229	0.00285264188700132	0.000818781853120561	0.000122416144940716	0	0.000178726095384742	0.000253104484695088	0.0000721565797781185	0.00112483992662583	0.000482936252414681	0.000469742127769859	0.0000872321246837835	0.00030441400304414	0.000729122784276872	0.000454164337618781	0.00052500119318453	0.000364309784753635	0.000192856060501701	0.000596383224317045
"ASV6588|Clostridiales"	0	0.0000316255534471853	0	0	0.0000493632145325304	0	0.0000206872297730611	0	0.000733630861404903	0	0.00128229483282675	0	0	0.0000532779242920696	0.00158153518524318	0	0	0	0	0	0.000353093491309977	0.000274963223668834	0.000664399272324607	0	0.000051915688921192	0.000140856406954282	0.000323960088117144	0	0	0	0.000122275013974287	0.0000159091270661979	0.000197334466741553	0.000247957792073616	0.000269334359368988
"ASV7182|Clostridiales_vadinBB60 "	0.0000275444153697838	0.0000632511068943707	0.0000593330960009493	0.000228483048315377	0	0	0.000103436148865305	0.000155273475408563	0.000489087240936602	0.000332867319086612	0.00052241641337386	0.000442538126361656	0	0.0000266389621460348	0.0000939525852619711	0.0000608735352305585	0	0.0000141922481940364	0.000417745843428858	0.000297296351998881	0.00163469208939804	0.000907378638107153	0.000253104484695088	0.000541174348335889	0.000121136607482781	0.0000804893754024469	0.000275366074899572	0.000334389811287837	0.000128174317071217	0.000372662756408179	0.000139742873113471	0.000254546033059166	0.0000303591487294696	0.000165305194715744	0.00015390534821085
"ASV5952|Christensenellaceae_R-7 "	0	0.000094876660341556	0	0	0	0	0.0000413744595461222	0	0	0	0	0	0	0	0	0	0	0	0.00355919458601387	0	0.000496946395177004	0.000948623121657478	0	0	0	0	0	0	0	0	0	0.000270455160125364	0.000318771061659431	0	0.0000961908426317815
"ASV6005|Christensenellaceae_R-7 "	0	0.000632511068943707	0.000177999288002848	0.000896356574160325	0	0.0000860407488986784	0.0000827489190922444	0.000388183688521408	0	0.000133146927634645	0.000142477203647416	0.000476579520697168	0.000656814449917898	0	0.000234881463154928	0.00039567797899863	0	0	0.000551424513326092	0	0.000287705807734055	0.000274963223668834	0.00015819030293443	0.000162352304500767	0	0	0.000113386030841	0.000130848187025675	0.000192261475606825	0.0000648109141579442	0	0.000413637303721145	0.000227693615471022	0.000385712121003403	0
"ASV6057|Christensenellaceae_R-7 "	0.00110177661479135	0.000284629981024668	0.000474664768007595	0.000140604952809463	0.000123408036331326	0.000791574889867841	0.000144810608411428	0.0000776367377042817	0	0.000399440782903934	0	0	0	0.000213111697168278	0.000156587642103285	0.000304367676152793	0	0	0.000350906508480241	0	0	0	0.000015819030293443	0	0	0	0.0000161980044058572	0.000203541624262162	0.000128174317071217	0.000243040928092291	0.0000873392956959195	0.0000954547623971873	0.000288411912929961	0.0000137754328929787	0.0000192381685263563
