""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV13583|Ruminococcaceae_UCG-010"	0	0.000165176148564147	0.0000982414775518224	0.0000885399757990733	0.0000254854987512106	0.0000884407888918369	0.00009560595051436	0.00002947331191606	0.000025551268620487	0.0000230139003958391	0.000116804236100296	0	0	0.000039080819133969	0.000223284061983656	0	0	0	0.0000203927646471032	0.000381305153066783	0.0000418672807201172	0.000120008400588041	0.0000744416873449132	0.0011042181131924	0	0	0.0000168171804315289	0.0000147918053398417	0.000132533713263311	0.000358072916666667	0.000733628223109289	0	0.000775459003307105	0	0	0.000217438573602957	0.000163271970284501	0	0.0000436306519873762	0.0000562002978615787	0.0000323153982872839	0.000027249812657538	0	0	0.000356448476992871	0	0
"ASV13585|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000586212287009536	0	0	0	0	0.0000407855292942064	0	0.000586141930081641	0.000150010500735051	0.000521091811414392	0.000200766929671345	0	0.0000618247577242307	0.0008744933824395	0.0000591672213593669	0.0000662668566316557	0.000309244791666667	0.000582587118351494	0.00111749680715198	0.0000912304709773064	0.000239566258983735	0.000496462703239419	0.0013978194017333	0.00206130862484183	0.000626655652718831	0.000436306519873762	0.000533902829684997	0.000409328378305596	0.000163498875945228	0.00079417818765296	0	0.000502268308489955	0.000673937860178525	0.000118585980765354
"ASV13575|Ruminococcaceae_UCG-010"	0	0	0	0.000177079951598147	0	0	0	0	0	0	0	0	0	0.0000586212287009536	0	0.0000247426761678543	0	0	0.000122356587882619	0.000381305153066783	0.000167469122880469	0.000210014701029072	0.00109181141439206	0.0000803067718685378	0	0	0.000487698232514337	0.0000591672213593669	0.000149100427421225	0.000179036458333333	0.000237350307476535	0	0	0.000453915017021813	0.000386137658075104	0.000062125306743702	0.000265316951712315	0.000640897826644259	0.0011634840529967	0	0.000538589971454732	0.00113086722528783	0	0.000210720827322387	0.000129617627997408	0	0
"ASV13470|Ruminococcaceae_UCG-010"	0	0.0000471931853040421	0.000171922585715689	0.000619779830593513	0.000178398491258474	0.0000589605259278913	0	0.00011789324766424	0	0.0000230139003958391	0.000506151689767949	0	0.0000748923422580041	0.000351727372205721	0	0.0000247426761678543	0.000620842572062084	0.000246816072662652	0.00203927646471032	0.00424882884845844	0.00133975298304375	0.00417029192043443	0.00233250620347395	0.00136521512176514	0.000849470653935094	0.00020093046260375	0	0.000532504992234302	0.000397601139789934	0.000699869791666667	0.00457438774409321	0.0000478927203065134	0.000729843767818451	0.00272349010213088	0.00217891964199523	0.00127356878824589	0.00175517368055839	0.00112513174010881	0.000814438837097689	0.00165790878691657	0.000161576991436419	0.00234348388854827	0.0039222677839187	0.000226930121731801	0.000307841866493843	0.00191178290948602	0.00305951830374613
"ASV13539|Ruminococcaceae_UCG-010"	0	0	0	0.000324646577929935	0	0	0	0	0	0	0	0	0	0.0000977020478349226	0	0	0	0	0.000265105940412342	0.0000272360823619131	0	0.000630044103087216	0	0	0	0	0.000908127743302558	0.000325419717476518	0.000397601139789934	0	0.00427230553457762	0.00272988505747126	0.0024860303341316	0.000163913756146766	0	0	0	0	0	0	0	0	0	0	0.0000810110174983798	0	0
"ASV13533|Ruminococcaceae_UCG-010"	0	0.000023596592652021	0	0	0.0000254854987512106	0.000294802629639456	0.000019121190102872	0.0001473665595803	0	0.0000460278007916782	0.000155738981467061	0.0000724624553903009	0.0000374461711290021	0.000273565733937783	0	0	0.0000665188470066519	0.0000329088096883536	0.000122356587882619	0.000517485564876348	0	0.000240016801176082	0.000496277915632754	0.000100383464835672	0	0	0.000117720263020702	0.000162709858738259	0.0000828335707895696	0.000179036458333333	0.000593375768691337	0	0.000228076177443266	0.000327827512293532	0.000124115675809855	0.000124250613487404	0.000244907955426752	0.000569686957017119	0.000189066158611964	0.0000983505212577627	0.000150805192007325	0.000354247564547994	0	0.000486278832282431	0.000745301360985094	0	0.000237171961530708
"ASV13476|Ruminococcaceae_UCG-010"	0	0	0	0.000914913083257091	0	0	0.000019121190102872	0.00002947331191606	0	0	0	0	0	0.0000781616382679381	0	0	0	0	0.0000407855292942064	0	0	0	0	0	0	0	0.000403612330356692	0	0	0	0	0.00775862068965517	0.00303341315999544	0	0	0	0	0	0	0.0000140500744653947	0	0	0.0000162077181153665	0	0	0.000632676358534942	0
"ASV13644|Ruminococcaceae_UCG-010"	0	0	0.000147362216327734	0	0.00089199245629237	0.000353763155567348	0	0.0001473665595803	0	0.0000460278007916782	0	0	0.000524246395806029	0	0.000100477827892645	0.0000494853523357086	0.00108647450110865	0.000444268930792773	0.00144788628994433	0.001252859788648	0	0.000870060904263298	0.00761786600496278	0	0	0.00163835607969211	0.00203487883221499	0.00257377412913246	0.00180577184321262	0.000390625	0.00179091595641385	0	0	0.00156348505863069	0.000758484685504668	0.00217438573602957	0.00332666639454672	0.000170906087105136	0.00119257115432162	0	0	0.000626745691123374	0	0.000826674014880132	0.0000972132209980557	0.000233815175980305	0
"ASV13916|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0.0000362312276951505	0	0	0	0	0	0	0.000224320411118135	0.0000272360823619131	0.000125601842160352	0.0000600042002940206	0	0.000220843622638479	0	0	0.0000840859021576442	0.0000887508320390504	0.000132533713263311	0.0000162760416666667	0	0.00014367816091954	0.000433344737142206	0.00148783255579372	0.000565415856467116	0.00110272419470071	0.00157149271398833	0.000128179565328852	0.0000290871013249175	0.0000281001489307893	0.00030161038401465	0.000040874718986307	0	0	0.000388852883992223	0.000137538338811944	0.0000237171961530708
"ASV13741|Ruminococcaceae_UCG-010"	0	0.0000471931853040421	0.0000736811081638668	0	0	0.000117921051855783	0.000038242380205744	0.00017683987149636	0	0	0.000272543217567357	0	0.0000748923422580041	0.0000195404095669845	0.0000781494216942795	0.0000494853523357086	0.00106430155210643	0.0000987264290650607	0.000367069763647858	0.000571957729600174	0	0	0.000397022332506203	0	0	0	0.000252257706472933	0.00034021152281636	0.000182233855737053	0.000244140625	0.000539432516992124	0	0.000410537119397879	0	0	0	0	0.0000854530435525679	0.000290871013249175	0	0.000312382183443744	0.00027249812657538	0	0	0	0.0000550153355247775	0.0000118585980765354
"ASV13593|Ruminococcaceae_UCG-010"	0	0	0	0.000118053301065431	0	0	0.000210333091131592	0	0	0	0	0	0	0.00289198061591371	0	0	0	0.000246816072662652	0.000142749352529722	0.000108944329447652	0.0000418672807201172	0	0.000272952853598015	0	0	0.000494598061793845	0.000369977969493635	0	0.000132533713263311	0	0	0.0000957854406130268	0	0.000252175009456563	0	0.0000931879601155531	0.0000816359851422507	0.000256359130657704	0.0000727177533122937	0.000281001489307893	0.000420100177734691	0.000626745691123374	0.0000486231543460996	0.000534906715510674	0.000793907971484122	0	0.0000237171961530708
"ASV14213|Ruminococcaceae_UCG-010"	0	0.000117982963260105	0.000122801846939778	0	0.000331311483765737	0.0000884407888918369	0.000210333091131592	0.0001473665595803	0.000178858880343409	0.000161097302770874	0	0	0.000224677026774012	0	0.000111642030991828	0.000296912114014252	0.000110864745011086	0.000641721788922895	0.000183534881823929	0	0	0.0000600042002940206	0	0.0000200766929671345	0	0	0.0000840859021576442	0.000207085274757784	0.0000828335707895696	0.00029296875	0.000204984356457007	0	0	0.000088261253309797	0	0.0000931879601155531	0.000142862973998939	0	0.0000290871013249175	0	0	0	0.00037277751665343	0.0000810464720470718	0	0	0.0000474343923061416
"ASV13564|Ruminococcaceae_UCG-010"	0	0.000117982963260105	0.00039296591020729	0	0	0	0.00009560595051436	0	0	0	0	0.0000362312276951505	0.000112338513387006	0	0.00027910507747957	0	0.00024390243902439	0.0000658176193767071	0.000530211880824683	0.000571957729600174	0.000125601842160352	0.000300021001470103	0.000496277915632754	0.000200766929671345	0	0	0.0000336343608630577	0.000251460690777309	0.000132533713263311	0.00104166666666667	0.00292372424209731	0	0.000342114266164899	0.00131131004917413	0.000896390991960062	0.000636784394122946	0.00110208579942038	0.00123906913151223	0.00114894050233424	0.00212156124427459	0.000247751386869176	0.0011853668506029	0.000129661744922932	0.000421441654644773	0.000372650680492547	0	0.00239543681146015
"ASV13456|Ruminococcaceae_UCG-010"	0	0.000023596592652021	0	0.00218398606971047	0.00107039094755084	0.000648565785206804	0.000325060231748824	0.00005894662383212	0	0.0000460278007916782	0.000622955925868245	0.0000543468415427257	0.0000374461711290021	0.000195404095669845	0	0.000123713380839272	0	0.00202389179583374	0.000163142117176826	0.00340451029523913	0.00154908938664434	0	0.00188585607940447	0.00162621213033789	0	0.000324579978052211	0.000857676202007971	0.000266252496117151	0.000331334283158278	0.00113932291666667	0.010001078865034	0.00102171136653895	0.00323868171969438	0.00301349136300593	0.00046888144194834	0.000978473581213307	0.00132658475856157	0.0020366308713362	0.00442123940138745	0	0.000646307965745678	0.000504121534164453	0.0000162077181153665	0.00121569708070608	0.00204147764095917	0.000206307508217916	0.00120957700380661
"ASV13475|Ruminococcaceae_UCG-010"	0	0.00108544326199297	0.000196482955103645	0.00103296638432252	0.000152912992507263	0.000206361840747619	0.000707484033806264	0.0002947331191606	0	0.000184111203166713	0.00350412708300888	0	0.000224677026774012	0	0.000178627249586924	0	0	0.00273143120413335	0.000203927646471032	0.00209717834186731	0.00167469122880469	0.000120008400588041	0.000843672456575682	0.00054207071011263	0	0	0.000302709247767519	0	0.0000331334283158278	0.000048828125	0.00126227208976157	0	0.000456152354886532	0.00104652628924474	0.00215133838070415	0.000652315720808871	0.00142862973998939	0.0013245221750648	0.00213790194738143	0.00347036839295248	0.000344697581731028	0.00151236460249336	0.00502439261576363	0.00100497625338369	0.00105314322747894	0.000192553674336721	0.000628505698056376
"ASV13550|Ruminococcaceae_UCG-010"	0	0	0.000196482955103645	0.000560753180060797	0.0000764564962536317	0.000442203944459185	0.000172090710925848	0.00005894662383212	0	0	0	0	0.0000748923422580041	0	0.0000223284061983656	0	0.00024390243902439	0	0.000224320411118135	0.00174310927116244	0.00075361105296211	0.00129009030632144	0.00121588089330025	0.00154590535846935	0	0.000324579978052211	0.00028589206733599	0.000266252496117151	0.000165667141579139	0.0005859375	0.00167224080267559	0	0.00013684570646596	0.000302610011347875	0.000592997117758195	0.00110272419470071	0.0016939466917017	0.000156663913179708	0.000145435506624587	0.00174220923370894	0.00128184413206226	0.000326997751890456	0.00084280134199906	0.00139399931920963	0.000502268308489955	0.000838983866752857	0.00059292990382677
"ASV13820|Ruminococcaceae_UCG-010"	0	0.0000943863706080842	0.000294724432655467	0	0.000178398491258474	0.0000294802629639456	0.000133848330720104	0.00005894662383212	0	0.0000230139003958391	0.000116804236100296	0	0.000299569369032016	0	0.0000893136247934622	0.0000247426761678543	0	0.000148089643597591	0.0000407855292942064	0.000408541235428696	0.00577768473937618	0	0.00183622828784119	0.000742837639783975	0	0.000340036167483269	0	0.000665631240292878	0.000579834995526987	0.00188802083333333	0.00301003344481605	0	0	0	0	0	0	0	0	0.00148930789333183	0	0.0000953743443013829	0	0	0	0.00044012268419822	0
"ASV14136|Ruminococcaceae_UCG-010"	0	0	0.000343845171431378	0	0.00109587644630205	0.000825447362990478	0.000822211174423496	0	0.000127756343102435	0	0	0	0.000149784684516008	0	0.0000334926092975483	0.000272169437846397	0	0.00386678513838154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000031062653371851	0	0	0	0	0	0	0	0	0	0	0
"ASV13715|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0.0000181156138475752	0	0.000117242457401907	0.0000111642030991828	0	0	0	0.000183534881823929	0.000245124741257218	0	0.000210014701029072	0	0.000602300789014034	0.00133712973304598	0.00066461614553548	0	0.0000147918053398417	0	0.000211588541666667	0.000884669327867084	0	0.0000456152354886532	0.000378262514184844	0.000206859459683091	0.000248501226974808	0.000142862973998939	0.000327570000284844	0.000101804854637211	0.000828954393458285	0.000226207788010987	0.000722120035424756	0.000502439261576363	0.000129674355275315	0.000113415424497732	0.000206307508217916	0.000498061119214486
"ASV13478|Ruminococcaceae_UCG-010"	0	0.0000707897779560631	0.000147362216327734	0.000501726529528082	0.0000764564962536317	0.000206361840747619	0	0	0	0.0000460278007916782	0	0.0000362312276951505	0.000224677026774012	0.000117242457401907	0.000156298843388559	0	0.0000221729490022173	0.0000164544048441768	0.0000407855292942064	0	0.000209336403600586	0.00465032552278659	0.000148883374689826	0.0000401533859342689	0	0.0000154561894310577	0.000807224660713385	0.000192293469417942	0.0000662668566316557	0.00133463541666667	0.000140252454417952	0	0.0010263427984947	0.000580002521750095	0.00205480396618537	0.00217438573602957	0.00191844565084289	0.00113937391403424	0.000770808185110313	0.0000281001489307893	0.0000107717994290946	0.000340622658219225	0	0.000923929781336618	0.000372650680492547	0.0000137538338811944	0.00109099102304126
"ASV13449|Ruminococcaceae_UCG-010"	0	0.000401142075084358	0.000589448865310934	0.00138712628751881	0.0016820429175799	0.0016803749889449	0.00105166545565796	0.00318311768693448	0.000536576641030227	0.000943569916229403	0.0010123033795359	0.00115939928624481	0.000561692566935031	0.000664373925277474	0.000267940874380387	0.00138558986539984	0.00175166297117517	0.00340606180274459	0.00195770540612191	0.00296873297744852	0.000711743772241993	0.000570039902793196	0.00312655086848635	0.0000401533859342689	0	0.000309123788621153	0.000538149773808923	0.00131647067524591	0.000579834995526987	0.000992838541666667	0.00261085338224188	0.00261813537675607	0.00187022465503478	0.00485436893203883	0.00193068829037552	0.00391389432485323	0.00371443732397241	0.000583929130942547	0.000785351735772772	0.0000140500744653947	0	0.00719395054159003	0.0000324154362307331	0.00267453357755337	0.000826312378483474	0.000412615016435832	0.00254959858645511
"ASV13517|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0.0002947331191606	0	0.00025315290435423	0	0.0000181156138475752	0	0	0	0	0	0.00106953631487149	0.00183534881823929	0.000926026800305044	0.00309817877328867	0.00717050193513546	0.00200992555831266	0.0101788833343372	0	0.00353946737971221	0.00153036341926913	0.00118334442718734	0.000712368708790298	0.004833984375	0.00285899234005826	0.0000159642401021711	0	0.00264783759929391	0.000634369009694813	0.00209672910259994	0.00191844565084289	0.00242116956732276	0.00446487005337483	0.00407452159496445	0.00447029676307427	0.000040874718986307	0.00194492617384398	0.001134650608659	0.00108554763447829	0.00143039872364422	0
"ASV13798|Ruminococcaceae_UCG-010"	0	0	0	0.00144615293805153	0	0	0.000248575471337336	0.00170945209113148	0	0.00142686182454202	0	0	0	0	0	0.000123713380839272	0	0.000148089643597591	0.00118278034953199	0.000245124741257218	0.00238643500104668	0.00114007980558639	0.0000744416873449132	0	0	0.0000772809471552883	0	0.000236668885437468	0.000165667141579139	0	0.000204984356457007	0	0.000159653324210286	0	0.000275812612910788	0.000528065107321467	0.000632678884852443	0.000384538695986555	0.0000581742026498349	0.000266951414842499	0.000269294985727366	0.000231623407589073	0.000194492617384398	0.000356604477007116	0.0000486066104990279	0	0.000142303176918425
"ASV14255|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203927646471032	0.000245124741257218	0.000251203684320703	0.000720050403528247	0	0.000281073701539882	0	0	0.0000504515412945865	0	0	0.0000813802083333333	0	0	0	0.000163913756146766	0	0.000372751840462212	0.000510224907139067	0.00014242173925428	0.000101804854637211	0.000323151712704077	0.0000538589971454732	0.000326997751890456	0.000275531207961231	0.000275558004960044	0	0.000261322843742693	0.000201596167301102
"ASV11435|Ruminococcaceae"	0.00170256674835548	0.000967460298732863	0.00127713920817369	0.000737833131658944	0.000790050461287527	0.000383243418531293	0.00246663352327049	0.00203365852220814	0.00178858880343409	0.00142686182454202	0.000895499143435602	0.0016847520878245	0.00157273918741809	0.00125058621228701	0.00211003438574555	0.000470110847189232	0.00159645232815965	0.00496923026294139	0.000836103350531231	0.000926026800305044	0.0012141511408834	0.00102007140499835	0.00114143920595533	0.0012849083498966	0.000456197203039217	0.0020093046260375	0.000723138758555741	0.00178980844612085	0.0017892051290547	0.000895182291666667	0.000474700614953069	0.00250638569604087	0.000638613296841145	0.00132391879964696	0.00184794450650228	0.00220544838940142	0.00173476468427283	0.00192269347993278	0.00205064064340668	0.00189676005282828	0.0020035546938116	0.0015396144151509	0.00202596476442082	0.000405232360235359	0.000712896953985742	0.00603793307384433	0.000794526071127871
"ASV11430|Ruminococcaceae"	0.00425641687088869	0.0103117109889332	0.00763827487965419	0.00301035917716849	0.0104745399867475	0.0106423749299844	0.012696470228307	0.0286775324943264	0.0120857500574904	0.0127727147196907	0.0085267092353216	0.0016122896324342	0.00936154278225051	0.000859778020947319	0.0126490421113741	0.00685372129849564	0.00481152993348115	0.0146444203113173	0.00709668209719192	0.00601917420198279	0.00590328658153653	0.00417029192043443	0.00491315136476427	0.00451725591760525	0.00805424027434756	0.0119630906196386	0.00602055059448733	0.00636047629613194	0.00841589079222027	0.0099609375	0.00323659510195275	0.00244252873563218	0.00116318850496066	0.00397175639894086	0.00511632396949512	0.00719100425558351	0.00540838401567411	0.00683624348420543	0.00539565729577219	0.00643493410515076	0.0110195508159638	0.00712582600994618	0.00330637449553477	0.00468448608432075	0.00648088139987038	0.00167796773350571	0.0040556405421751
"ASV11388|Flavonifractor"	0.010679736876048	0.000353948889780316	0.00307004617349445	0	0.00382282481268158	0.00356711181863742	0.0038242380205744	0.00330101093459872	0.00367938268135013	0.00204823713522968	0.000934433888802367	0	0.00262123197903014	0	0.00149600321529049	0.00163301662707838	0.0058980044345898	0.0041136012110442	0.00146827905459143	0.0000817082470857392	0.00221896587816621	0.000240016801176082	0.0000496277915632754	0.00309181071693871	0	0.000092737136586346	0.00058860131510351	0.000488129576214777	0.000447301282263676	0.000309244791666667	0.000161829755097637	0	0.0000228076177443266	0.00139957130248392	0.000827437838732365	0.000931879601155531	0.00083676884770807	0.0000712108696271399	0.00011634840529967	0.00207941102087841	0.0032099962298702	0.000027249812657538	0	0.0000324185888188287	0.000356448476992871	0	0.00152975915187307
"ASV7220|Clostridiales_vadinBB60 "	0	0	0.0000491207387759112	0.000118053301065431	0	0.000147401314819728	0.000076484760411488	0.00005894662383212	0	0.0000460278007916782	0	0.0000543468415427257	0.0000374461711290021	0	0.0000111642030991828	0	0.000266075388026608	0.0000329088096883536	0.000448640822236271	0.0000817082470857392	0	0.0000900063004410309	0.000421836228287841	0.000160613543737076	0	0	0.000538149773808923	0.0000887508320390504	0.0000497001424737418	0.000162760416666667	0.000442334663933542	0	0.000182460941954613	0.000327827512293532	0.000124115675809855	0.000403814493834063	0.00053063390342463	0.000256359130657704	0.000290871013249175	0.000224801191446315	0.000236979587440082	0.000204373594931535	0.000340362080422697	0.000389023065825945	0.000469863901490603	0.0000275076677623888	0.000118585980765354
"ASV7160|Clostridiales_vadinBB60 "	0	0	0.0000736811081638668	0	0.000841021458789948	0.000530644733351021	0.000076484760411488	0	0	0	0	0	0.0000374461711290021	0.0000586212287009536	0.0000558210154959139	0.0000742280285035629	0.000643015521064302	0.0000164544048441768	0.000550604645471787	0.0010349711297527	0.00259577140464727	0.000150010500735051	0.0011166253101737	0.000321227087474151	0.00113262753858013	0.000448229493500672	0.000319526428199048	0.000325419717476518	0.000182233855737053	0.00128580729166667	0.0000107886503398425	0.00194763729246488	0.0000684228532329798	0.00110957004160888	0	0.000714441027552574	0.000795950855136944	0.00153815478394622	0.000843525938422606	0	0.000818656756611192	0.000871994005041215	0.00264185805280475	0.00419820725203832	0.000243033052495139	0.000495138019722998	0
"ASV6564|Clostridiales"	0	0	0	0	0	0	0.000019121190102872	0	0	0	0	0	0	0	0.0000111642030991828	0	0	0.0000329088096883536	0.0000203927646471032	0.000136180411809565	0.000125601842160352	0.0000900063004410309	0.000595533498759305	0.000140536850769941	0	0	0.000975396465028673	0.000103542637378892	0.000231933998210795	0.000618489583333333	0.0000539432516992124	0	0	0.000113478754255453	0.000689531532276971	0.000062125306743702	0	0.000028484347850856	0.000189066158611964	0.000758704021131312	0	0.000858369098712446	0	0	0.0000810110174983798	0.000990276039445996	0
"ASV7174|Clostridiales_vadinBB60 "	0	0.0000943863706080842	0	0.0000590266505327155	0.000152912992507263	0.000147401314819728	0.000057363570308616	0.00002947331191606	0	0	0.0000778694907335306	0	0.0000374461711290021	0.000957480068782242	0.0000111642030991828	0.0000494853523357086	0.000177383592017738	0.000164544048441768	0.000305891469706548	0.000245124741257218	0.000544274649361524	0.0000900063004410309	0.000148883374689826	0.000461763938244092	0.000157309380358351	0.0000309123788621153	0.000353160789062106	0.0000147918053398417	0.0000662668566316557	0.000048828125	0.000194195706117165	0	0.000228076177443266	0.00020174000756525	0.00024823135161971	0.000543596434007393	0.000510224907139067	0.000811803913749395	0.000189066158611964	0.000449602382892629	0.000850972154898476	0.000340622658219225	0.00047002382534563	0.000243139416141215	0.000307841866493843	0.000357599680911054	0.000332040746142991
"ASV7233|Clostridiales_vadinBB60 "	0	0	0.0000491207387759112	0	0	0.0000589605259278913	0	0	0	0	0	0	0.0000748923422580041	0.0000781616382679381	0.0000781494216942795	0	0	0	0.0000815710585884128	0.000463013400152522	0	0.0000300021001470103	0.000620347394540943	0	0	0	0.000117720263020702	0.0000443754160195252	0.0000828335707895696	0.000179036458333333	0.000291293559175747	0	0	0	0.000413718919366183	0	0	0.000327570000284844	0.000130891955962129	0	0.000344697581731028	0.000204373594931535	0	0.000389023065825945	0.000307841866493843	0	0.00061664709997984
"ASV11324|Soleaferrea_Can"	0.000206371727073391	0.0000707897779560631	0.00039296591020729	0	0.000203883990009685	0.000147401314819728	0.000592756893189032	0.0004420996787409	0.000408820297927792	0.000299180705145908	0.0000389347453667653	0.000199271752323327	0.000411907882419023	0.0000195404095669845	0.000234448265082838	0.000197941409342835	0.000399113082039911	0.000279724882351005	0.000387462528294961	0.000190652576533391	0.0000837345614402345	0.000150010500735051	0.000198511166253102	0.00036138047340842	0.000676430335540908	0.000386404735776442	0.000571784134671981	0.000502921381554619	0.000331334283158278	0.000260416666666667	0.00030208220951559	0.000622605363984674	0.000296499030676246	0.000252175009456563	0.000510253333884959	0.000170844593545181	0.000326543940569003	0.000327570000284844	0.000261783911924257	0.000323151712704077	0.000366241180589217	0.000653995503780912	0.000453816107230263	0.000502488126691845	0.000340246273493195	0.000123784504930749	0.000249030559607243
"ASV11559|Ruminococcaceae"	0	0.00129781259586116	0	0	0.002905346857638	0.000766486837062587	0.00479941871582087	0.0001473665595803	0.000102205074481948	0.000322194605541747	0.00210247624980533	0	0	0	0.0000111642030991828	0	0.00498891352549889	0.000559449764702011	0	0	0.0000418672807201172	0.000120008400588041	0.0000496277915632754	0.000260997008572748	0	0.00020093046260375	0.000100903082589173	0.0000147918053398417	0.000215367284052881	0.0000325520833333333	0.0000107886503398425	0	0	0.000252175009456563	0.0000689531532276971	0.000729972354238499	0.00114290379199151	0	0	0.0000562002978615787	0.0000646307965745678	0.000340622658219225	0	0	0.000907323395981854	0	0.0000237171961530708
"ASV11459|Ruminococcaceae"	0	0	0	0	0.000127427493756053	0.0000589605259278913	0	0.00002947331191606	0	0.000161097302770874	0	0.0000362312276951505	0	0.000371267781772706	0.0000223284061983656	0	0	0.0000822720242208839	0.000407855292942064	0	0	0.0000300021001470103	0.000223325062034739	0.000521994017145496	0	0	0.000908127743302558	0.00034021152281636	0.000331334283158278	0.000048828125	0.00017261840543748	0	0.00013684570646596	0.000857395032152314	0.000151696937100934	0.000248501226974808	0.000326543940569003	0.0000712108696271399	0.000625372678485726	0.000252901340377104	0.0000754025960036624	0.00040874718986307	0.0000324154362307331	0.0000810464720470718	0.000324044069993519	0.000536399521366581	0.000189737569224566
"ASV11477|Ruminococcaceae"	0	0.000566318223648505	0.000712250712250712	0.0000590266505327155	0.00326214384015495	0.00330178945196191	0.000267696661440208	0.00020631318341242	0.00130311469964484	0.000621375310687655	0.00214141099517209	0.000126809296933027	0.000674031080322037	0.00042988901047366	0.00114991291921583	0	0	0.000444268930792773	0.000203927646471032	0.000463013400152522	0.000251203684320703	0.0000300021001470103	0.000148883374689826	0.000120460157802807	0	0.000494598061793845	0.0000168171804315289	0.00201168552621848	0.00217023955468672	0.0000813802083333333	0.0000970978530585824	0	0	0.000163913756146766	0.000372347027429564	0.00181716522225328	0.00140822074370382	0.00111088956618338	0.00138163731293358	0.000238851265911709	0.0000646307965745678	0.000967368349342598	0.00047002382534563	0.0000648371776376574	0	0.0000825230032871663	0.00090125345381669
"ASV11447|Ruminococcaceae"	0	0	0.00122801846939778	0.0015346929138506	0.000254854987512106	0.000501164470387076	0.00514360013767257	0	0.000638781715512175	0	0	0.0000362312276951505	0.00116083130499906	0.000039080819133969	0.00325994730496137	0.000742280285035629	0.0039689578713969	0.000477177740481127	0.000285498705059445	0.000463013400152522	0.000376805526481055	0.000600042002940206	0.00362282878411911	0.000441687245276958	0	0.00159198751139894	0.00494425104686948	0	0	0.000960286458333333	0.0012946380407811	0	0.0000228076177443266	0.00124826629680999	0.00405444540978859	0.000248501226974808	0.000204089962855627	0.00028484347850856	0.000203609709274422	0	0.0000754025960036624	0.000163498875945228	0.000551062415922462	0	0.0000486066104990279	0	0.0021108304576233
"ASV11472|Ruminococcaceae"	0	0	0	0	0.0000254854987512106	0	0	0	0	0	0	0	0	0.000117242457401907	0	0	0	0	0.000244713175765238	0.000190652576533391	0.0000837345614402345	0.0000600042002940206	0.000496277915632754	0.00254974000682608	0	0.0000618247577242307	0.000117720263020702	0.000266252496117151	0.000149100427421225	0.000553385416666667	0.0000647319020390549	0	0	0.000958265035934939	0	0.000031062653371851	0.0000408179925711254	0.00361751217705871	0	0.0000562002978615787	0.0000430871977163785	0.00117174194427413	0.000810385905768327	0.000243139416141215	0.00132858068697343	0.000288830511505082	0.00106727382688819
"ASV11498|Ruminococcaceae"	0	0.000259562519172232	0	0.0000885399757990733	0.0000254854987512106	0	0	0.00023578649532848	0	0	0.000155738981467061	0.00260864839405083	0	0.000117242457401907	0	0.0000247426761678543	0.0000665188470066519	0.0000329088096883536	0.000122356587882619	0.0000817082470857392	0	0	0.0000992555831265509	0.000120460157802807	0.000141578442322516	0	0.0000840859021576442	0	0	0.00009765625	0.00012946380407811	0	0	0.0000252175009456563	0.000110325045164315	0.00013978194017333	0.0000816359851422507	0.0000854530435525679	0.0000872613039747524	0	0.00014003339257823	0.000217998501260304	0.0000324154362307331	0.0000486278832282431	0.0000972132209980557	0.0000137538338811944	0.000166020373071495
