ASV,mean,region,LDA,pvalue,species
ASV4265_Rikenellaceae,3.691328987,Masai_Mara,3.25066613,0.013386102,Elephant
ASV15843_Kiritimatiellae_WCHB1_41,3.613159283,Laikipia,3.249816523,0.01418973,Elephant
ASV15844_Kiritimatiellae_WCHB1_41,3.649207204,Laikipia,3.247070453,0.002183085,Elephant
ASV18051_Treponema_2,3.518421059,Masai_Mara,3.246089224,0.000308884,Elephant
ASV5707_Methanomethylophilus_Can,3.604382562,Laikipia,3.238213837,1.40E-05,Elephant
ASV5674_Methanocorpusculum,3.585434286,Laikipia,3.232846531,0.000800818,Elephant
ASV3470_Prevotellaceae,3.766976672,Laikipia,3.215706489,0.023143558,Elephant
ASV357_Bacteria,3.550508398,Laikipia,3.211646426,0.004761609,Elephant
ASV1947_Bacteroidales,3.695616624,Laikipia,3.206511221,0.014234163,Elephant
ASV5731_Methanomethylophilaceae,3.471123048,Laikipia,3.202459781,7.18E-05,Elephant
ASV15841_Kiritimatiellae_WCHB1_41,3.639861469,Laikipia,3.173023686,0.00311679,Elephant
ASV12991_Ruminococcaceae_NK4A214,3.496177769,Laikipia,3.164763372,1.95E-05,Elephant
ASV15852_Kiritimatiellae_WCHB1_41,3.575286445,Laikipia,3.163808022,0.000914958,Elephant
ASV3497_Prevotellaceae,3.465595425,Masai_Mara,3.162256105,0.001008244,Elephant
ASV13546_Ruminococcaceae_UCG_010,3.436814523,Laikipia,3.147971682,0.000606245,Elephant
ASV2863_Bacteroidia,3.47192031,Laikipia,3.143196751,0.023416195,Elephant
ASV9258_Lachnospiraceae,3.433866101,Masai_Mara,3.138475324,0.000376671,Elephant
ASV18293_Spirochaetes_MVP_15,3.346944556,Laikipia,3.136068947,0.012190915,Elephant
ASV9248_Lachnospiraceae,3.379265176,Masai_Mara,3.112624594,0.001296795,Elephant
ASV5732_Methanomethylophilaceae,3.399408099,Laikipia,3.094721281,6.86E-05,Elephant
ASV16696_Victivallaceae,3.256365689,Laikipia,3.088798599,0.005569861,Elephant
ASV8882_Lachnospiraceae_AC2044_,3.365587331,Masai_Mara,3.086445439,0.004607704,Elephant
ASV2036_Bacteroidales,3.389897275,Masai_Mara,3.081991639,0.005381214,Elephant
ASV6540_Clostridiales,3.308519288,Masai_Mara,3.08112937,0.014380492,Elephant
ASV15858_Kiritimatiellae_WCHB1_41,3.441268363,Laikipia,3.0622631,0.000702605,Elephant
ASV13580_Ruminococcaceae_UCG_010,3.343687196,Laikipia,3.056483787,0.000197786,Elephant
ASV9282_Lachnospiraceae,3.350269937,Masai_Mara,3.048694081,0.0001407,Elephant
ASV365_Bacteria,3.334584735,Laikipia,3.046737248,0.00192757,Elephant
ASV18041_Treponema_2,3.303045113,Laikipia,3.044533635,1.74E-05,Elephant
ASV16699_Victivallaceae,3.340878519,Laikipia,3.043026917,0.000267147,Elephant
ASV15867_Kiritimatiellae_WCHB1_41,3.388267725,Laikipia,3.042283324,0.00045657,Elephant
ASV2574_Bacteroidales_p_251_o5,3.437537393,Masai_Mara,3.041829635,0.010389743,Elephant
ASV2004_Bacteroidales,3.438016385,Masai_Mara,3.035740009,0.043516654,Elephant
ASV4490_Rikenellaceae_RC9,3.4539349,Masai_Mara,3.030946212,0.012027722,Elephant
ASV364_Bacteria,3.352494966,Laikipia,3.026068297,0.001358669,Elephant
ASV5709_Methanomethylophilus_Can,3.318577018,Laikipia,3.021920029,1.09E-05,Elephant
ASV2018_Bacteroidales,3.374604284,Masai_Mara,3.019256553,0.016368952,Elephant
ASV17459_Escherichia_Shigella,3.323027276,Laikipia,3.017915078,0.027689769,Elephant
ASV15884_Kiritimatiellae_WCHB1_41,3.3350619,Laikipia,3.00653393,0.004141574,Elephant
ASV18040_Treponema_2,3.307831452,Laikipia,2.999225771,7.36E-06,Elephant
ASV15872_Kiritimatiellae_WCHB1_41,3.380901994,Laikipia,2.985853222,0.000800818,Elephant
ASV2576_Bacteroidales_p_251_o5,3.392358798,Masai_Mara,2.985454655,0.012760107,Elephant
ASV11284_Romboutsia,3.408434331,Masai_Mara,2.982432375,0.015665265,Elephant
ASV1998_Bacteroidales,3.255450417,Laikipia,2.974091867,0.00300373,Elephant
ASV18043_Treponema_2,3.411313987,Masai_Mara,2.967489878,0.019121513,Elephant
ASV3835_Prevotellaceae_UCG_001,3.449785311,Laikipia,2.964632982,0.007565747,Elephant
ASV17118_Alphaproteobacteria,3.304495507,Laikipia,2.96085993,0.014384814,Elephant
ASV15889_Kiritimatiellae_WCHB1_41,3.252638241,Laikipia,2.956980672,8.52E-06,Elephant
ASV15869_Kiritimatiellae_WCHB1_41,3.418845506,Laikipia,2.947656247,0.004401805,Elephant
ASV5733_Methanomethylophilaceae,3.250445557,Laikipia,2.946204823,0.001183008,Elephant
ASV3512_Prevotellaceae,3.242410778,Masai_Mara,2.943635185,0.002999408,Elephant
ASV5736_Methanomethylophilaceae,3.217143402,Laikipia,2.932399035,8.56E-05,Elephant
ASV3505_Prevotellaceae,3.277347596,Masai_Mara,2.932277349,0.011117924,Elephant
ASV15887_Kiritimatiellae_WCHB1_41,3.272999316,Laikipia,2.927512656,0.0288067,Elephant
ASV15541_Ruminococcus_1,3.244815228,Masai_Mara,2.903457817,0.04120277,Elephant
ASV4500_Rikenellaceae_RC9,3.248287703,Laikipia,2.900739843,0.037476948,Elephant
ASV15907_Kiritimatiellae_WCHB1_41,3.186259844,Laikipia,2.895391623,0.002449872,Elephant
ASV15893_Kiritimatiellae_WCHB1_41,3.212863074,Laikipia,2.894693181,3.71E-05,Elephant
ASV9540_Lachnospiraceae,3.103755079,Masai_Mara,2.893799861,0.015665265,Elephant
ASV18049_Treponema_2,3.215709089,Laikipia,2.893222574,5.92E-05,Elephant
ASV15895_Kiritimatiellae_WCHB1_41,3.180045897,Laikipia,2.893125992,8.68E-05,Elephant
ASV15897_Kiritimatiellae_WCHB1_41,3.181999266,Laikipia,2.892511428,0.000549507,Elephant
ASV4487_Rikenellaceae_RC9,3.287069476,Laikipia,2.890866093,0.020745104,Elephant
ASV15876_Kiritimatiellae_WCHB1_41,3.28807405,Laikipia,2.884728541,0.000746019,Elephant
ASV15896_Kiritimatiellae_WCHB1_41,3.210137778,Laikipia,2.883053501,1.07E-05,Elephant
ASV15901_Kiritimatiellae_WCHB1_41,3.196750387,Laikipia,2.882314229,0.000161098,Elephant
ASV9380_Lachnospiraceae,3.171119207,Masai_Mara,2.88089467,0.019920674,Elephant
ASV16867_Victivallales_vadinBE97,3.160955584,Laikipia,2.880124391,0.03301642,Elephant
NA__2,3.340161325,Laikipia,2.879990148,0.009358477,Elephant
ASV17316_Ralstonia,3.166984297,Laikipia,2.879786758,0.002380822,Elephant
ASV4472_Rikenellaceae_RC9,3.28558937,Laikipia,2.877537801,0.000437535,Elephant
ASV15871_Kiritimatiellae_WCHB1_41,3.264136311,Laikipia,2.87174751,0.004164704,Elephant
ASV11470_Ruminococcaceae,3.289294849,Laikipia,2.87023483,0.000463532,Elephant
ASV5735_Methanomethylophilaceae,3.185365668,Laikipia,2.867460947,0.000558886,Elephant
ASV9381_Lachnospiraceae,3.1133628,Masai_Mara,2.864247565,0.019314248,Elephant
ASV2485_Bacteroidales_F082,3.192279345,Masai_Mara,2.855701212,0.038198596,Elephant
ASV8709_Agathobacter,3.161087256,Masai_Mara,2.851113741,0.007253007,Elephant
ASV16705_Victivallaceae,3.184260302,Laikipia,2.850134681,0.000222802,Elephant
ASV3887_Prevotellaceae_UCG_003,3.119779121,Laikipia,2.846560254,3.96E-05,Elephant
ASV15909_Kiritimatiellae_WCHB1_41,3.117540871,Laikipia,2.843009637,0.002669727,Elephant
ASV15877_Kiritimatiellae_WCHB1_41,3.283658141,Laikipia,2.841160817,0.004383761,Elephant
ASV9302_Lachnospiraceae,3.112210404,Masai_Mara,2.837126048,0.004607704,Elephant
ASV5794_Fibrobacter,3.072917827,Laikipia,2.830376958,0.035576648,Elephant
ASV15904_Kiritimatiellae_WCHB1_41,3.12646045,Laikipia,2.830350336,6.89E-05,Elephant
ASV19325_Mycoplasmataceae,3.137513454,Laikipia,2.82597232,4.49E-05,Elephant
ASV4516_Rikenellaceae_RC9,3.144158208,Laikipia,2.824669528,0.001980191,Elephant
ASV5676_Methanocorpusculum,3.150403839,Laikipia,2.824212981,5.04E-05,Elephant
ASV5192_Gastranaerophilales,3.222147068,Laikipia,2.821951167,0.01418973,Elephant
ASV15915_Kiritimatiellae_WCHB1_41,3.19337809,Laikipia,2.81247139,0.00725599,Elephant
ASV18075_Treponema_2,3.138279139,Masai_Mara,2.807561332,0.042237114,Elephant
ASV17403_Mailhella,3.276264855,Masai_Mara,2.801821656,0.015724389,Elephant
ASV18013_Treponema_2,3.432233387,Laikipia,2.797384111,0.03321552,Elephant
ASV5207_Gastranaerophilales,3.149010012,Laikipia,2.78611824,0.013851125,Elephant
ASV16706_Victivallaceae,3.092481946,Laikipia,2.780084042,0.012976799,Elephant
ASV2872_Bacteroidia,3.151672744,Laikipia,2.779358737,0.001495549,Elephant
ASV13705_Ruminococcaceae_UCG_010,3.098188003,Laikipia,2.778534955,0.000358261,Elephant
ASV18413_Izimaplasmatales,3.132408985,Laikipia,2.776142173,0.000174286,Elephant
ASV4685_Rikenellaceae_RC9,3.007476192,Masai_Mara,2.767390261,0.002175123,Elephant
ASV443_Bacteria,3.076460965,Masai_Mara,2.765676188,0.015665265,Elephant
ASV18058_Treponema_2,3.091484409,Laikipia,2.765620813,0.002359171,Elephant
ASV18620_Mollicutes_RF39,3.042035456,Masai_Mara,2.763212177,0.008102142,Elephant
ASV5678_Methanocorpusculum,3.082360938,Laikipia,2.762693796,0.000869317,Elephant
ASV3254_Marinifilaceae,3.02844952,Laikipia,2.760875635,0.004212701,Elephant
ASV13729_Ruminococcaceae_UCG_010,3.028617448,Laikipia,2.755324912,5.45E-05,Elephant
ASV4525_Rikenellaceae_RC9,3.054253009,Laikipia,2.750119579,2.93E-05,Elephant
ASV11291_Lysinibacillus,3.15883972,Masai_Mara,2.7395163,0.017917653,Elephant
ASV8215_Erysipelotrichaceae,3.179582867,Laikipia,2.734128479,0.019121513,Elephant
ASV19294_Mycoplasma,3.056787809,Laikipia,2.732979953,0.000112066,Elephant
ASV18085_Treponema_2,2.959452497,Laikipia,2.730329678,0.000178129,Elephant
ASV3511_Prevotellaceae,3.134293334,Masai_Mara,2.724096408,0.029083806,Elephant
ASV16649_Oligosphaeraceae_horsej_a03,3.047416811,Laikipia,2.722054734,0.00247392,Elephant
ASV15919_Kiritimatiellae_WCHB1_41,3.091419321,Laikipia,2.716312301,0.04342039,Elephant
ASV9615_Lachnospiraceae,2.954252349,Masai_Mara,2.713593935,0.001296795,Elephant
ASV4281_Rikenellaceae,3.077108248,Laikipia,2.710268609,0.006638593,Elephant
ASV4543_Rikenellaceae_RC9,3.013809929,Laikipia,2.704208149,0.000176954,Elephant
ASV4534_Rikenellaceae_RC9,3.064200513,Laikipia,2.698719306,0.000155113,Elephant
ASV12912_Ruminiclostridium_1,3.056186019,Laikipia,2.695843996,0.003375033,Elephant
ASV4488_Rikenellaceae_RC9,3.179571558,Laikipia,2.69580842,0.012760107,Elephant
ASV18080_Treponema_2,2.962201686,Laikipia,2.690101308,0.000695711,Elephant
ASV4518_Rikenellaceae_RC9,3.094322325,Laikipia,2.683773568,0.00204538,Elephant
ASV13722_Ruminococcaceae_UCG_010,3.01905462,Laikipia,2.681659763,9.28E-05,Elephant
ASV9513_Lachnospiraceae,2.95860317,Masai_Mara,2.680457103,0.032738082,Elephant
ASV2093_Bacteroidales,3.168364077,Masai_Mara,2.679043285,0.015665265,Elephant
ASV4511_Rikenellaceae_RC9,3.116540854,Laikipia,2.678209177,0.002049007,Elephant
ASV15921_Kiritimatiellae_WCHB1_41,3.024209492,Laikipia,2.67690713,0.001021873,Elephant
ASV2583_Bacteroidales_p_251_o5,2.854719343,Laikipia,2.665850483,0.032220547,Elephant
ASV6492_Clostridiaceae_1,2.944977403,Masai_Mara,2.665199264,0.001296795,Elephant
ASV13776_Ruminococcaceae_UCG_010,2.956235629,Laikipia,2.663649279,5.25E-05,Elephant
ASV18299_Synergistaceae,3.058934162,Masai_Mara,2.659445917,0.007111798,Elephant
ASV15934_Kiritimatiellae_WCHB1_41,3.03893932,Laikipia,2.659369392,0.015870102,Elephant
ASV8222_Erysipelotrichaceae,3.003346432,Laikipia,2.659010682,0.001759803,Elephant
ASV2694_Bacteroidales_RF16_,3.171679199,Laikipia,2.658905301,0.047302866,Elephant
ASV16714_Victivallaceae,2.948635977,Laikipia,2.65594988,6.31E-05,Elephant
ASV8233_Erysipelotrichaceae,2.888502246,Laikipia,2.650525662,0.000695711,Elephant
ASV11564_Ruminococcaceae,2.902098494,Laikipia,2.650020483,0.004212701,Elephant
ASV15911_Kiritimatiellae_WCHB1_41,3.042049005,Laikipia,2.648036691,0.024525075,Elephant
ASV16730_Victivallaceae,2.903812538,Laikipia,2.646137942,0.002858643,Elephant
ASV3504_Prevotellaceae,3.007308972,Laikipia,2.642575783,0.00725599,Elephant
ASV13215_Ruminococcaceae_UCG_005,2.940971558,Laikipia,2.642456555,0.047404485,Elephant
ASV4280_Rikenellaceae,3.105996864,Laikipia,2.631215787,0.043516654,Elephant
ASV5680_Methanocorpusculum,2.981897509,Laikipia,2.630441087,0.004757242,Elephant
ASV3888_Prevotellaceae_UCG_003,3.053464887,Laikipia,2.629011432,0.003501103,Elephant
ASV9082_Lachnospiraceae_XPB1014_,2.936487957,Masai_Mara,2.62870392,0.0003434,Elephant
ASV4279_Rikenellaceae,3.049604823,Laikipia,2.62742415,0.04377505,Elephant
ASV4551_Rikenellaceae_RC9,2.981129544,Laikipia,2.625639538,0.000695711,Elephant
ASV16674_Oligosphaeraceae_Z20,2.986465489,Laikipia,2.62446532,0.000115501,Elephant
ASV16871_Victivallales_vadinBE97,2.951301956,Laikipia,2.623798783,0.001694993,Elephant
ASV11605_Ruminococcaceae,2.993086151,Masai_Mara,2.61894009,0.033485356,Elephant
ASV5738_Methanomethylophilaceae,2.92370725,Laikipia,2.61777592,0.000609831,Elephant
ASV7556_Anaerovorax,3.011666025,Laikipia,2.616029394,0.000702605,Elephant
ASV18549_Mollicutes_EMP_G18,2.871627246,Laikipia,2.614482601,0.000358261,Elephant
ASV16876_Victivallales_vadinBE97,2.911117105,Laikipia,2.61340903,0.000797963,Elephant
ASV15942_Kiritimatiellae_WCHB1_41,2.951756253,Laikipia,2.612927004,0.000244813,Elephant
ASV18050_Treponema_2,3.142027614,Laikipia,2.604346817,0.006149768,Elephant
ASV15941_Kiritimatiellae_WCHB1_41,2.943747149,Laikipia,2.603210355,0.000744574,Elephant
ASV16715_Victivallaceae,2.922202438,Laikipia,2.597097906,0.021495079,Elephant
ASV5681_Methanocorpusculum,2.903198632,Laikipia,2.596269331,0.000197786,Elephant
ASV4538_Rikenellaceae_RC9,2.999557659,Laikipia,2.59573154,0.002155844,Elephant
ASV5712_Methanomethylophilus_Can,2.914902881,Laikipia,2.593867137,7.59E-05,Elephant
ASV393_Bacteria,2.951129403,Laikipia,2.592406746,0.000490667,Elephant
ASV11275_Clostridioides,3.071938948,Masai_Mara,2.592106745,0.015665265,Elephant
ASV16873_Victivallales_vadinBE97,2.914015354,Laikipia,2.590621225,0.00192757,Elephant
ASV19296_Mycoplasma,2.953207375,Laikipia,2.590147981,3.43E-05,Elephant
ASV410_Bacteria,2.878228402,Laikipia,2.579640097,2.12E-05,Elephant
ASV4591_Rikenellaceae_RC9,2.934460811,Laikipia,2.578384881,0.004212701,Elephant
ASV411_Bacteria,2.847214797,Laikipia,2.574604848,0.000138592,Elephant
ASV15954_Kiritimatiellae_WCHB1_41,2.911590653,Laikipia,2.573370357,0.042237114,Elephant
ASV7989_Erysipelotrichaceae_UCG_004,2.820925977,Laikipia,2.572143143,0.00300373,Elephant
ASV407_Bacteria,2.878484634,Laikipia,2.571359105,7.25E-05,Elephant
ASV5739_Methanomethylophilaceae,2.828324835,Laikipia,2.570752005,0.021584111,Elephant
ASV16868_Victivallales_vadinBE97,3.01507791,Laikipia,2.56992091,0.009313739,Elephant
ASV16723_Victivallaceae,2.888303693,Laikipia,2.569141507,0.001062157,Elephant
ASV15972_Kiritimatiellae_WCHB1_41,2.892012195,Laikipia,2.568149181,5.04E-05,Elephant
ASV13841_Ruminococcaceae_UCG_010,2.891395464,Laikipia,2.568050475,0.000347175,Elephant
ASV13829_Ruminococcaceae_UCG_010,2.845537974,Laikipia,2.56532558,3.12E-05,Elephant
ASV15946_Kiritimatiellae_WCHB1_41,2.915105629,Laikipia,2.563272581,0.024525075,Elephant
ASV11485_Ruminococcaceae,3.113239172,Laikipia,2.562836584,0.027880805,Elephant
ASV2596_Bacteroidales_p_251_o5,2.806865845,Laikipia,2.562700805,8.53E-05,Elephant
ASV2604_Bacteroidales_p_251_o5,2.910003286,Masai_Mara,2.560057404,0.002477157,Elephant
ASV17430_Desulfovibrionaceae,2.940151172,Masai_Mara,2.558238725,0.013063416,Elephant
ASV3896_Prevotellaceae_UCG_003,2.906654016,Laikipia,2.556489271,0.025237588,Elephant
ASV18089_Treponema_2,2.885585474,Laikipia,2.551725925,3.11E-05,Elephant
ASV5627_Methanobrevibacter,2.935473632,Masai_Mara,2.55035167,0.0348925,Elephant
ASV15996_Kiritimatiellae_WCHB1_41,2.822429641,Laikipia,2.54746782,0.001307103,Elephant
ASV15971_Kiritimatiellae_WCHB1_41,2.856716933,Laikipia,2.547124969,0.000139837,Elephant
ASV4568_Rikenellaceae_RC9,2.933653923,Laikipia,2.543107268,0.018967538,Elephant
ASV4561_Rikenellaceae_RC9,2.902226152,Laikipia,2.539931584,0.017235276,Elephant
ASV18498_Mollicutes,2.831660865,Laikipia,2.539253016,0.004520973,Elephant
ASV13834_Ruminococcaceae_UCG_010,2.901118367,Laikipia,2.537699159,0.000532442,Elephant
ASV3534_Prevotellaceae,2.866398161,Masai_Mara,2.536429135,0.011679777,Elephant
ASV9363_Lachnospiraceae,2.858165884,Laikipia,2.535998827,0.000256662,Elephant
ASV15975_Kiritimatiellae_WCHB1_41,2.835283787,Laikipia,2.535941768,0.036723563,Elephant
ASV4554_Rikenellaceae_RC9,2.90653799,Laikipia,2.535879315,0.004166258,Elephant
ASV4706_Rikenellaceae_RC9,2.849335216,Masai_Mara,2.534304525,0.00364434,Elephant
ASV4288_Rikenellaceae,2.881111873,Laikipia,2.534208084,0.006530361,Elephant
ASV13816_Ruminococcaceae_UCG_010,2.871993903,Laikipia,2.533552529,3.69E-05,Elephant
ASV9651_Lachnospiraceae,2.808797324,Masai_Mara,2.533363856,0.000345263,Elephant
ASV15979_Kiritimatiellae_WCHB1_41,2.875611356,Laikipia,2.533194285,0.001087716,Elephant
ASV16878_Victivallales_vadinBE97,2.833657444,Laikipia,2.531111918,0.001579013,Elephant
ASV8224_Erysipelotrichaceae,2.927927907,Laikipia,2.529155337,0.011117924,Elephant
ASV16721_Victivallaceae,2.852855377,Laikipia,2.527647476,8.35E-05,Elephant
ASV2888_Bacteroidia,2.896913389,Laikipia,2.527435755,0.032355631,Elephant
ASV7983_Erysipelotrichaceae_UCG_004,2.768766164,Laikipia,2.525036394,0.001113622,Elephant
ASV15978_Kiritimatiellae_WCHB1_41,2.851055324,Laikipia,2.524875849,3.51E-05,Elephant
ASV15944_Kiritimatiellae_WCHB1_41,2.948196202,Laikipia,2.523180272,0.002771319,Elephant
ASV19299_Mycoplasma,2.755742027,Laikipia,2.522593045,0.000695711,Elephant
ASV4642_Rikenellaceae_RC9,2.910396651,Masai_Mara,2.522586886,0.043454765,Elephant
ASV5891_Bacillales,3.010315706,Masai_Mara,2.521732998,0.015665265,Elephant
ASV5231_Gastranaerophilales,2.875480047,Laikipia,2.517637969,0.006470928,Elephant
ASV5065_Flexilinea,3.265821247,Masai_Mara,2.516826602,0.047302866,Elephant
ASV3523_Prevotellaceae,2.917408014,Masai_Mara,2.515772974,0.009247113,Elephant
ASV17041_Pirellulaceae_p_1088_a5,2.906878274,Laikipia,2.515036398,0.013316319,Elephant
ASV9580_Lachnospiraceae,2.745772362,Masai_Mara,2.514279277,0.004607704,Elephant
ASV9560_Lachnospiraceae,2.846337231,Masai_Mara,2.51409392,0.005322553,Elephant
ASV17265_Burkholderia_Caballeronia_Paraburkholderia,2.75219353,Laikipia,2.508711151,0.000340679,Elephant
ASV4584_Rikenellaceae_RC9,2.896416423,Laikipia,2.508143688,0.023394024,Elephant
ASV3506_Prevotellaceae,2.914031284,Laikipia,2.507269279,0.003360171,Elephant
ASV5228_Gastranaerophilales,2.795336929,Laikipia,2.506567787,0.029686546,Elephant
ASV17214_Betaproteobacteriales,3.08325106,Laikipia,2.502962486,0.036544748,Elephant
ASV9025_Lachnospiraceae_UCG_006,2.766018599,Masai_Mara,2.501402225,7.27E-05,Elephant
ASV15987_Kiritimatiellae_WCHB1_41,2.806240204,Laikipia,2.500571257,0.000239138,Elephant
ASV4546_Rikenellaceae_RC9,2.976042323,Laikipia,2.498814303,0.016264425,Elephant
ASV15591_Ruminococcus_1,2.784036084,Masai_Mara,2.496509788,0.004607704,Elephant
ASV13892_Ruminococcaceae_UCG_010,2.7999889,Laikipia,2.496038742,0.000101363,Elephant
ASV7969_Erysipelotrichaceae_UCG_004,2.8116109,Laikipia,2.494837593,0.002322567,Elephant
ASV8532_Firmicutes,2.944208396,Laikipia,2.494149196,0.002771319,Elephant
ASV16724_Victivallaceae,2.795408477,Laikipia,2.493714765,0.000955549,Elephant
ASV4709_Rikenellaceae_RC9,2.799187356,Masai_Mara,2.490904927,0.039552355,Elephant
ASV9716_Lachnospiraceae,2.738903608,Masai_Mara,2.488469612,0.004936819,Elephant
ASV11360_Faecalibacterium,2.794075977,Laikipia,2.488287103,7.55E-06,Elephant
ASV11520_Ruminococcaceae,2.996040953,Laikipia,2.486329386,0.027689769,Elephant
ASV15981_Kiritimatiellae_WCHB1_41,2.792188202,Laikipia,2.48025175,0.013386102,Elephant
ASV7973_Erysipelotrichaceae_UCG_004,2.768852317,Laikipia,2.474127674,0.000213446,Elephant
ASV2060_Bacteroidales,2.842606856,Laikipia,2.470802294,0.042678678,Elephant
ASV3905_Prevotellaceae_UCG_003,2.80160081,Laikipia,2.469007072,0.00424453,Elephant
ASV7964_Erysipelotrichaceae_UCG_004,2.787840289,Laikipia,2.467784761,0.003894147,Elephant
ASV5740_Methanomethylophilaceae,2.712817517,Laikipia,2.467332733,0.034788596,Elephant
ASV3510_Prevotellaceae,2.884028946,Laikipia,2.465925421,0.020008075,Elephant
ASV6020_Christensenellaceae_R_7_,2.764555598,Laikipia,2.465474979,9.65E-05,Elephant
ASV16007_Kiritimatiellae_WCHB1_41,2.709254604,Laikipia,2.464009911,0.001731217,Elephant
ASV2047_Bacteroidales,2.955341577,Laikipia,2.462425778,0.045787634,Elephant
ASV16650_Oligosphaeraceae_horsej_a03,2.713940859,Laikipia,2.460831427,0.043127963,Elephant
ASV2593_Bacteroidales_p_251_o5,2.77290571,Laikipia,2.459256177,0.001812773,Elephant
ASV5713_Methanomethylophilus_Can,2.747141254,Laikipia,2.455975871,6.48E-06,Elephant
ASV13925_Ruminococcaceae_UCG_010,2.733236764,Laikipia,2.453202788,0.004925671,Elephant
ASV15926_Kiritimatiellae_WCHB1_41,2.992200258,Laikipia,2.451502632,0.015724389,Elephant
ASV5806_Fibrobacter,2.683172226,Laikipia,2.449045933,0.032220547,Elephant
ASV5743_Methanomethylophilaceae,2.683193084,Laikipia,2.445534765,0.002666663,Elephant
ASV18428_Izimaplasmatales,2.796862838,Laikipia,2.436316724,0.001404153,Elephant
ASV7984_Erysipelotrichaceae_UCG_004,2.748938353,Laikipia,2.435729407,0.005018137,Elephant
ASV4562_Rikenellaceae_RC9,2.923998878,Laikipia,2.435136977,0.017085618,Elephant
ASV16880_Victivallales_vadinBE97,2.742012442,Laikipia,2.429648545,0.001212621,Elephant
ASV422_Bacteria,2.759723859,Laikipia,2.424089299,0.005840639,Elephant
NA__8,2.823756222,Masai_Mara,2.423759381,0.000800818,Elephant
ASV4071_Prevotellaceae_UCG_004,2.704423261,Laikipia,2.422846803,8.88E-05,Elephant
ASV2030_Bacteroidales,2.830381662,Laikipia,2.418884483,0.019298275,Elephant
ASV2905_Bacteroidia,2.687407046,Laikipia,2.418553723,0.01542128,Elephant
ASV4628_Rikenellaceae_RC9,2.734437111,Laikipia,2.418423794,2.00E-05,Elephant
ASV7979_Erysipelotrichaceae_UCG_004,2.752525555,Laikipia,2.41718808,0.004060464,Elephant
ASV17324_Sutterella,2.806199263,Laikipia,2.416739176,0.022599507,Elephant
ASV5629_Methanobrevibacter,2.814551014,Masai_Mara,2.412007392,0.012514517,Elephant
ASV14036_Ruminococcaceae_UCG_010,2.675330926,Laikipia,2.409783702,7.59E-05,Elephant
ASV2612_Bacteroidales_p_251_o5,2.736670226,Masai_Mara,2.4066764,0.000912023,Elephant
ASV16651_Oligosphaeraceae_horsej_a03,2.695911115,Laikipia,2.405664247,0.004369571,Elephant
ASV9713_Lachnospiraceae,2.69745651,Masai_Mara,2.399191362,0.000141083,Elephant
ASV16879_Victivallales_vadinBE97,2.781219826,Laikipia,2.39787122,0.016368952,Elephant
ASV7563_Anaerovorax,2.812776628,Laikipia,2.396156964,0.001247362,Elephant
