""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV6123|Christensenellaceae_R-7 "	0	0	0	0	0.000566177431296546	0	0.000108778418361797	0.00021263845663142	0.000096682579007795	0.0000596789273707454	0	0.000293574179287478	0.00203034233827759	0.000208103552327638	0.000102833050542444	0.000448527037209803	0.0000412881915772089	0.0000342506807322796	0	0.0000534273654966074	0.000365218495934959	0.000198819319120301	0.000119513579730497	0.000266418009857466
"ASV546|Bacteria"	0.000432535798028547	0.000728845837349823	0.000273088381330685	0	0.000283088715648273	0.0000924214417744917	0.000447200164376277	0.000135315381492722	0.000145023868511693	0.0000795719031609939	0.000306717104590533	0.000155421624328665	0.0000281991991427443	0.000145672486629347	0.000179957838449278	0.000179410814883921	0.000247729149463253	0.0000513760210984193	0.000272457728984694	0.0000890456091610123	0.000079395325203252	0.000137644144006362	0.0000149391974663121	0.000626082323165046
"ASV498|Bacteria"	0.000751246386049582	0.000658312369219194	0.000496524329692155	0	0.000587953486346413	0.000242606284658041	0.000882313837823465	0.000521930757186213	0.000290047737023385	0.000238715709482982	0.000178918311011144	0.000604417427944808	0.000225593593141955	0.000395396749422513	0.000257082626356111	0.000125587570418745	0.000227085053674649	0.000119877382562978	0.000192323102812725	0.0000890456091610123	0.0000952743902439024	0.0000917627626709082	0.000104574382264185	0.000333022512321833
"ASV8564|Firmicutes"	0.0000682951260045075	0.000117555780217713	0.000099304865938431	0	0.0000871042201994687	0.000184842883548983	0.000193383854865417	0.0000773230751386983	0.0000362559671279231	0.0000795719031609939	0.0000511195174317554	0.0000690762774794066	0.0000281991991427443	0.0000416207104655276	0.000102833050542444	0.0000179410814883921	0.000165152766308836	0.0000342506807322796	0.000384646205625451	0.00014247297465762	0.0000317581300813008	0.00025999449423424	0.000149391974663121	0.00027973891035034
"ASV15518|Ruminococcus_1"	0	0	0	0.00525541719776449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV15516|Ruminococcus_1"	0	0.000423200808783768	0.000595829195630586	0	0.000348416880797875	0.000196395563770795	0.0000846054365036199	0.0000579923063540237	0.000435071605535078	0.0000397859515804969	0	0.0000863453468492583	0.000084597597428233	0.000228913907560402	0.0000257082626356111	0.0000538232444651764	0.0000412881915772089	0	0.0000801346261719689	0.0000178091218322025	0.000142911585365854	0	0	0.0000799254029572399
"ASV12068|Ruminococcaceae"	0.000409770756027045	0.000070533468130628	0.000322740814299901	0	0	0.0000577634011090573	0.0000362594727872657	0	0.0000845972566318207	0.000238715709482982	0.000281157345874655	0.000328112318027181	0.000084597597428233	0.000104051776163819	0.000128541313178055	0.0000179410814883921	0.0000619322873658134	0.000411008168787355	0.0000961615514063627	0.0000890456091610123	0.0000158790650406504	0.000214113112898786	0.000179270369595745	0.000106567203942987
"ASV15563|Ruminococcus_1"	0	0.000164578092304799	0.00526315789473684	0	0.0000871042201994687	0	0.00331169851457026	0.000541261525970888	0.000737204664934437	0	0	0	0.0000563983982854887	0	0	0.00034088054827945	0.00171345995045417	0	0.0010417501402356	0	0	0	0	0
"ASV15562|Ruminococcus_1"	0.000614656134040567	0.0000940446241741706	0.000943396226415094	0.000058829296989901	0.00119768302774269	0.00039279112754159	0.000809794892248933	0.000173976919062071	0.00124478820472536	0.000139250830531739	0.000281157345874655	0.00138152554958813	0.000140995995713722	0.000832414209310553	0.000205666101084889	0.000233234059349098	0.0000825763831544178	0.000685013614645591	0.000240403878515907	0.000124663852825417	0.0000635162601626016	0.000168231731563332	0.000194209567062057	0.000479552417743439
"ASV15602|Ruminococcus_1"	0.000660186218043572	0	0.000273088381330685	0	0	0.000184842883548983	0.000181297363936328	0	0.00038673031603118	0.000318287612643975	0.0000255597587158777	0.000051807208109555	0	0.0000832414209310553	0.000102833050542444	0.0000538232444651764	0.0000412881915772089	0.000633637593547172	0.0000160269252343938	0.0000890456091610123	0.000111153455284553	0.0000305875875569694	0.000149391974663121	0.00003996270147862
"ASV15608|Ruminococcus_1"	0.0000227650420015025	0	0	0	0	0.00016173752310536	0.000145037891149063	0.0000579923063540237	0.000350474348903257	0.000278501661063478	0.000127798793579389	0	0.0000563983982854887	0.000208103552327638	0	0.0000358821629767842	0.0000412881915772089	0.0000342506807322796	0.0000480807757031813	0.000195900340154227	0.000206427845528455	0.0000611751751139388	0.000358540739191491	0.0000532836019714933
"ASV15605|Ruminococcus_1"	0.000159355294010517	0	0.000198609731876862	0	0	0.000173290203327172	0	0	0.000362559671279231	0.0000397859515804969	0	0.00020722883243822	0.0000281991991427443	0.0000624310656982915	0.0000514165252712222	0	0	0.000274005445858236	0.000304511579453482	0.000231518583818632	0.000333460365853659	0.0000764689688924235	0.00020914876452837	0.0000266418009857466
"ASV15546|Ruminococcus_1"	0	0.000376178496696683	0.000595829195630586	0	0.00182918862418884	0.0000462107208872458	0.000592238055525339	0	0.00331137833101698	0.0000198929757902485	0.0000255597587158777	0.0026076294748476	0.000789577575996842	0	0	0.00143528651907137	0.00097027250206441	0.000428133509153494	0.00110585784117317	0.00247546793467614	0.0017625762195122	0.0000611751751139388	0.00495981355881562	0.00031970161182896
"ASV15565|Ruminococcus_1"	0	0.00232760444831072	0	0.000451024610255907	0.0000871042201994687	0.000612292051756007	0.0000120864909290886	0.0000193307687846746	0.0000362559671279231	0.0000198929757902485	0	0.00082891532975288	0.000338390389712932	0	0	0.0000538232444651764	0	0.00080489099720857	0.0000801346261719689	0	0.000460492886178862	0.00151408558406998	0	0.000572798721193553
"ASV15522|Ruminococcus_1"	0.0018212033601202	0.000235111560435427	0.000099304865938431	0	0.000871042201994687	0.000831792975970425	0.016111292408475	0.0109025535945565	0.00465284911475014	0.00125325747478565	0	0.00578513823890031	0.00140995995713722	0.00101970740640543	0.000899789192246388	0.00190175463776956	0.00227085053674649	0.000256880105492097	0.00466383524320859	0.00192338515787786	0.00296938516260163	0.002997583580583	0.00219606202754788	0.00122552284534435
"ASV15556|Ruminococcus_1"	0.0000227650420015025	0.000141066936261256	0.000198609731876862	0.0000980488283165016	0.000413745045947476	0.000889556377079482	0.000495546128092631	0	0.00174028642214031	0.000358073564224472	0	0.00231405529556012	0.000225593593141955	0	0	0.000430585955721411	0.000639966969446738	0.000685013614645591	0.000224376953281513	0.000463037167637264	0.00077807418699187	0.00048940140091151	0.000627446293585109	0.000732649527108032
"ASV15601|Ruminococcus_1"	0	0.000070533468130628	0.000819265143992056	0	0.000871042201994687	0	0	0	0.000785545954438335	0.000915076886351429	0	0.0000345381387397033	0.000084597597428233	0	0	0.0000538232444651764	0	0	0	0	0.000111153455284553	0	0	0
"ASV15573|Ruminococcus_1"	0	0	0	0	0	0	0	0	0.00367393800229621	0.000159143806321988	0	0	0	0	0	0	0	0	0.00200336565429922	0	0.00209603658536585	0.000856452451595143	0	0
"ASV15580|Ruminococcus_1"	0.000660186218043572	0.000399689652740225	0.000173783515392254	0.0000392195313266006	0.0000871042201994687	0.000496765249537893	0.0000483459637163542	0.000173976919062071	0.000676778053054565	0.000477431418965963	0.00235149780186075	0.00051807208109555	0.000310191190570188	0.000187293197094874	0.0000514165252712222	0.0000179410814883921	0.0000412881915772089	0.00077064031647629	0.000817373186954083	0.000249327705650834	0.000269944105691057	0.000321169669348179	0.000433236726523051	0.000186492606900226
"ASV11736|Ruminococcaceae"	0.0000682951260045075	0.0000235111560435427	0.000372393247269116	0	0.000261312660598406	0.000646950092421442	0.000701016473887136	0.000599253832324912	0.00142606804036498	0.0000596789273707454	0.0000255597587158777	0.000259036040547775	0.0000281991991427443	0.000353776038956985	0.0000257082626356111	0.000161469733395529	0.00037159372419488	0	0.0000480807757031813	0.000267136827483037	0.000206427845528455	0.00022940690667727	0.000149391974663121	0.000412947915279073
"ASV11429|Ruminococcaceae"	0.000045530084003005	0	0	0.00774585743700363	0	0	0	0	0.0000362559671279231	0.0000397859515804969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV12033|Ruminococcaceae"	0.000227650420015025	0.000258622716478969	0.000422045680238332	0	0.00015243238534907	0.000138632162661738	0.0000604324546454428	0.000328623069339468	0	0.0000397859515804969	0	0.00010361441621911	0.000310191190570188	0	0.0000514165252712222	0.000125587570418745	0.000144508670520231	0.0000171253403661398	0.0000160269252343938	0.0000356182436644049	0.000079395325203252	0.0000152937937784847	0.0000149391974663121	0.0000133209004928733
"ASV12060|Ruminococcaceae"	0.0000227650420015025	0.00115204664613359	0	0	0.0000871042201994687	0.0000346580406654344	0.0000604324546454428	0.00112118458951112	0.0000362559671279231	0.000139250830531739	0	0.0000690762774794066	0.0000281991991427443	0.0000416207104655276	0.000102833050542444	0.0000897054074419606	0.000206440957886045	0.000308256126590516	0	0	0.0000476371951219512	0	0.0000597567898652484	0
"ASV12098|Ruminococcaceae"	0.0000682951260045075	0.000188089248348341	0.00022343594836147	0	0.000195984495448804	0.000115526802218115	0.00025381630951086	0.000270630762985444	0.0000845972566318207	0.000179036782112236	0	0.0000345381387397033	0.000225593593141955	0.0000416207104655276	0.0000771247879068333	0.000179410814883921	0.00018579686209744	0.000137002722929118	0.0000801346261719689	0.0000356182436644049	0.000174669715447154	0	0.000149391974663121	0.0000666045024643666
"ASV11965|Ruminococcaceae"	0	0	0.000198609731876862	0	0	0.0000231053604436229	0.000664757001099871	0.000115984612708047	0	0.00051721737054646	0	0.000276305109917627	0	0	0	0.0000897054074419606	0	0.000119877382562978	0.000224376953281513	0.0000534273654966074	0	0	0.0000597567898652484	0.00035966431330758
"ASV18504|Mollicutes"	0	0.0000470223120870853	0.000248262164846077	0	0	0.0000231053604436229	0.000543892091808985	0.00104386151437243	0.000338389026527283	0.0000397859515804969	0	0.00010361441621911	0.000535784783712143	0	0	0.000215292977860705	0.000412881915772089	0.0000685013614645591	0.00137831557015787	0.000338373314811847	0.000730436991869919	0.000841158657816658	0.000179270369595745	0.000652724124150793
"ASV9056|Lachnospiraceae_UCG-008"	0.00036424067202404	0.0000940446241741706	0.0000496524329692155	0	0.000108880275249336	0.000358133086876155	0.000471373146234454	0.00021263845663142	0.000302133059399359	0.000198929757902485	0.000127798793579389	0.000172690693698517	0.000084597597428233	0.000332965683724221	0.000771247879068333	0.000322939466791058	0.000887696118909992	0	0.00012821540187515	0.0000890456091610123	0.000111153455284553	0.000305875875569694	0.0000298783949326242	0.000173171706407353
"ASV9062|Lachnospiraceae_UCG-008"	0	0.000070533468130628	0.0000744786494538232	0	0.000108880275249336	0.000115526802218115	0.0000362594727872657	0	0.0000241706447519488	0.0000795719031609939	0.00033227686330641	0.00041445766487644	0.000366589588855677	0.0000624310656982915	0	0.000197351896372313	0.000103220478943022	0.000359632147688935	0.0000160269252343938	0.0000890456091610123	0.000079395325203252	0.0000611751751139388	0.0000448175923989363	0.0000133209004928733
"ASV9054|Lachnospiraceae_UCG-008"	0.0000682951260045075	0	0.000248262164846077	0	0.000130656330299203	0.0000577634011090573	0.000241729818581771	0	0.0000483412895038975	0.00051721737054646	0.000434515898169921	0.000051807208109555	0.000902374372567819	0.00027053461802593	0.000257082626356111	0.000376762711256235	0.000268373245251858	0.000496634870618053	0.000609023158906964	0.000641128385959288	0.000317581300813008	0.000107056556449393	0.000657324688517733	0.000972425735979752
"ASV9057|Lachnospiraceae_UCG-008"	0.0000227650420015025	0.000188089248348341	0.0000744786494538232	0	0.0000217760550498672	0.00016173752310536	0.00016921087300724	0.000135315381492722	0.0000604266118798719	0.000159143806321988	0.0000511195174317554	0.0000690762774794066	0.000338390389712932	0.000416207104655276	0.000359915676898555	0.000466468118698195	0.000206440957886045	0	0.000272457728984694	0.000391800680308454	0.000158790650406504	0.000474107607133025	0.000642385491051421	0.0001998135073931
"ASV9542|Lachnospiraceae"	0.00054636100803606	0.000305645028566055	0.000148957298907646	0	0.000195984495448804	0.00016173752310536	0.000302162273227214	0.00042527691326284	0.000326303704151308	0.000557003322126957	0.000741233002760454	0.000293574179287478	0.000507585584569398	0.000332965683724221	0.000359915676898555	0.000699702178047293	0.000639966969446738	0.000222629424759817	0.000352592355156663	0.000195900340154227	0.000285823170731707	0.000458813813354541	0.000537811108787236	0.000346343412814706
"ASV9051|Lachnospiraceae_UCG-008"	0.000478065882031552	0.000282133872522512	0.000148957298907646	0	0.000348416880797875	0.000103974121996303	0.00175254118471784	0.00067657690746361	0.000422986283159103	0.000358073564224472	0.000178918311011144	0.000362650456766885	0.000422987987141165	0.000874034919776081	0.000848372666975166	0.000574114607628548	0.000825763831544178	0.000890517699039268	0.000400673130859845	0.000569891898630479	0.000555767276422764	0.00071880830758878	0.000597567898652484	0.00101238843745837
"ASV9053|Lachnospiraceae_UCG-008"	0.000159355294010517	0.000564267745045024	0.0000496524329692155	0	0.000239536605548539	0.000150184842883549	0.000495546128092631	0.000251299994200769	0.000290047737023385	0.000218822733692733	0.0000255597587158777	0.000138152554958813	0.000169195194856466	0.000104051776163819	0.000282790888991722	0.000143528651907137	0.000289017341040462	0.0000513760210984193	0.000208350028047119	0.00014247297465762	0.000142911585365854	0.000275288288012724	0.000463115121455675	0.000226455308378846
"ASV9050|Lachnospiraceae_UCG-008"	0.00054636100803606	0.000517245432957939	0.000446871896722939	0	0.000479073211097078	0.00105129390018484	0.00134160049312883	0.000850553826525681	0.00038673031603118	0.00025860868527323	0.000255597587158777	0.00131244927210873	0.00045118718628391	0.000790793498845025	0.00100262224278883	0.000574114607628548	0.00097027250206441	0.0000685013614645591	0.000240403878515907	0.000587701020462681	0.000492251016260163	0.000871746245373627	0.000911291045445039	0.000719328626615159
"ASV9049|Lachnospiraceae_UCG-008"	0.000682951260045075	0.000752356993393365	0.000173783515392254	0	0.000391968990897609	0.000496765249537893	0.000495546128092631	0.00088921536409503	0.000930569822950027	0.000656468201078199	0.000536754933033432	0.00072530091353377	0.00084597597428233	0.00124862131396583	0.00102833050542444	0.00141734543758298	0.000990916597853014	0.00126727518709434	0.000288484654219088	0.000676746629623693	0.000539888211382114	0.000779983482702719	0.00077683826824823	0.000586119621686426
"ASV8514|Eubacterium"	0.00018212033601202	0.000376178496696683	0.000620655412115194	0	0.00030486477069814	0.000115526802218115	0.000277989291369037	0.0000386615375693491	0.00019336515801559	0.000139250830531739	0.000127798793579389	0.0000345381387397033	0.0000281991991427443	0.000145672486629347	0	0.0000538232444651764	0.0000619322873658134	0	0.000272457728984694	0.0000178091218322025	0.0000158790650406504	0.0000764689688924235	0	0
"ASV8515|Eubacterium"	0.000774011428051085	0.000188089248348341	0.000471698113207547	0	0.000239536605548539	0.000277264325323475	0.0000725189455745314	0.0000966538439233728	0.0000725119342558463	0.000139250830531739	0.000306717104590533	0.000120883485588962	0.0000281991991427443	0.0000416207104655276	0	0	0	0	0.0000480807757031813	0.0000534273654966074	0.0000952743902439024	0	0	0.000173171706407353
"ASV8513|Eubacterium"	0.0000227650420015025	0.0000235111560435427	0.000198609731876862	0	0.0000217760550498672	0.0000808687615526802	0.000954832783397996	0.0000193307687846746	0.0000241706447519488	0.000397859515804969	0.000127798793579389	0.000051807208109555	0.000084597597428233	0.000187293197094874	0.0000771247879068333	0.0000358821629767842	0	0.0000342506807322796	0.000192323102812725	0.0000890456091610123	0.0000317581300813008	0.0000458813813354541	0	0.00003996270147862
"ASV9611|Lachnospiraceae"	0.000250415462016527	0.000141066936261256	0.0000248262164846077	0	0.000239536605548539	0.000231053604436229	0.000386767709730834	0.000251299994200769	0.0000845972566318207	0.000298394636853727	0.000127798793579389	0.000189959763068368	0.00019739439399921	0.00043701745988804	0.000257082626356111	0.00025117514083749	0.000123864574731627	0.000188378744027538	0.000304511579453482	0.000106854730993215	0.000492251016260163	0.000412932432019087	0.000702142280916669	0.000932463034501132
"ASV6708|Clostridiales"	0.00045530084003005	0.000235111560435427	0.00022343594836147	0	0.000217760550498672	0	0.0000483459637163542	0	0.0000725119342558463	0.0000198929757902485	0.0002300378284429	0.000224497901808072	0.00019739439399921	0.000249724262793166	0.000128541313178055	0.000215292977860705	0.00018579686209744	0.0000342506807322796	0.000112188476640756	0	0.000079395325203252	0.0000764689688924235	0	0.000346343412814706
"ASV6430|Clostridia"	0.000136590252009015	0.000211600404391884	0.0000496524329692155	0	0.000130656330299203	0	0.00016921087300724	0.000251299994200769	0.000096682579007795	0	0	0.000328112318027181	0	0	0	0.0000897054074419606	0.0000619322873658134	0.0000342506807322796	0.0000480807757031813	0.000178091218322025	0.000079395325203252	0.000137644144006362	0.000104574382264185	0.000386306114293326
"ASV6758|Clostridiales"	0	0	0.0000248262164846077	0	0.0000435521100997343	0.000265711645101664	0	0	0	0	0.000664553726612821	0.0000345381387397033	0.0000563983982854887	0.000104051776163819	0.000616998303254666	0	0	0.000119877382562978	0	0.000124663852825417	0	0.000474107607133025	0	0
"ASV6720|Clostridiales"	0.00036424067202404	0.0000235111560435427	0	0	0.0000653281651496015	0.0000346580406654344	0.000882313837823465	0.000270630762985444	0.0000725119342558463	0	0	0.0000863453468492583	0.000169195194856466	0	0	0.000125587570418745	0.000103220478943022	0	0	0.0000712364873288098	0.0000158790650406504	0.0000917627626709082	0.0000448175923989363	0.000106567203942987
"ASV6661|Clostridiales"	0.0000682951260045075	0.000188089248348341	0.000496524329692155	0	0.000108880275249336	0.000496765249537893	0.000495546128092631	0.0000386615375693491	0.000435071605535078	0.0000397859515804969	0.000255597587158777	0.000500803011725698	0.000225593593141955	0.0000416207104655276	0.0000771247879068333	0.0000179410814883921	0.0000825763831544178	0	0.0000641077009375751	0.0000178091218322025	0.0000317581300813008	0	0.0000746959873315605	0
"ASV6597|Clostridiales"	0.0000682951260045075	0.000399689652740225	0	0	0.000108880275249336	0.000196395563770795	0.000277989291369037	0.00119850766464982	0.00049549821741495	0.0000994648789512423	0	0.000708031844163918	0.000169195194856466	0.0000416207104655276	0.000128541313178055	0.000484409200186587	0.000805119735755574	0	0	0.000284945949315239	0.000158790650406504	0.0000458813813354541	0.000448175923989363	0.000253097109364593
"ASV7778|Clostridiales_XII"	0.000523595966034557	0.000376178496696683	0.000198609731876862	0	0.000370192935847742	0.000254158964879852	0.000725189455745313	0.00104386151437243	0.000338389026527283	0.000636575225287951	0.000306717104590533	0.000397188595506588	0.000422987987141165	0.000749172788379498	0.000694123091161499	0.000430585955721411	0.00037159372419488	0.0000513760210984193	0.000288484654219088	0.0000712364873288098	0.000238185975609756	0.000152937937784847	0.000164331172129433	0.000333022512321833
"ASV7786|Clostridiales_XII"	0.000751246386049582	0.00035266734065314	0.000744786494538232	0	0.00045729715604721	0.00016173752310536	0.000350508236943568	0.000135315381492722	0.000398815638407155	0.000238715709482982	0.0000766792761476332	0.000051807208109555	0.000140995995713722	0.000145672486629347	0.000102833050542444	0.0000358821629767842	0.0000412881915772089	0.0000171253403661398	0.0000961615514063627	0.0000178091218322025	0.0000158790650406504	0.0000611751751139388	0.0000896351847978727	0.0000799254029572399
"ASV7573|Anaerovorax"	0.000478065882031552	0.000329156184609597	0.000397219463753724	0	0.000326640825748008	0.000150184842883549	0.000302162273227214	0.0000773230751386983	0.000181279835639616	0.00025860868527323	0.000306717104590533	0.000120883485588962	0.00019739439399921	0.000208103552327638	0.000154249575813667	0.0000717643259535685	0.00018579686209744	0.000119877382562978	0.0000801346261719689	0.000231518583818632	0.000190548780487805	0.000137644144006362	0.000149391974663121	0.0000266418009857466
"ASV7656|Clostridiales_XII_AD3011"	0.000933366722061602	0.000282133872522512	0.0000496524329692155	0	0.000696833761595749	0.000138632162661738	0.000386767709730834	0.000792561520171657	0.000302133059399359	0.000198929757902485	0.000204478069727022	0.000259036040547775	0.000253792792284699	0.000145672486629347	0.000308499151627333	0.00102264164483835	0.000908340214698596	0.000137002722929118	0.000176296177578332	0.000284945949315239	0.000190548780487805	0.000275288288012724	0.000164331172129433	0.000679365925136539
"ASV7653|Clostridiales_XII_AD3011"	0.0000682951260045075	0.000117555780217713	0.0000496524329692155	0.000764780860868713	0.0000217760550498672	0.000103974121996303	0.0000846054365036199	0.000115984612708047	0.000096682579007795	0.000119357854741491	0.0000255597587158777	0.0000345381387397033	0.000112796796570977	0.0000832414209310553	0.000205666101084889	0.000179410814883921	0.0000206440957886045	0.0000342506807322796	0.0000320538504687876	0.0000534273654966074	0.0000317581300813008	0.000152937937784847	0.0000149391974663121	0.0000133209004928733
"ASV7669|Clostridiales_XII_AD3011"	0.000318710588021035	0.000305645028566055	0.000124131082423039	0	0.00015243238534907	0.000508317929759704	0.0000483459637163542	0.0000386615375693491	0.000108767901383769	0.000298394636853727	0.000102239034863511	0.000051807208109555	0.000169195194856466	0.0000208103552327638	0.000179957838449278	0.000107646488930353	0.0000412881915772089	0.000393882828421215	0.000496834682266207	0.0000534273654966074	0.0000635162601626016	0.000183525525341816	0	0.0000532836019714933
"ASV7658|Clostridiales_XII_AD3011"	0.000250415462016527	0.000141066936261256	0.000372393247269116	0	0	0.000704713493530499	0.000543892091808985	0.0000193307687846746	0.000483412895038975	0.000218822733692733	0.000613434209181065	0.000224497901808072	0.000592183181997631	0.000104051776163819	0.000771247879068333	0.000197351896372313	0.000412881915772089	0	0.00059299623367257	0.0000890456091610123	0.000174669715447154	0.000321169669348179	0.000119513579730497	0.00003996270147862
"ASV7729|Mogibacterium"	0.000387005714025542	0.000235111560435427	0.0000744786494538232	0	0.000217760550498672	0.000173290203327172	0.0004230271825181	0.000386615375693491	0.000374644993655206	0.0000198929757902485	0.0000766792761476332	0.000224497901808072	0.000394788787998421	0.000145672486629347	0.000179957838449278	0.0000897054074419606	0.000433526011560694	0	0.000320538504687876	0.00014247297465762	0.000206427845528455	0.000152937937784847	0.000104574382264185	0.000293059810843213
"ASV7728|Mogibacterium"	0.00143419764609466	0.00164578092304799	0.00203574975173784	0	0.000936370367144288	0.00192929759704251	0.00256233607696677	0.000811892288956332	0.00123270288234939	0.00109411366846367	0.000357836622022288	0.000915260676602138	0.00143815915627996	0.00106132811687096	0.00113116355596689	0.00161469733395529	0.00179603633360859	0.000428133509153494	0.000657103934610145	0.000890456091610123	0.000968622967479675	0.0014987917902915	0.000448175923989363	0.000772612228586652
"ASV7803|Clostridiales_XII"	0	0.000258622716478969	0.000148957298907646	0	0.000522625321196812	0.000196395563770795	0	0.0000386615375693491	0	0.000238715709482982	0.000153358552295266	0.000224497901808072	0.000169195194856466	0.0000624310656982915	0.0000257082626356111	0.000269116222325882	0.000144508670520231	0	0.000240403878515907	0.0000712364873288098	0	0.0000305875875569694	0.0000896351847978727	0.0000133209004928733
"ASV7782|Clostridiales_XII"	0.000113825210007512	0.0000940446241741706	0.000099304865938431	0	0.000108880275249336	0.000519870609981516	0.0000846054365036199	0.0000773230751386983	0.0000604266118798719	0.000278501661063478	0.000817912278908087	0.00010361441621911	0.000422987987141165	0.000104051776163819	0.000282790888991722	0.000233234059349098	0.0000619322873658134	0.000445258849519634	0.000240403878515907	0.000195900340154227	0.000111153455284553	0.000214113112898786	0	0.000106567203942987
"ASV18514|Mollicutes"	0.00009106016800601	0	0.0000744786494538232	0	0.0000653281651496015	0.000878003696857671	0.000205470345794505	0.000347953838124142	0.000145023868511693	0.0000596789273707454	0.0000255597587158777	0.000241766971177923	0.000084597597428233	0	0.000128541313178055	0.000215292977860705	0.0000825763831544178	0.0000342506807322796	0.000256430803750301	0	0.000190548780487805	0.000122350350227878	0.0000448175923989363	0
"ASV18518|Mollicutes"	0.0000227650420015025	0.000117555780217713	0	0	0	0	0.0000966919274327085	0.000773230751386983	0	0	0.0000255597587158777	0.000120883485588962	0.0000563983982854887	0.0000208103552327638	0	0.0000717643259535685	0.0000412881915772089	0	0.0000320538504687876	0.0000534273654966074	0.000142911585365854	0.0000305875875569694	0.000433236726523051	0.000439589716264819
"ASV18494|Mollicutes"	0.00018212033601202	0.000211600404391884	0	0	0.000370192935847742	0.000600739371534196	0.000435113673447188	0.00150779996520462	0.000314218381775334	0.00167100996638087	0.000792352520192209	0.000276305109917627	0.000253792792284699	0.0000624310656982915	0.0000514165252712222	0.000897054074419606	0.000701899256812552	0.000325381466956656	0.000144242327109544	0.00014247297465762	0.000301702235772358	0.000367051050683633	0.000179270369595745	0.00027973891035034
"ASV9396|Lachnospiraceae"	0.000318710588021035	0.000117555780217713	0.000347567030784508	0	0.000348416880797875	0.0000808687615526802	0.000132951400219974	0.000154646150277397	0.000108767901383769	0.000198929757902485	0.000383396380738166	0.00108795137030065	0.000225593593141955	0.000228913907560402	0.0000514165252712222	0.0000538232444651764	0.0000206440957886045	0.000222629424759817	0.0000801346261719689	0.0000890456091610123	0.0000635162601626016	0.0000611751751139388	0.000164331172129433	0.0000932463034501132
"ASV10098|Lachnospiraceae"	0.000136590252009015	0.000211600404391884	0.000422045680238332	0	0.0000217760550498672	0.000207948243992606	0.00016921087300724	0.0000579923063540237	0.0000604266118798719	0.0000397859515804969	0.0000511195174317554	0.000587148358574956	0.0000563983982854887	0.0000208103552327638	0	0.0000717643259535685	0.0000619322873658134	0.000119877382562978	0	0.0000712364873288098	0	0	0.000134452777196809	0.00003996270147862
"ASV10013|Lachnospiraceae"	0.000159355294010517	0.000211600404391884	0.000248262164846077	0	0.000239536605548539	0.000184842883548983	0.0000966919274327085	0.0000579923063540237	0.000181279835639616	0.000298394636853727	0.00033227686330641	0.000172690693698517	0.000112796796570977	0.0000416207104655276	0	0.0000717643259535685	0.0000206440957886045	0.000119877382562978	0.0000480807757031813	0.0000356182436644049	0.0000635162601626016	0.0000611751751139388	0.0000597567898652484	0.000266418009857466
"ASV10079|Lachnospiraceae"	0.00009106016800601	0.000211600404391884	0.000099304865938431	0	0.000631505596446148	0.0000577634011090573	0.0000483459637163542	0	0.000145023868511693	0.000318287612643975	0	0.0000690762774794066	0.000084597597428233	0.000291344973258694	0	0	0.0000412881915772089	0.000342506807322796	0.0000801346261719689	0	0.0000635162601626016	0.0000458813813354541	0.000134452777196809	0.00003996270147862
"ASV9554|Lachnospiraceae"	0.000204885378013522	0.000752356993393365	0.000124131082423039	0	0.000195984495448804	0.0000346580406654344	0.0000725189455745314	0.0000193307687846746	0.000132938546135718	0.000358073564224472	0.000485635415601677	0.000276305109917627	0.0000563983982854887	0.000104051776163819	0.000128541313178055	0.000143528651907137	0.0000206440957886045	0.000462384189885774	0.0000320538504687876	0.0000534273654966074	0	0.0000305875875569694	0.000134452777196809	0.0000666045024643666
"ASV10204|Lachnospiraceae"	0.00027318050401803	0.000164578092304799	0.000322740814299901	0	0.000696833761595749	0.0000462107208872458	0.0000120864909290886	0.0000193307687846746	0.000096682579007795	0	0.000127798793579389	0.0000690762774794066	0.0000281991991427443	0.0000624310656982915	0.0000771247879068333	0.000143528651907137	0.0000206440957886045	0.000205504084393677	0.0000160269252343938	0	0	0	0.0000298783949326242	0
"ASV9967|Lachnospiraceae"	0.00072848134404808	0	0	0	0.000783937981795218	0.000115526802218115	0	0	0.000108767901383769	0	0.000511195174317554	0	0	0.000166482841862111	0	0.0000538232444651764	0	0.000342506807322796	0.00072121163554772	0	0.0000158790650406504	0	0	0.0000133209004928733
"ASV9547|Lachnospiraceae"	0	0.0000470223120870853	0.000273088381330685	0	0.000108880275249336	0.0000577634011090573	0.00192175205772508	0.00162378457791266	0.0000362559671279231	0	0	0	0.0000563983982854887	0	0	0.000466468118698195	0.000350949628406276	0	0.000865453962657264	0.0000356182436644049	0.000412855691056911	0.000581164163582418	0.000104574382264185	0.000506194218729186
