""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV5928|Christensenellaceae_R-7 "	0.000957444128095946	0.0026124488868696	0.00115435844309605	0.00127429117553361	0.000870167111638485	0.00102151008376383	0.000698442262106333	0.000843614889802805	0.00105994760830393	0.00121850046665975	0.00165367351759981	0.00304221568123901	0.00171020329352054	0.00155745911669819	0.000811076994380395	0.001049830318123	0.00154499178714892	0.00263903192584964	0	0.000513149454778704	0.000404585300067431	0.000463437240841017	0.000517213512203006	0.000544118980683776	0.000411781804088751	0.000607395034545593	0.000497990253619322	0.000754361150400754	0.00108638398735844	0.00127105179536066	0.00177799052878122	0.00128043534801833	0.000464088397790055	0.000214779195055306	0.000810372771474878	0.000303057088379023	0.000460816622912361	0.000533523030410813	0.000614601795208965	0.000259810677089217	0.000240252608456892	0.000448962575762435	0.000130072840790843	0.000390964378801043	0.000659630606860158
"ASV6027|Christensenellaceae_R-7 "	0.0000503917962155761	0	0	0.000347533956963712	0.000217541777909621	0.000291860023932522	0.000126989502201151	0.000379626700411262	0.000439121152011629	0	0	0	0	0.000815811918270479	0.000897978100921152	0	0	0	0	0	0	0.0000487828674569491	0	0.000241830658081678	0	0.000303697517272796	0.000622487817024153	0	0.0000658414537792995	0.0025774105850369	0.000153864564990683	0.000120040813876718	0.000209944751381215	0	0.000754484994131783	0.00036619398179132	0.000446852482824108	0.000123120699325572	0.0000714653250242982	0.000112961163951833	0	0.00025655004329282	0	0.000144801621778164	0
"ASV5999|Christensenellaceae_R-7 "	0	0.000056792367105861	0.000118395737753441	0.0000868834892409279	0	0.000145930011966261	0.000148154419234677	0.0000421807444901403	0.000211989521660786	0.000103702167375298	0.000334672021419009	0.000098773236403864	0.000799933798582186	0.0000370823599213854	0.0000579340710271711	0.0000732439756830001	0	0.000386199794026777	0	0.000042762454564892	0.0000674308833445718	0.000365871505927118	0.0000323258445126879	0.000120915329040839	0.000145334754384265	0	0.000409063422615872	0.00016973125884017	0.000526731630234396	0.000247148960209017	0.00111124408048826	0.000140047616189504	0.0000773480662983425	0.0000238643550061451	0.0000838316660146426	0	0.0000418924202647601	0	0.000142930650048596	0.00010166504755665	0.0000686436024162548	0	0.0000289050757312984	0.0000289603243556328	0.000219876868953386
"ASV5961|Christensenellaceae_R-7 "	0.0000755876943233641	0.00215810995002272	0	0.000202728141562165	0.00553742707406309	0.00148848612205586	0.00112174060277684	0	0.000499689586771854	0.000129627709219123	0.00141743444365698	0.0000197546472807728	0.00187570683805478	0.000296658879371083	0.00101384624297549	0.001416050196538	0.00214672543056482	0.00143752145554411	0	0.000042762454564892	0.000134861766689144	0	0.000193955067076127	0	0	0	0	0.000358321546440358	0	0.000017653497157787	0	0.000300102034691795	0.0000662983425414365	0	0.000516961940423629	0.0000378821360473779	0	0	0.000200102910068035	0.000146849513137383	0	0	0	0.000072400810889082	0.000408342756627717
"ASV5995|Christensenellaceae_R-7 "	0.00012597949053894	0	0.0000591978688767204	0.000144805815401547	0.000118659151587066	0.0000291860023932522	0.000126989502201151	0.0000210903722450701	0.0000908526521403371	0	0.0000590597684857075	0.000098773236403864	0.0000275839240890409	0	0.0000289670355135855	0.0000976586342440001	0	0.000128733264675592	0	0.000128287363694676	0	0.000121957168642373	0.000161629222563439	0.0000302288322602098	0	0.0000759243793181991	0.000409063422615872	0.000358321546440358	0.000164603634448249	0.00158881474420083	0.00174379840322774	0.000640217674009163	0	0	0.00022355110937238	0	0.0000279282801765067	0.0000957605439198895	0.000157223715053456	0.0000451844655807333	0	0	0.0000433576135969476	0	0
"ASV6009|Christensenellaceae_R-7 "	0.000151175388646728	0.0000851885506587915	0.000147994672191801	0.000231689304642474	0.00019776525264511	0.000379418031112279	0.000126989502201151	0.000210903722450701	0.000287700065111067	0	0.000137806126466651	0.00144208925149641	0.000220671392712327	0.000259576519449698	0.000289670355135855	0.00024414658561	0.000195156857324074	0.000278922073463783	0.0000274310794129749	0.000042762454564892	0.0000674308833445718	0.0000243914337284746	0.0000969775335380637	0.000120915329040839	0.000121112295320221	0.0000379621896590995	0.000124497563404831	0.000188590287600189	0.0000658414537792995	0.000158881474420083	0.000324825192758108	0.000060020406938359	0.0000883977900552486	0.0000715930650184352	0.000153691387693511	0.0000757642720947559	0.0000977489806177736	0.0000410402331085241	0.0000142930650048596	0.0000225922327903667	0	0.0000320687554116025	0.0000433576135969476	0.0000579206487112656	0.0000628219625581103
"ASV5981|Christensenellaceae_R-7 "	0.000176371286754516	0	0	0.000347533956963712	0	0.000466976038292035	0.00412715882153742	0	0.000302842173801124	0	0	0	0	0.000333741239292469	0.000173802213081513	0.000854513049635001	0	0	0	0.000940774000427625	0.000202292650033715	0.000463437240841017	0.000549539356715694	0.000181372993561259	0	0.000341659706931896	0.000195639028207591	0.0000565770862800566	0.000197524361337898	0.00137697277830738	0.00333373224146479	0.00104035372026489	0.000453038674033149	0.00131253952533798	0.00107583971385458	0.000353566603108861	0.000139641400882534	0.0000820804662170481	0.000214395975072895	0.000282402909879583	0.000446183415705656	0.0000801718885290062	0.000231240605850387	0.000144801621778164	0.00157054906395276
"ASV5911|Christensenellaceae_R-7 "	0.000277154879185669	0.000624716038164471	0.000680775492082285	0.000376495120044021	0.00148323939483833	0.00218895017949391	0.000634947511005757	0.000632711167352104	0.000378552717251404	0.0000777766255314736	0.000610284274352311	0.00049386618201932	0.000220671392712327	0.000259576519449698	0.00026070331962227	0.001269562245172	0.000130104571549383	0.00173789907312049	0.000274310794129749	0.000898011545862733	0.000370869858395145	0.000902483047953559	0.000743494423791822	0.000272059490341888	0.000339114426896619	0.000189810948295498	0.000284565859211041	0.000113154172560113	0.00118514616802739	0.000017653497157787	0.000444497632195305	0.000360122441630154	0.000198895027624309	0.0000596608875153627	0.000377242497065892	0.000315684467061483	0.000377031782382841	0.000232561320948303	0.000142930650048596	0.000350179608250683	0.000411861614497529	0.00147516274893371	0.000245693143716037	0.00120185346075876	0.000691041588139213
"ASV5915|Christensenellaceae_R-7 "	0	0.000056792367105861	0	0	0.0000593295757935331	0.0000583720047865044	0	0	0.0000302842173801124	0	0.0000590597684857075	0	0.0000275839240890409	0	0	0.000024414658561	0.0000813153572183643	0.000536388602814967	0.00872308325332602	0	0	0	0	0	0.0000726673771921325	0	0.000124497563404831	0.000113154172560113	0.0000329207268896497	0.00120043780672951	0	0	0	0	0.000628737495109819	0	0.0000977489806177736	0.0000547203108113654	0	0	0	0.0000801718885290062	0.000072262689328246	0.0000868809730668983	0
"ASV6025|Christensenellaceae_R-7 "	0	0.000227169468423444	0.0000295989344383602	0.000202728141562165	0.000929496687432018	0.000204302016752765	0	0	0.0000151421086900562	0	0.000118119536971415	0.000375338298334683	0.0000551678481780818	0	0.0000289670355135855	0	0.000146367642993056	0.0000858221764503948	0	0	0.000101146325016858	0	0.0000969775335380637	0	0	0	0	0.000546911834040547	0	0.0016241217385164	0.0000170960627767425	0.000140047616189504	0.0000331491712707182	0	0	0.000113646408142134	0	0	0.0000571722600194386	0.0000112961163951833	0.0000343218012081274	0	0	0	0.000596808644302048
"ASV5922|Christensenellaceae_R-7 "	0.00012597949053894	0.000709904588823262	0.0000591978688767204	0.000695067913927423	0	0.000788022064617809	0.000761937013206908	0.000506168933881683	0.000484547478081798	0.0000777766255314736	0.000531537916371368	0.000454356887457774	0.000413758861335614	0.000259576519449698	0.000347604426163026	0.000488293171220001	0.000308998357429784	0.00105132166151734	0.0000274310794129749	0.00021381227282446	0.000202292650033715	0.000341480072198644	0	0.000665034309724615	0	0.000417584086250095	0.00119161953544623	0.000396039603960396	0.000526731630234396	0.000194188468735657	0.000427401569418563	0.000640217674009163	0.00081767955801105	0.00128867517033183	0.0000698597216788688	0.0000126273786824593	0.0000837848405295202	0.0000273601554056827	0.000714653250242982	0.000655174750920634	0.00178473366282262	0.00105826892858288	0.0027893398080703	0.00173761946133797	0.000157054906395276
"ASV6035|Christensenellaceae_R-7 "	0.0000251958981077881	0.000198773284870513	0.000236791475506882	0.0000289611630803093	0	0.000350232028719026	0.0000846596681341009	0.000105451861225351	0.000136278978210506	0.0000777766255314736	0.000177179305457123	0	0.000137919620445205	0.000148329439685542	0.0000289670355135855	0.0000976586342440001	0.000292735285986111	0.000364744249914178	0	0.000085524909129784	0.000101146325016858	0.0000731743011854237	0.000129303378050752	0	0.0000968898362561767	0	0.000266780493010351	0.000188590287600189	0.000427969449565446	0.000317762948840165	0.000256440941651138	0.000280095232379009	0	0.000107389597527653	0.000167663332029285	0.0000505095147298372	0	0.0000410402331085241	0.0000714653250242982	0.0000112961163951833	0	0.0000160343777058012	0	0.0000144801621778164	0
"ASV5985|Christensenellaceae_R-7 "	0	0.000454338936846888	0.000147994672191801	0.000318572793883402	0.00019776525264511	0.000116744009573009	0.000105824585167626	0.000126542233470421	0.000136278978210506	0	0.000255925663438066	0.0000197546472807728	0.000468926709513695	0.000259576519449698	0.000231736284108684	0.000390634536976	0.000536681357641204	0.0000858221764503948	0	0.000171049818259568	0.0000674308833445718	0.000121957168642373	0.000258606756101503	0.000392974819382727	0.000314891967832574	0.0000759243793181991	0.000266780493010351	0.000452616690240453	0.0000658414537792995	0.000953288846520496	0.00162412596379054	0.000520176860132445	0.000232044198895028	0.000274440082570668	0.000293410831051249	0.000492467768615913	0.000181533821147294	0.000150480854731255	0.000285861300097193	0.0000677766983711	0.0000343218012081274	0.00012827502164641	0.000245693143716037	0.000188242108311613	0.0000942329438371655
"ASV5925|Christensenellaceae_R-7 "	0.000251958981077881	0.000369150386188096	0.0023087168861921	0.00335949491731588	0	0.000904766074190818	0.00300541821876058	0.00318464620900559	0.000878242304023258	0.000207404334750596	0.000374045200409481	0.0000790185891230912	0.000386174937246573	0.000704564838506323	0.00107178031400267	0.001416050196538	0.000260209143098766	0.000450566426364573	0.00274310794129749	0.00282232200128287	0.00111260957518543	0.00117078881896678	0.000840471957329885	0.000483661316163357	0.000702451312857281	0.000569432844886493	0.00200974638067798	0.000414898632720415	0.0000329207268896497	0.00187127069872542	0.00482108970304139	0.0010203469179521	0.000353591160220994	0.00246996074313601	0.000754484994131783	0.00180571515159168	0.00157794782997263	0.000519842952707971	0.000714653250242982	0.000960169893590584	0.000411861614497529	0.000689478241349453	0.000621459128222916	0.00198378221836085	0.000659630606860158
"ASV5968|Christensenellaceae_R-7 "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101146325016858	0.0000487828674569491	0.000323258445126879	0.000392974819382727	0.00135645770758647	0.000151848758636398	0.00120940490164692	0	0.000427969449565446	0.00022949546305123	0.00107705195493478	0.00060020406938359	0.000574585635359116	0.00220745283806842	0	0.000593486798075587	0.00258336591632687	0.000861844895279005	0.002444114115831	0.00312902424146578	0	0.000481031331174037	0	0.00550246162757023	0.000785274531976379
"ASV6508|Clostridiales"	0.000403134369724609	0.0000851885506587915	0.000147994672191801	0.000173766978481856	0.0000593295757935331	0.000437790035898783	0.000507958008804605	0.000463988189391543	0.00334640602050241	0.000103702167375298	0.000610284274352311	0.000237055767369274	0.000386174937246573	0.000259576519449698	0.000202769248595099	0.000585951805464001	0.000211419928767747	0.000793855132166152	0	0.00179602309172547	0.000269723533378287	0.000170740036099322	0.000743494423791822	0.000120915329040839	0.000726673771921325	0.000265735327613697	0.000284565859211041	0.000150872230080151	0.0000987621806689492	0.00017653497157787	0.000102576376660455	0.000960326511013745	0.000132596685082873	0.000322168792582958	0.0000419158330073213	0.000404076117838698	0.0000418924202647601	0.0000273601554056827	0.000728946315247842	0.000417956306621783	0.000308896210873147	0.000144309399352211	0.000101167765059544	0.0000868809730668983	0
"ASV7769|Clostridiales_XII"	0.0000503917962155761	0	0.000177593606630161	0.000115844652321237	0.000118659151587066	0	0.000317473755502878	0.000147632605715491	0.000181705304280674	0.000440734211345017	0	0.000177791825526955	0.000110335696356164	0.000222494159528312	0.000115868142054342	0.000292975902732	0.0000650522857746914	0.000278922073463783	0.000219448635303799	0.000171049818259568	0.000303438975050573	0.0000731743011854237	0.000161629222563439	0.0000302288322602098	0.0000968898362561767	0.000341659706931896	0.000480204887418632	0.000132013201320132	0.000230445088227548	0.0000706139886311478	0.0000854803138837126	0.000280095232379009	0.0000220994475138122	0.0000596608875153627	0.00011177555468619	0.0000883916507772152	0.0000279282801765067	0	0.000171516780058316	0.000124257280347017	0.0000686436024162548	0.0000481031331174037	0.0000289050757312984	0.0000868809730668983	0.000125643925116221
"ASV18586|Mollicutes_RF39"	0	0.000340754202635166	0.00121355631197277	0.000289611630803093	0.000415307030554732	0.000554534045471792	0.000169319336268202	0.0000632711167352104	0.0000908526521403371	0	0.000196865894952358	0	0	0.0000370823599213854	0.000637274781298882	0.000219731927049	0.0000813153572183643	0.0000429110882251974	0	0.000042762454564892	0.000269723533378287	0.000195131469827796	0.0000646516890253758	0	0.000654006394729193	0.0000379621896590995	0.000302351225411731	0	0.000164603634448249	0.000653179394838117	0.000307729129981365	0.000700238080947522	0.000132596685082873	0.000131253952533798	0.00160677359861398	0.000252547573649186	0.000223426241412054	0.000109440621622731	0.000257275170087474	0.0000564805819759167	0	0	0.00101167765059544	0.000304083405734144	0.000345520794069607
"ASV390|Bacteria"	0.0000503917962155761	0	0.0000295989344383602	0.000173766978481856	0	0.0000291860023932522	0.000296308838469353	0.0000421807444901403	0.000393694825941461	0	0.0000787463579809434	0	0.0000551678481780818	0.0000370823599213854	0.000202769248595099	0.000048829317122	0.0000162630714436729	0	0	0.000042762454564892	0.000404585300067431	0.000219522903556271	0.000420235978664943	0.000272059490341888	0.0000968898362561767	0.000417584086250095	0.000533560986020702	0	0.0000987621806689492	0.000194188468735657	0.000153864564990683	0.000260088430066222	0.000552486187845304	0.000226711372558378	0.0000698597216788688	0.00036619398179132	0.000153605540970787	0.000150480854731255	0.000114344520038877	0.000282402909879583	0.000480505216913784	0.000064137510823205	0.00017343045438779	0.00015928178395598	0.000219876868953386
"ASV8529|Firmicutes"	0.000100783592431152	0	0.000384786147698683	0.000289611630803093	0	0.000321046026325774	0.000550287842871656	0.000210903722450701	0.000151421086900562	0	0.000374045200409481	0	0.000137919620445205	0.000185411799606927	0.000463472568217369	0.000122073292805	0	0	0	0.000470387000213812	0.00138233310856372	0.00160983462607932	0.00210117989332471	0.000241830658081678	0.000145334754384265	0.000417584086250095	0.000231209760608971	0.000339462517680339	0.000230445088227548	0.000017653497157787	0.000581266134409246	0.000400136046255727	0.0010828729281768	0.000238643550061451	0.000321354719722797	0.000871289129089692	0.000418924202647601	0.000369362097976717	0.000657480990223544	0.00077943203126765	0.00102965403624382	0.000448962575762435	0.000809342120476356	0.00107153200115841	0.000345520794069607
"ASV416|Bacteria"	0.000277154879185669	0.000141980917764652	0.000118395737753441	0.0000868834892409279	0.000019776525264511	0.000145930011966261	0.000148154419234677	0.0000421807444901403	0.0000302842173801124	0	0.000137806126466651	0	0.0000827517722671227	0	0.000173802213081513	0.0000732439756830001	0	0.000300377617576382	0	0	0	0.00026830577101322	0.0000646516890253758	0.000241830658081678	0.0000484449181280884	0.000189810948295498	0.000444634155017252	0.000264026402640264	0.0000987621806689492	0.000017653497157787	0	0.000140047616189504	0.000132596685082873	0.000214779195055306	0.00033532666405857	0.000151528544189512	0.0000977489806177736	0.000136800777028414	0.0000857583900291579	0.0000790728147662833	0.0000343218012081274	0.0000320687554116025	0.000144525378656492	0.0000434404865334492	0.0000942329438371655
"ASV7918|Defluviitaleaceae_UCG-011"	0.000176371286754516	0	0.000384786147698683	0.000463378609284949	0.0000791061010580441	0.0000875580071797566	0.000253979004402303	0.000295265211430982	0.000242273739040899	0.000103702167375298	0	0.0000197546472807728	0	0.0000741647198427708	0.000202769248595099	0.000341805219854	0	0.0000214555441125987	0.0013166918118228	0.000042762454564892	0.0000674308833445718	0.0000975657349138982	0.0000969775335380637	0	0	0	0.0000355707324013801	0	0.000230445088227548	0.000017653497157787	0.000034192125553485	0.0000400136046255727	0	0.0000238643550061451	0.000139719443357738	0.0000631368934122965	0	0.000123120699325572	0.0000857583900291579	0.0000564805819759167	0.0000686436024162548	0.0000320687554116025	0.0000867152271938952	0.0000289603243556328	0.0000314109812790552
"ASV7553|Anaerovorax"	0.000352742573509033	0.00164697864606997	0.000799171229835726	0.000868834892409279	0.00057351923267082	0.000758836062224557	0.000571452759905181	0.000653801539597174	0.000545115912842022	0.00108887275744063	0.000492164737380896	0.000217301120088501	0.000799933798582186	0.000741647198427708	0.000724175887839638	0.000708025098269001	0.000552944429084877	0.000364744249914178	0.000274310794129749	0.000898011545862733	0.000640593391773432	0.000561002975754915	0.000517213512203006	0.00117892445814818	0.000411781804088751	0.00079720598284109	0.000764770746629673	0.000622347949080622	0.000592573084013695	0.00111217032094058	0.000529977946079018	0.000560190464758018	0.000375690607734807	0.000572744520147482	0.000698597216788688	0.00036619398179132	0.00100541808635424	0.000998645672307419	0.000743239380252701	0.000700359216501367	0.000514827018121911	0.000416893820350832	0.000317955833044283	0.00072400810889082	0.000942329438371655
"ASV7643|Clostridiales_XII_AD3011"	0.000755876943233642	0.000795093139482054	0.00118395737753441	0.00101364070781083	0	0.000554534045471792	0.000867761598374534	0.00124433196245914	0.000620826456292303	0.00101109613190916	0.000137806126466651	0.0000395092945615456	0.000165503544534245	0.000407905959135239	0.00127454956259776	0.000561537146903001	0.000178893785880401	0	0.0000274310794129749	0.000555911909343596	0.00016857720836143	0.000146348602370847	0.000193955067076127	0.000151144161301049	0.000242224590640442	0.000151848758636398	0.000818126845231743	0.000641206977840641	0.000559652357124045	0	0.000307729129981365	0.000460156453194086	0.0000883977900552486	0.0000715930650184352	0.00011177555468619	0.0000757642720947559	0.0000977489806177736	0.0000547203108113654	0.000171516780058316	0.0000112961163951833	0.0000343218012081274	0.000240515665587019	0.0000144525378656492	0.0000579206487112656	0.0000942329438371655
"ASV369|Bacteria"	0.0000251958981077881	0.0000851885506587915	0.000384786147698683	0.000376495120044021	0	0.000291860023932522	0.0000846596681341009	0.000485078561636613	0.0000908526521403371	0	0.000354358610914245	0	0.0000827517722671227	0.000296658879371083	0.000115868142054342	0.000024414658561	0.0000162630714436729	0	0	0.000128287363694676	0.000337154416722859	0.000341480072198644	0.000517213512203006	0.0000906864967806294	0.000169557213448309	0.0000759243793181991	0.000391278056415182	0.000226308345120226	0.000362127995786147	0	0	0.000200068023127863	0.000353591160220994	0.000429558390110611	0.000167663332029285	0.000479840389933454	0.000153605540970787	0.000246241398651144	0.000142930650048596	0.000361475724645867	0.000617792421746293	0.000144309399352211	0.000115620302925194	0.000101361135244715	0.000502575700464882
"ASV429|Bacteria"	0.0000251958981077881	0.000056792367105861	0.000147994672191801	0.0000579223261606186	0	0.0000291860023932522	0.000126989502201151	0	0.000121136869520449	0	0.0000196865894952358	0	0.00030342316497945	0.000185411799606927	0.0000579340710271711	0.000219731927049	0.0000325261428873457	0	0	0.000384862091084028	0.000236008091706001	0.000121957168642373	0.000129303378050752	0.000332517154862308	0.0000242224590640442	0.0000379621896590995	0.000231209760608971	0.000188590287600189	0	0	0.0000512881883302275	0.0000200068023127863	0.0000883977900552486	0.00014318613003687	0.0000978036103504164	0.0000252547573649186	0.000614422163883148	0.000396722253382399	0.0000857583900291579	0.000158145629532567	0.000308896210873147	0.0000481031331174037	0.0000433576135969476	0.000101361135244715	0.0000628219625581103
"ASV18632|Mollicutes_RF39"	0.000251958981077881	0.000851885506587915	0	0.0000868834892409279	0.0000395530505290221	0.0000583720047865044	0.000148154419234677	0.000126542233470421	0.0000151421086900562	0	0.0000196865894952358	0	0.000137919620445205	0	0.0000289670355135855	0.0000976586342440001	0.000211419928767747	0.0000429110882251974	0	0.000342099636519136	0.0000674308833445718	0.0000243914337284746	0.000226280911588815	0.000151144161301049	0	0.0000379621896590995	0.000302351225411731	0	0.000164603634448249	0	0	0.0000200068023127863	0.0000441988950276243	0.0000119321775030725	0.000572849717766724	0.000214665437601808	0.0000977489806177736	0.000123120699325572	0.000114344520038877	0.00010166504755665	0.000102965403624382	0	0.000158977916522141	0.0000868809730668983	0
"ASV18596|Mollicutes_RF39"	0.000151175388646728	0.000851885506587915	0.000384786147698683	0.0000579223261606186	0.0000791061010580441	0.000175116014359513	0.000190484253301727	0.000126542233470421	0.000423979043321573	0	0.000157492715961887	0	0.000855101646760268	0.000111247079764156	0.000550373674758125	0.0000732439756830001	0.000878205857958334	0.00049347751458977	0	0	0.000202292650033715	0.000195131469827796	0.000161629222563439	0.0000906864967806294	0.000411781804088751	0.000379621896590995	0.0000355707324013801	0.000264026402640264	0.000230445088227548	0.00022949546305123	0.0000170960627767425	0.000360122441630154	0.000220994475138122	0.000107389597527653	0.000321354719722797	0.000378821360473779	0.000195497961235547	0.0000547203108113654	0.000171516780058316	0.0000225922327903667	0.0000343218012081274	0.000064137510823205	0.000202335530119089	0.000246162757022879	0
"ASV18637|Mollicutes_RF39"	0	0.000198773284870513	0.0000295989344383602	0.000173766978481856	0.000138435676851577	0.000116744009573009	0.000275143921435828	0.000442897817146473	0.000121136869520449	0	0.000137806126466651	0	0.0000827517722671227	0	0.000202769248595099	0.000048829317122	0.0000813153572183643	0.000429110882251974	0	0.000085524909129784	0.0000674308833445718	0.0000975657349138982	0.000193955067076127	0	0	0	0.000160068295806211	0.000113154172560113	0.0000329207268896497	0.000141227977262296	0.000718034636623186	0.000120040813876718	0.000187845303867403	0.0000596608875153627	0.0000558877773430951	0.00017678330155443	0.00012567726079428	0.0000136800777028414	0.0000285861300097193	0	0.0000343218012081274	0.000400859442645031	0.0000578101514625968	0.00015928178395598	0
"ASV18605|Mollicutes_RF39"	0.0000251958981077881	0	0	0	0.00019776525264511	0.0000583720047865044	0	0.0000632711167352104	0	0	0.000118119536971415	0	0.000275839240890409	0.0000370823599213854	0.00211459359249174	0.000219731927049	0.000162630714436729	0.0000214555441125987	0.00101494993828007	0	0	0.0000487828674569491	0	0.0000604576645204196	0	0.0000759243793181991	0.0000533560986020702	0.0000188590287600189	0.0000987621806689492	0.000017653497157787	0.000119672439437198	0.0000400136046255727	0	0	0	0.0000252547573649186	0.0000279282801765067	0.0000410402331085241	0.0000428791950145789	0.0000112961163951833	0.000102965403624382	0.0000962062662348074	0	0.000101361135244715	0
"ASV18639|Mollicutes_RF39"	0	0	0	0	0	0.0000875580071797566	0	0	0	0	0.0000196865894952358	0	0.000110335696356164	0	0	0.002002002002002	0.00045536600042284	0.000107277720562993	0	0	0	0	0	0	0	0	0.0021520293102835	0	0.000197524361337898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV434|Bacteria"	0.000302350777293457	0	0.0000887968033150807	0.000695067913927423	0	0	0.000846596681341009	0.0000210903722450701	0	0	0.0000787463579809434	0	0.0000275839240890409	0	0.000115868142054342	0	0	0.0000214555441125987	0	0.00042762454564892	0.000134861766689144	0.000121957168642373	0	0.000665034309724615	0	0.000189810948295498	0.000853697577633123	0	0.000296286542006847	0	0	0.000260088430066222	0.00025414364640884	0	0	0.00036619398179132	0.0000837848405295202	0.000109440621622731	0.0000142930650048596	0	0	0.000336721931821826	0.000289050757312984	0.000304083405734144	0
"ASV18587|Mollicutes_RF39"	0.000100783592431152	0.000511131303952749	0	0	0	0	0.000550287842871656	0.000506168933881683	0	0	0.000452791558390424	0	0.000468926709513695	0	0	0.000024414658561	0.000308998357429784	0.000622210779265362	0	0.00021381227282446	0.000944032366824005	0.000878091614225084	0.0000969775335380637	0.000453432483903147	0.00075089623098537	0.00117682787943209	0.001262761000249	0	0	0.000211841965893443	0.000376113381088335	0.00022007482544065	0	0.0000357965325092176	0	0.000113646408142134	0.000404960062559348	0.000218881243245462	0	0	0.000205930807248764	0.00038482506493923	0	0.000231682594845062	0.000157054906395276
"ASV18749|Mollicutes_RF39"	0.0000251958981077881	0	0	0	0	0	0.0000634947511005757	0	0.0000302842173801124	0	0	0	0	0	0	0.000659195781147001	0	0	0	0	0.000606877950101146	0.000121957168642373	0	0	0	0	0	0	0.0000329207268896497	0	0.00135058895936266	0.00168057139427405	0	0	0	0.0000757642720947559	0	0	0.000314447430106912	0.000192033978718117	0	0	0	0	0
"ASV18614|Mollicutes_RF39"	0.00012597949053894	0.0000283961835529305	0	0.000173766978481856	0.000435083555819243	0.000466976038292035	0.000275143921435828	0	0.000227131630350843	0	0.000255925663438066	0	0.000110335696356164	0.0000741647198427708	0.0000869011065407566	0.000048829317122	0.000243946071655093	0.000236010985238586	0	0.000171049818259568	0.0000674308833445718	0.0000731743011854237	0.000258606756101503	0	0.0000484449181280884	0.0000379621896590995	0.000675843915626223	0.000132013201320132	0.0000329207268896497	0.00128870529251845	0.000427401569418563	0.000380129243942941	0.000154696132596685	0.0000357965325092176	0.0000698597216788688	0.000151528544189512	0.000111713120706027	0.0000547203108113654	0	0	0.000240252608456892	0.0000962062662348074	0	0.0000868809730668983	0.0000942329438371655
"ASV18616|Mollicutes_RF39"	0.0000755876943233641	0.000170377101317583	0.000384786147698683	0.000202728141562165	0.000494413131612776	0.0000291860023932522	0.000253979004402303	0.000105451861225351	0.000121136869520449	0	0.0000984329474761792	0	0.000193087468623286	0.000111247079764156	0.00026070331962227	0.000170902609927	0.000308998357429784	0.000278922073463783	0.000246879714716774	0.000085524909129784	0.000101146325016858	0.000121957168642373	0.000581865201228382	0.0000302288322602098	0.000145334754384265	0.000113886568977299	0.000462419521217942	0.0000565770862800566	0.000164603634448249	0.000123574480104509	0.000307729129981365	0.000180061220815077	0.0000220994475138122	0	0.0000558877773430951	0.0000126273786824593	0	0	0.0000285861300097193	0.0000564805819759167	0	0.000064137510823205	0.0000433576135969476	0	0.000125643925116221
"ASV11252|Peptococcaceae"	0.00123459900728161	0.00210131758291686	0.000207192541068522	0.00130325233861392	0.00205675862750915	0.000408604033505531	0.00141804944124619	0.00170832015185068	0.00105994760830393	0.000622213004251789	0.0000984329474761792	0.0000197546472807728	0.00091026949493835	0.00196536507583343	0.00182492323735589	0.000805683732513001	0.000146367642993056	0.000472021970477171	0	0.00239469745563395	0.00300067430883345	0.000731743011854237	0.000743494423791822	0.00223693358725552	0.00123534541226625	0.00129071444840938	0.00327250738092697	0.000471475719000471	0.00256781669739268	0.000388376937471313	0.000718034636623186	0.00162055098733569	0.000441988950276243	0.00429558390110611	0.00233331470407422	0.000454585632568535	0.00134055744847232	0.00123120699325572	0.00078611857526728	0.00107313105754242	0.0017504118616145	0.00105826892858288	0.00202335530119089	0.00120185346075876	0.000345520794069607
"ASV6114|Christensenellaceae_R-7 "	0.000251958981077881	0	0.000443984016575403	0.000289611630803093	0	0	0.000190484253301727	0.00137087419592956	0.00031798428249118	0	0	0	0	0.000185411799606927	0.00052140663924454	0.000122073292805	0	0	0	0.000128287363694676	0.0000674308833445718	0	0	0	0.0000484449181280884	0	0.000320136591612421	0.0000754361150400754	0.000164603634448249	0	0.000324825192758108	0.000060020406938359	0.0000441988950276243	0.0000238643550061451	0.000181635276365059	0.0000631368934122965	0.0000698207004412668	0.0000820804662170481	0	0.0000451844655807333	0	0.0000481031331174037	0.0000289050757312984	0	0.000282698831511496
