""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV7948|Erysipelotrichaceae_UCG-004"	0.0000261335424016725	0.000239930420178148	0.000111495149960977	0	0.00017862459065198	0.0000500187570338877	0.0000718993409227082	0.0000864995783145557	0.0000183439116557215	0.000233451473927715	0	0	0.0000497859205416708	0.0000710151617370309	0.0000999566854363109	0.000259852750108272	0	0.000135531962954597	0	0.000344234079173838	0.000144375144375144	0.000695458654982961	0.0000494278723772335	0.000290271932023591	0.000204628003342257	0.000181828354033792	0.000183287041606158	0.000126836242879875	0	0	0.0000881824494879907	0.000135619782405594	0	0.0000164157788466274	0.000198189047577758	0.0000421860828112806	0.000109187334269225
"ASV13274|Ruminococcaceae_UCG-005"	0	0.00101970428575713	0.000752592262236593	0	0	0.00100037514067775	0	0.00123261899098242	0.000385222144770151	0	0	0	0.00124464801354177	0.00106522742605546	0.000299870056308933	0	0	0.000135531962954597	0.000105446301470976	0.000057372346528973	0.0000288750288750289	0.000208637596494888	0.000172997553320317	0.0000527767149133802	0.000187575669730403	0.000447577486852411	0.000169188038405685	0	0.000259097190234915	0.0000491509178933917	0	0	0.00035561034589033	0.000147742009619646	0.000421151726102736	0.000569512117952288	0
"ASV13255|Ruminococcaceae_UCG-005"	0.000470403763230106	0.000749782563056714	0.00108707771211952	0.000501077316229894	0.000396943534782177	0.00125046892584719	0.00186938286399041	0.000670371731937807	0.00174267160729354	0.000594240115452365	0.000761363347968429	0.000127507650459028	0.000796574728666733	0.00124276533039804	0.000932929064072235	0.000631070964548661	0	0.000542127851818387	0.00187167185110982	0.000602409638554217	0.000490875490875491	0.000417275192989777	0.000889701702790203	0.000870815796070774	0.00102314001671129	0.00110495692066689	0.000874138198429371	0.0000691834052072043	0.00245662521111623	0.00131478705364823	0.000617277146415935	0.000406859347216781	0.000497854484246462	0.00106702562503078	0.00113958702357211	0.000527326035141007	0.000358758384027453
"ASV13235|Ruminococcaceae_UCG-005"	0	0.00020993911765588	0.000111495149960977	0.000200430926491958	0.000158777413912871	0.000350131299237214	0	0.000129749367471834	0.000311846498147265	0.0000212228612661559	0.0000507575565312286	0.000170010200612037	0.000199143682166683	0.000142030323474062	0.00033318895145437	0.0000742436428880777	0.0000382599380189004	0.0000451773209848656	0	0.000286861732644865	0	0	0.000172997553320317	0.000316660289480281	0.000187575669730403	0	0.000183287041606158	0.000403569863708692	0	0	0	0	0.000165951494748821	0.000147742009619646	0.000284896755893027	0	0.000343160193417564
"ASV15680|Saccharofermentans"	0.000574937932836796	0.000299913025222685	0.000418106812353663	0	0.000277860474347524	0.000300112542203326	0.000359496704613541	0.000216248945786389	0.0000366878233114429	0.000233451473927715	0.000126893891328071	0.00023376402584155	0.0000995718410833416	0.000674644036501793	0.000466464532036118	0.000222730928664233	0	0.0000451773209848656	0.000289977329045184	0.000315547905909352	0.000577500577500578	0.000139091730996592	0.000543706596149569	0.000870815796070774	0.000767355012533465	0.000209801946962068	0.000578059131219423	0.000576528376726702	0.000316674343620451	0.000712688309454179	0.000529094696927944	0.000602754588469305	0.000237073563926887	0.000213405125006156	0.000272509940419418	0	0.000280767430978007
"ASV14986|Ruminococcaceae_UCG-011"	0	0.0000599826050445371	0.000195116512431709	0	0.0000793887069564354	0.000275103163686382	0	0.0000216248945786389	0.000183439116557215	0.000169782890129247	0.000253787782656143	0.0000425025501530092	0.00059743104650005	0.00039058338955367	0.000166594475727185	0.000235104869145579	0.0000765198760378008	0.000271063925909194	0.000210892602941952	0.000200803212851406	0.0000866250866250866	0.000208637596494888	0.000197711489508934	0.0000263883574566901	0.000102314001671129	0.000097907575248965	0.0000845940192028424	0.000219080783156147	0.0000479809611546139	0	0.000143296480417985	0	0.0000948294255707546	0.0000820788942331369	0.0000867077083152692	0.000126558248433842	0.000155981906098893
"ASV6536|Clostridiales"	0	0.000119965210089074	0.000445980599843907	0.000300646389737937	0.000297707651086633	0.000300112542203326	0	0.0000216248945786389	0.000366878233114429	0	0.0001776514478593	0	0.000697002887583391	0.000142030323474062	0.000199913370872622	0.0000989915238507703	0.000114779814056701	0.000135531962954597	0.00039542363051616	0.000315547905909352	0.0000288750288750289	0.000382502260240629	0.000271853298074784	0.0000659708936417253	0.000341046672237096	0.000125881168177241	0.000140990032004737	0.000230611350690681	0.000211116229080301	0	0.000066136837115993	0	0.0000237073563926887	0.00031189979808592	0.000111481339262489	0.000210930414056403	0.0000935891436593355
"ASV15055|Ruminococcaceae_UCG-013"	0.000339736051221743	0.000389886932789491	0.0000557475749804884	0.000601292779475873	0.0000992358836955443	0.0000250093785169439	0.000407429598562013	0.000237873840365028	0.0000917195582786073	0.000445680086589274	0.000126893891328071	0.000403774226453587	0.0000995718410833416	0.000106522742605546	0.000033318895145437	0.000284600631070965	0.000153039752075602	0	0.00100173986397427	0.000315547905909352	0.000173250173250173	0.000417275192989777	0	0.0000263883574566901	0.000204628003342257	0.000265749132818619	0.0000140990032004737	0	0.000143942883463842	0.000479221449460569	0.000110228061859988	0.000708236641451433	0.0000237073563926887	0.000262652461546038	0.0000247736309472198	0.0000632791242169208	0
"ASV11516|Ruminococcaceae"	0	0.000149956512611343	0.0000278737874902442	0.000150323194868968	0.000119083060434653	0.000125046892584719	0	0.000237873840365028	0.0000183439116557215	0	0.000101515113062457	0.0000637538252295138	0.0000497859205416708	0	0.000133275580581748	0.0000494957619253851	0	0.00040659588886379	0.000342700479780672	0.000602409638554217	0	0.000486821058488073	0.000197711489508934	0.000277077753295246	0.000460413007520079	0.000419603893924136	0.000465267105615633	0.000219080783156147	0.000249500998003992	0	0.000440912247439953	0	0.000568976553424528	0.000262652461546038	0.000272509940419418	0.000232023455462043	0.000748713149274684
"ASV11449|Ruminococcaceae"	0	0.000809765168101251	0.00139368937451221	0.00180387833842762	0.000972511660216334	0.000900337626609979	0	0.000302748524100945	0.000733756466228859	0.0000212228612661559	0.000406060452249829	0.000871302278136688	0.0011948620930001	0.000745659198238824	0.00076633458834505	0.00193033471509002	0.0000382599380189004	0.000135531962954597	0	0.000143430866322433	0.000173250173250173	0	0.000098855744754467	0.0000923592510984154	0.0000682093344474191	0.0000559471858565514	0.0000281980064009475	0.000299794755897885	0.00010555811454015	0	0.000209433317533978	0	0.0000474147127853773	0.000147742009619646	0.0000247736309472198	0.0000843721656225611	0.000311963812197785
"ASV11638|Ruminococcaceae"	0	0.0000299913025222685	0.000390233024863418	0.000601292779475873	0.00017862459065198	0.000100037514067775	0	0	0.000146751293245772	0.000212228612661559	0.000862878461030886	0.000361271676300578	0.000149357761625012	0.000106522742605546	0.000066637790290874	0.000494957619253851	0	0	0	0.000057372346528973	0	0	0	0	0	0.0000559471858565514	0	0	0.0000191923844618455	0	0	0	0.000995708968492923	0.0000164157788466274	0	0	0.000155981906098893
"ASV11849|Ruminococcaceae"	0.000182934796811708	0.000269921722700417	0.000139368937451221	0.000100215463245979	0.000258013297608415	0.000125046892584719	0.000215698022768125	0.000108124472893195	0.0000733756466228859	0.000212228612661559	0.000380681673984214	0.000701292077524651	0.000149357761625012	0.0000710151617370309	0.000033318895145437	0.000160861226257502	0.0000382599380189004	0	0.0000790847261032319	0.000057372346528973	0	0.000104318798247444	0.0000247139361886168	0	0	0	0	0	0.000230308613542146	0.0000122877294733479	0.0000330684185579965	0.0000452065941351979	0	0.0000984946730797643	0.0000867077083152692	0	0.0000467945718296678
"ASV11594|Ruminococcaceae"	0.000130667712008363	0.000389886932789491	0.000696844687256104	0	0.000158777413912871	0.000225084406652495	0	0.0000432497891572779	0.0000917195582786073	0.000297120057726183	0.000304545339187372	0.000658789527371642	0.000199143682166683	0.0000355075808685154	0.000066637790290874	0.0000742436428880777	0	0.000180709283939462	0.000026361575367744	0	0.0000288750288750289	0.0000347729327491481	0.000345995106640635	0	0.000221680336954112	0.000125881168177241	0.0000140990032004737	0.0000345917026036022	0.0000383847689236911	0	0.000496026278369947	0.000768512100298364	0.000071122069178066	0.000213405125006156	0.0000123868154736099	0	0.0000779909530494463
"ASV11612|Ruminococcaceae"	0	0.0000899739075668056	0.0000557475749804884	0.000450969584606905	0.000198471767391089	0.000275103163686382	0	0	0.0000366878233114429	0	0	0.000170010200612037	0.000547645125958379	0.000142030323474062	0.000166594475727185	0.0000618697024067314	0	0.000451773209848656	0	0.000057372346528973	0	0	0.000271853298074784	0.000488184612948767	0	0.000335683115139308	0.0000140990032004737	0.0000691834052072043	0.00010555811454015	0	0.000154319286603984	0	0.0000948294255707546	0.0000984946730797643	0.0000619340773680494	0.0000632791242169208	0.000124785524879114
"ASV11709|Ruminococcaceae"	0.000182934796811708	0.000239930420178148	0.0000557475749804884	0.000150323194868968	0.0000198471767391089	0	0	0.000151374262050473	0.0000366878233114429	0.0000636685837984677	0.0001776514478593	0.000106256375382523	0.0000995718410833416	0.0000710151617370309	0	0	0	0	0.000052723150735488	0	0	0.00017386466374574	0	0.000237495217110211	0.0000511570008355643	0.000573458655029652	0.0000704950160023686	0.0000461222701381362	0.000230308613542146	0	0.00037477541032396	0.0000602754588469305	0.000237073563926887	0.0000656631153865095	0.0000371604464208297	0.0000421860828112806	0.000109187334269225
"ASV13614|Ruminococcaceae_UCG-010"	0	0.000659808655489908	0.000752592262236593	0.0000501077316229894	0.000218318944130197	0.000625234462923596	0.000311563810665069	0.000129749367471834	0.000660380819605973	0	0	0.000106256375382523	0.000796574728666733	0.00106522742605546	0.000866291273781361	0.000358844273959042	0	0.0014456742715157	0.000184531027574208	0.000143430866322433	0.00190575190575191	0	0.00106269925611052	0.00358881661410985	0.00479170574493119	0.00097907575248965	0.00211485048007106	0	0.000594963918317212	0	0.0000220456123719977	0	0.000734928048173348	0.000164157788466274	0.000507859434418006	0.00107574511168765	0
"ASV13493|Ruminococcaceae_UCG-010"	0	0.000239930420178148	0	0.000150323194868968	0	0.000125046892584719	0	0.0000432497891572779	0.000440253879737315	0	0	0	0.0000497859205416708	0.0000355075808685154	0	0.000247478809626926	0	0.0000451773209848656	0.000553593082722623	0.000057372346528973	0.00051975051975052	0.0000695458654982961	0.000939129575167437	0.000131941787283451	0	0	0.0000986930224033161	0.00456610474367548	0.000786887762935667	0	0.00627197671983334	0.000120550917693861	0.0000948294255707546	0.000459641807705567	0	0.0000843721656225611	0.000514740290126345
"ASV13692|Ruminococcaceae_UCG-010"	0	0	0.000250864087412198	0	0	0.0000750281355508316	0	0	0.000238470851524379	0	0	0	0.0000995718410833416	0.0000710151617370309	0.000199913370872622	0	0	0.000768014456742715	0	0.000229489386115892	0	0.000278183461993185	0.000123569680943084	0.0000923592510984154	0	0	0.000676752153622739	0	0	0	0	0	0	0.0000656631153865095	0.000557406696312445	0.000232023455462043	0
"ASV13628|Ruminococcaceae_UCG-010"	0	0.000179947815133611	0.000250864087412198	0.000400861852983915	0.000158777413912871	0.000125046892584719	0	0.0000648746837359168	0.000146751293245772	0	0	0.000127507650459028	0	0.000284060646948123	0.000199913370872622	0.000235104869145579	0	0.000135531962954597	0	0.000631095811818703	0	0	0.000988557447544671	0.000343048646936971	0.000289889671401531	0	0.000296079067209948	0.000830200862486452	0.000633348687240903	0	0.000804664851577915	0	0.000118536781963443	0.0000492473365398821	0.000272509940419418	0.000400767786707165	0.0000779909530494463
"ASV13464|Ruminococcaceae_UCG-010"	0.00148961191689534	0.000599826050445371	0.0011985728620805	0.000501077316229894	0.000595415302173266	0.00127547830436414	0.00371479928100659	0.000237873840365028	0.00146751293245772	0.00205861754281712	0.00152272669593686	0.0000637538252295138	0.00164293537787514	0.000958704683449917	0.00159930696698097	0.00111365464332117	0.000114779814056701	0.00252992997515247	0.000474508356619392	0.00266781411359725	0.00537075537075537	0.00518116697962306	0.00200182883127796	0.00175482577086989	0.00266016404344935	0.00170638916862482	0.00272110761769143	0.00184489080552545	0.00126669737448181	0.00438671942198521	0.00110228061859988	0.00760977667942497	0.00135131931438325	0.00149383587504309	0.00173415416630538	0.00234132759602607	0.00310403993136796
"ASV14185|Ruminococcaceae_UCG-010"	0	0	0.0000278737874902442	0	0.000198471767391089	0.0000500187570338877	0	0	0.000330190409802986	0.0000424457225323118	0	0.0000850051003060184	0.0000995718410833416	0.000106522742605546	0.000133275580581748	0.0000618697024067314	0.0000382599380189004	0.00135531962954597	0	0	0.000404250404250404	0	0.0000741418085658503	0.000211106859653521	0.0000170523336118548	0	0.000592158134419897	0	0	0	0	0	0.000592683909817216	0	0.000111481339262489	0.0000210930414056403	0
"ASV13670|Ruminococcaceae_UCG-010"	0	0.000179947815133611	0	0.000100215463245979	0.000357249181303959	0.000125046892584719	0	0.0000648746837359168	0.000183439116557215	0	0	0.0000637538252295138	0.0000497859205416708	0.0000710151617370309	0.000399826741745244	0.000185609107220194	0	0.0000451773209848656	0	0.000172117039586919	0.0000288750288750289	0	0.0000494278723772335	0.000171524323468486	0.0000682093344474191	0	0.000451168102415159	0.00042663099877776	0.000403040073698756	0	0.0000771596433019918	0	0.000331902989497641	0.000147742009619646	0.000346830833261077	0.000337488662490244	0.0015910154422087
"ASV13534|Ruminococcaceae_UCG-010"	0	0.000359895630267223	0	0.00105226236408278	0.000853428599781681	0.000375140677754158	0.000311563810665069	0.0000864995783145557	0.000513629526360201	0	0.000253787782656143	0.000446276776606596	0.000348501443791696	0.0000710151617370309	0.000399826741745244	0.0011755243457279	0.0000765198760378008	0.0000903546419697312	0	0.0000286861732644865	0.000115500115500115	0.000347729327491481	0.000420136915206485	0.0000791650723700703	0.000494517674743789	0	0.000324277073610896	0.000288264188363351	0.0000191923844618455	0	0.000231478929905975	0.00091920074741569	0	0	0.000260123124945808	0.000421860828112806	0.000467945718296678
"ASV14200|Ruminococcaceae_UCG-010"	0.000914673984058539	0	0.0000557475749804884	0	0	0.0000250093785169439	0.00055122828040743	0	0.0000366878233114429	0.00010611430633078	0.000203030226124914	0	0	0	0.000166594475727185	0.0000123739404813463	0	0.0000451773209848656	0	0	0.000115500115500115	0.000208637596494888	0	0	0	0.0000419603893924136	0.0000140990032004737	0	0.0000191923844618455	0.00130249932417488	0.000165342092789982	0.000542479129622374	0	0	0.0000371604464208297	0.000253116496867683	0
"ASV13738|Ruminococcaceae_UCG-010"	0.00360642885143081	0.000179947815133611	0.0000557475749804884	0	0	0	0.00225284601557819	0.000172999156629111	0.0000917195582786073	0.000233451473927715	0.0000507575565312286	0	0	0.000248553066079608	0.000033318895145437	0.000284600631070965	0	0.0000451773209848656	0.00442874466178099	0	0.00103950103950104	0.000139091730996592	0.0000494278723772335	0.000804844902429048	0.000682093344474191	0.000209801946962068	0.000183287041606158	0	0.000239904805773069	0.00221179130520262	0.000066136837115993	0.0000602754588469305	0.000118536781963443	0	0	0	0.000561534861956013
"ASV11451|Ruminococcaceae"	0	0.0000599826050445371	0.000167242724941465	0.000150323194868968	0.000238166120869306	0.000150056271101663	0.00011983223487118	0.000216248945786389	0.000385222144770151	0.0000636685837984677	0.0000253787782656143	0.0000212512750765046	0.0000497859205416708	0.000213045485211093	0	0.000210356988182887	0	0.000451773209848656	0	0.000745840504876649	0	0.000243410529244036	0.00076613202184712	0.000936786689712499	0.000136418668894838	0.000125881168177241	0.000155089035205211	0.000945506537831792	0.000297481959158606	0	0.000275570154649971	0	0.000260780920319575	0.000656631153865095	0.000978558422415181	0.0013077685671497	0.000811105911714241
"ASV13726|Ruminococcaceae_UCG-010"	0	0.00020993911765588	0.0000557475749804884	0.000100215463245979	0.0000992358836955443	0.000275103163686382	0	0.000345998313258223	0.000220126939868658	0.0000212228612661559	0.0000253787782656143	0.0000425025501530092	0.000348501443791696	0.0000710151617370309	0.000133275580581748	0.0000742436428880777	0	0.000271063925909194	0	0.000172117039586919	0	0.00170387370470826	0.000345995106640635	0.000145135966011796	0.000716198011697901	0	0	0.000207550215621613	0.000239904805773069	0	0.000209433317533978	0.000165757511829059	0.000260780920319575	0	0.0000619340773680494	0.000337488662490244	0.000530338480736235
"ASV13499|Ruminococcaceae_UCG-010"	0.000470403763230106	0.00041987823531176	0.000418106812353663	0.0000501077316229894	0.000496179418477722	0.000525196948855821	0.000431396045536249	0.000302748524100945	0.00113732252265473	0.000764023005581612	0.000101515113062457	0.000106256375382523	0.000697002887583391	0.000568121293896247	0.000433145636890681	0.000284600631070965	0	0.00108425570363677	0.00216164918015501	0.000860585197934596	0.00103950103950104	0.000765004520481257	0.000667276277092652	0.000620126400232218	0.000699145678086046	0.0013287456640931	0.000972831220832687	0.000737956322210179	0.00142023645017657	0.000626674203140744	0.00219353843101377	0.000452065941351979	0.000900879542922169	0.000508889144245449	0.00196950366030397	0.000696070366386129	0.000779909530494463
"ASV13453|Ruminococcaceae_UCG-010"	0.000156801254410035	0.000719791260534445	0.00117069907459026	0.000450969584606905	0.00115113625086831	0.000825309491059147	0.00134212103055722	0.000518997469887334	0.00168763987232637	0.000212228612661559	0.0003553028957186	0.000318769126147569	0.000746788808125062	0.000994212264318432	0.000733015693199614	0.00096516735754501	0.0000765198760378008	0.00176191551840976	0.000711762534929087	0.00152036718301779	0.00256987756987757	0.00114750678072189	0.00143340829893977	0.00141177712393292	0.000596831676414917	0.0011469173100593	0.00114201925923837	0.000957037105366326	0.00340664824197758	0.00135165024206827	0.000595231534043937	0.00447545281938459	0.00180175908584434	0.00121476763465043	0.00107765294620406	0.00305849100381784	0.00129464982062081
"ASV13643|Ruminococcaceae_UCG-010"	0.000182934796811708	0.000239930420178148	0.0000836213624707325	0.000150323194868968	0.000138930237173762	0.000450168813304989	0.000766926303175554	0.000345998313258223	0.000513629526360201	0.0000424457225323118	0.0000507575565312286	0.0000637538252295138	0.000298715523250025	0.000461598551290701	0.000633059007763303	0.000197983047701541	0	0.000271063925909194	0.000579954658090368	0.000172117039586919	0.00051975051975052	0.000278183461993185	0.000148283617131701	0.000580543864047182	0.000716198011697901	0.00019581515049793	0.000310178070410422	0.000253672485759749	0	0.0000614386473667396	0.000176364898975981	0	0.000331902989497641	0.000886452057717878	0.000359217648734687	0.000253116496867683	0.000327562002807674
"ASV13771|Ruminococcaceae_UCG-010"	0	0	0.0000278737874902442	0	0	0.0000250093785169439	0	0	0.0000550317349671644	0	0	0	0.000199143682166683	0.000177537904342577	0.000433145636890681	0.0000371218214440389	0	0.00149085159250056	0	0	0.0000866250866250866	0	0.000098855744754467	0.000659708936417253	0.000323994338625241	0	0.0000140990032004737	0	0.000191923844618455	0	0	0	0.000071122069178066	0	0.000123868154736099	0	0.000124785524879114
"ASV13713|Ruminococcaceae_UCG-010"	0.000392003136025088	0.000449869537834028	0.00066897089976586	0.000450969584606905	0.000476332241738613	0.000825309491059147	0.000647094068304374	0.000151374262050473	0.000642036907950251	0.000679131560516989	0.000862878461030886	0.00023376402584155	0.00059743104650005	0.000177537904342577	0.000499783427181555	0.000581575202623275	0	0.000587305172803253	0.000210892602941952	0.000229489386115892	0.000490875490875491	0.000521593991237221	0.000716704149469886	0.0000659708936417253	0.000699145678086046	0.000867181380776547	0.000169188038405685	0.000380508728639624	0.000950023030861354	0.000393207343147133	0.000837733270135911	0.000271239564811187	0.00139873402716863	0.00121476763465043	0.000619340773680494	0.00078044253200869	0.000670722196225238
"ASV13650|Ruminococcaceae_UCG-010"	0.000287468966418398	0.000479860840356297	0.000418106812353663	0.000701508242721852	0.0013496080182594	0.00032512192072027	0.0000718993409227082	0.000129749367471834	0.000825476024507466	0.0000848914450646236	0.000152272669593686	0.000743794627677661	0.000497859205416708	0.000639136455633278	0.000633059007763303	0.0011507764647652	0	0.0000451773209848656	0.00013180787683872	0.000057372346528973	0.000462000462000462	0.0000695458654982961	0.000617848404715419	0.000725679830058978	0.000306942005013386	0.000181828354033792	0.000845940192028424	0.000242141918225215	0	0.000270330048413654	0.000220456123719977	0.000768512100298364	0.000474147127853773	0.000344731355779175	0.000235349493998588	0.0000632791242169208	0.0000155981906098893
"ASV13484|Ruminococcaceae_UCG-010"	0.000601071475238469	0.000299913025222685	0.000780466049726837	0.000150323194868968	0.0000396943534782177	0.000550206327372765	0	0.0000432497891572779	0.00111897861099901	0.000169782890129247	0.000152272669593686	0.0000425025501530092	0.000697002887583391	0.000745659198238824	0.000466464532036118	0.000519705500216544	0	0.000813191777727581	0.0000790847261032319	0.000315547905909352	0.000433125433125433	0.000139091730996592	0.000395422979017868	0.000936786689712499	0.000170523336118548	0.000125881168177241	0.00100102922723363	0.0005419366741231	0.000163135267925687	0	0.000396821022695958	0.000195895241252524	0.000592683909817216	0.000295484019239293	0.00102810568430962	0	0.000405552955857121
"ASV13851|Ruminococcaceae_UCG-010"	0.000574937932836796	0.000929730378190325	0.000473854387334151	0.000350754121360926	0.000258013297608415	0.000575215705889709	0.000575194727381666	0.000756871310252363	0.000330190409802986	0.00133704025976782	0.000634469456640357	0.000403774226453587	0.000348501443791696	0.000603628874764762	0.000299870056308933	0.000272226690589618	0	0.000180709283939462	0	0.000745840504876649	0.000231000231000231	0.0000347729327491481	0.000321281170452018	0.0000395825361850352	0	0	0.0000986930224033161	0.0000461222701381362	0.0000959619223092277	0.0000368631884200437	0.0000330684185579965	0.000195895241252524	0.000260780920319575	0.000180573567312901	0.000297283571366637	0.000316395621084604	0.000951489627203244
"ASV13727|Ruminococcaceae_UCG-010"	0.00107147523846857	0.000989712983234862	0.000139368937451221	0.000150323194868968	0.0000396943534782177	0.000500187570338877	0.00194128220491312	0.000367623207836862	0.000348534321458708	0.000127337167596935	0.000812120904499657	0.0000425025501530092	0.000448073284875037	0.00039058338955367	0.000366507846599807	0.000692940666955392	0.0000382599380189004	0.000180709283939462	0.00139716349449043	0.000286861732644865	0.000202125202125202	0.000382502260240629	0.0000247139361886168	0.0000395825361850352	0.000221680336954112	0.000251762336354481	0.000310178070410422	0.000115305675345341	0.000335866728082297	0.000430070531567177	0.000462957859811951	0.000467134806063711	0.000497854484246462	0.000590968038478586	0.0000371604464208297	0.000147651289839482	0.000109187334269225
"ASV14087|Ruminococcaceae_UCG-010"	0	0.000239930420178148	0	0.000250538658114947	0.000555720948695048	0.0000750281355508316	0	0.0000432497891572779	0.000293502586491543	0	0.000253787782656143	0.00027626657599456	0.000199143682166683	0.0000355075808685154	0.000033318895145437	0.000259852750108272	0	0	0.000052723150735488	0.000229489386115892	0	0.000139091730996592	0	0.0000395825361850352	0.0000170523336118548	0	0.0000140990032004737	0.000230611350690681	0.0000287885766927683	0.000282617777887002	0.0000110228061859988	0.00149181760646153	0	0.000426810250012312	0.000148641785683319	0.0000843721656225611	0.000124785524879114
"ASV8500|Turicibacter"	0.000156801254410035	0.000179947815133611	0.000250864087412198	0	0.0000793887069564354	0.000125046892584719	0.000503295386458957	0.000497372575308695	0.0000183439116557215	0.000233451473927715	0.000152272669593686	0.0000850051003060184	0	0	0	0.0000989915238507703	0.000306079504151203	0.000180709283939462	0	0.0000860585197934596	0	0	0.0000247139361886168	0.000329854468208626	0.0000852616680592739	0.0000839207787848271	0.0000281980064009475	0.000380508728639624	0.0000767695378473822	0.0000983018357867833	0.000132273674231986	0	0	0.0000328315576932548	0.0000371604464208297	0.0000421860828112806	0.000140383715489003
"ASV7978|Erysipelotrichaceae_UCG-004"	0	0	0	0.000150323194868968	0.0000793887069564354	0.0000500187570338877	0	0.0000648746837359168	0	0.00010611430633078	0	0	0.0000995718410833416	0.000106522742605546	0	0.0000742436428880777	0.0000382599380189004	0.000451773209848656	0.00144988664522592	0.000344234079173838	0.000433125433125433	0	0	0.000158330144740141	0	0	0.000408871092813738	0	0.000124750499001996	0	0	0	0.000071122069178066	0.0000984946730797643	0.000136254970209709	0.0000210930414056403	0.0000467945718296678
"ASV7997|Erysipelotrichaceae_UCG-004"	0.000653338560041814	0	0.000445980599843907	0	0	0	0	0	0.000165095204901493	0.000509348670387742	0.000456818008781057	0	0	0	0	0	0	0.000587305172803253	0.000316338904412928	0.0000860585197934596	0.00155925155925156	0.00232978649419292	0	0	0	0.000321696318675171	0.0000986930224033161	0.0000807139727417384	0	0.0000491509178933917	0.000253524542277973	0.000195895241252524	0.000165951494748821	0.000164157788466274	0.0000247736309472198	0.0000421860828112806	0
"ASV7965|Erysipelotrichaceae_UCG-004"	0	0.000989712983234862	0.0000836213624707325	0.000100215463245979	0.000119083060434653	0.000200075028135551	0.000359496704613541	0.000562247259044612	0.0000550317349671644	0.0000636685837984677	0.000101515113062457	0.0000212512750765046	0.0000995718410833416	0.000284060646948123	0.000033318895145437	0.000395966095403081	0	0.00117461034560651	0.000184531027574208	0.000458978772231784	0.000866250866250866	0.0000695458654982961	0.000247139361886168	0.000949980868440844	0.000221680336954112	0.000209801946962068	0.00153679134885164	0.000334386458501487	0.000230308613542146	0.000270330048413654	0.0000220456123719977	0	0.000142244138356132	0.0000820788942331369	0.000136254970209709	0	0.000233972859148339
"ASV488|Bacteria"	0.000182934796811708	0	0.000139368937451221	0	0	0.0000250093785169439	0.000311563810665069	0.000108124472893195	0.0000183439116557215	0.0000848914450646236	0.0000253787782656143	0	0	0.000355075808685154	0.0000999566854363109	0.0000371218214440389	0	0.000180709283939462	0	0.000286861732644865	0.000664125664125664	0.000243410529244036	0	0.000514572970405457	0.000443360673908224	0.000615419044422066	0.000352475080011843	0	0.000163135267925687	0.000122877294733479	0	0.0000150688647117326	0.0000474147127853773	0.0000656631153865095	0.0000247736309472198	0.000147651289839482	0.0000467945718296678
"ASV448|Bacteria"	0	0.0000599826050445371	0.000167242724941465	0.000200430926491958	0.0000396943534782177	0.000150056271101663	0	0.0000648746837359168	0.000110063469934329	0	0.0000253787782656143	0.0000212512750765046	0.000248929602708354	0.000106522742605546	0.000066637790290874	0.0000742436428880777	0	0.000542127851818387	0.00121263246691622	0.0000860585197934596	0.00236775236775237	0.000347729327491481	0.000617848404715419	0.0000263883574566901	0.000272837337789676	0.00170638916862482	0.000408871092813738	0	0.00027828957469676	0.000147452753680175	0	0	0.0000474147127853773	0.0000820788942331369	0.000111481339262489	0.0000210930414056403	0
"ASV8530|Firmicutes"	0.0000522670848033451	0.000149956512611343	0.000390233024863418	0	0.0000198471767391089	0.000175065649618607	0.0000958657878969443	0.000108124472893195	0.000348534321458708	0.000403234364056962	0	0.0000425025501530092	0.0000995718410833416	0.000106522742605546	0.000066637790290874	0.000173235166738848	0.0000382599380189004	0.00072283713575785	0.000052723150735488	0.00103270223752151	0.000462000462000462	0.00159955490646081	0.000271853298074784	0.000290271932023591	0.000272837337789676	0.0000139867964641379	0.00060625713762037	0	0.00051819438046983	0.0000737263768400875	0.0000330684185579965	0	0.000165951494748821	0.000246236682699411	0.0000867077083152692	0.000105465207028201	0.000124785524879114
