""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV6524|Clostridiales"	0.000361286178796516	0.000322595511313885	0.000303490136570561	0	0.000554874131183926	0.000219514872132587	0.000126419053879801	0.000720649895178197	0	0.000136103801832865	0.000265181649429859	0.000128799587841319	0.000507126461324935	0.000209536923399288	0.0000606317831807433	0.0000232374401635916	0.000125667609173735	0.0000827061450665785	0.0000670346122047684	0.000324469646637104	0.000123257279027089	0.000147586227253273	0.000152816925323463	0.0000446697786612467	0.000451690926840641	0.000174617587483411	0.00009603995262029	0.000147037200411704	0.0000735023888276369	0.000116206103144537	0.000278754610172399	0.000226185860152514	0.000071686643344612	0	0	0.000126284550663783	0.0000802761499558481	0.000215792407703789	0.000261731164703683	0.00015205014275819
"ASV13422|Ruminococcaceae_UCG-009"	0.000401429087551684	0.00110604175307618	0.000993240446958201	0.000648619124022804	0.000642485836107704	0.000466469103281747	0.000733230512502844	0.000818920335429769	0	0.0000226839669721441	0.00120804973629158	0.000686931135153701	0.000613889926867026	0.000359206154398779	0.00036379069908446	0.000511223683599015	0.000471253534401508	0.00019298100515535	0.000379862802493688	0.000293567775528808	0.0003834670903065	0.00112165532712487	0.000373552484124019	0.000290353561298104	0.000305984176246885	0.000436543968708528	0.00038415981048116	0.000257315100720482	0.00105843439911797	0.000278894647546889	0.000428853246419075	0.000484683986041101	0.00035843321672306	0.000481980803393145	0.000538696354821332	0.000441995927323241	0.000369270289796901	0.000413602114765596	0.000224340998317443	0.000287205825209914
"ASV13430|Ruminococcaceae_UCG-009"	0	0.000138255219134522	0.000110360049662022	0.000102413545898337	0	0.0000548787180331467	0.000202270486207681	0.0000655136268343816	0	0.0000226839669721441	0.000235717021715431	0.000128799587841319	0.000133454331927614	0.0000299338461998982	0	0.0000697123204907747	0.000125667609173735	0.0000551374300443856	0.000201103836614305	0.000185411226649774	0.0000821715193513928	0.000118068981802618	0.000084898291846368	0.0000670046679918701	0.0000728533752968775	0.0000349235174966823	0.00009603995262029	0.000110277900308778	0.0000294009555310548	0.000139447323773445	0.00034308259713526	0.000290810391624661	0.0000573493146756896	0.000206563201454205	0.0000997585842261727	0.00011049898183081	0.0000481656899735089	0.0000179827006419824	0.0000560852495793606	0.000135155682451724
"ASV13004|Ruminococcaceae_NK4A214"	0.000481714905062021	0.00110604175307618	0.000413850186232584	0.000648619124022804	0.000992932655802815	0.000878059488530348	0.000606811458623044	0.0010809748427673	0	0.0000907358678885764	0.000913403459147294	0.000686931135153701	0.00104094378903539	0.000449007692998473	0.00018189534954223	0.000255611841799507	0.000219918316054037	0.000137843575110964	0.000335173061023842	0.000123607484433182	0.0000821715193513928	0.000428000059034491	0.000271674533908378	0.0000893395573224935	0.000101994725415629	0.000244464622476776	0.0000640266350801934	0.000147037200411704	0.000235207644248438	0.000209170985660167	0.000107213311604769	0.000161561328680367	0.000157710615358146	0.000192792321357258	0.000159613734761876	0.000268354670160539	0.000160552299911696	0.000359654012839648	0.000317816414283044	0.0000506833809193965
"ASV12983|Ruminococcaceae_NK4A214"	0.00140500180643089	0.0010138716069865	0.00113119050903573	0.00105827330761615	0.00105134045908533	0.00117989243771266	0.000581527647847083	0.000818920335429769	0	0.0000907358678885764	0.00141430213029258	0.00103039670273055	0.00114770725457748	0.000359206154398779	0.000303158915903717	0.00030208672212669	0.000628338045868677	0.000551374300443856	0.000424552543963533	0.000448077131070286	0.000205428798378482	0.000457517304485145	0.000339593167385472	0.00100507001987805	0.000451690926840641	0.000419082209960187	0.000448186445561354	0.000477870901338039	0.000676221977214259	0.000511306853835963	0.000707607856591474	0.000613933048985395	0.000372770545391983	0.000592147844168721	0.000498792921130863	0.000426210358490268	0.000353215059805732	0.000341671312197666	0.000803888577304169	0.000523728269500431
"ASV12981|Ruminococcaceae_NK4A214"	0.000200714543775842	0.000460850730448408	0.00024831011173955	0.000136551394531117	0.000438058524618889	0.000137196795082867	0.000227554296983641	0.000360324947589099	0.0000397804121250696	0.0000453679339442882	0.000412504788002004	0.000150266185814872	0.000400362995782843	0.000179603077199389	0.000151579457951858	0.000511223683599015	0.0000628338045868677	0.000468668155377278	0.000111724353674614	0.000123607484433182	0.0000958667725766249	0.000413241436309164	0.000203755900431283	0.0000446697786612467	0.0000728533752968775	0.000122232311238388	0	0.0000918982502573151	0.0000588019110621095	0.0000929648825156297	0.000428853246419075	0.000420059454568954	0.000229397258702759	0.00013770880096947	0.0000997585842261727	0.0000789278441648645	0.000128441839929357	0.000125878904493877	0.000317816414283044	0.00015205014275819
"ASV13051|Ruminococcaceae_NK4A214"	0.0000401429087551684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000232374401635916	0.0000942507068803016	0	0.00015641409514446	0.0000618037422165912	0.000109562025801857	0.000132827604527945	0.000084898291846368	0.000156344225314364	0.0000145706750593755	0.0000349235174966823	0.00038415981048116	0.000294074400823408	0.000220507166482911	0.0000697236618867223	0.0000643279869628613	0.000581620783249321	0.000215059930033836	0.000633460484459562	0.000179565451607111	0.000173641257162702	0.000240828449867544	0.000215792407703789	0.000224340998317443	0.0000506833809193965
"ASV11439|Ruminococcaceae"	0.0007627152663482	0.00110604175307618	0.000772520347634156	0.000682756972655583	0.000788505344314	0.000631105257381188	0.000960784809486486	0.000491352201257862	0	0.0000226839669721441	0.000707151065146292	0.000601064743259488	0.00018683606469866	0.000688478462597659	0.000636633723397805	0.00074359808523493	0.000534087338988376	0.00102004245582113	0.000357517931758765	0.000417175259961991	0.000342381330630803	0.000531310418111782	0.00118857608584915	0.000223348893306234	0.000976235228978159	0.000681008591185304	0.000352146492941063	0.00079032495221291	0.000455714810731349	0.000348618309433611	0.000428853246419075	0.000743182111929689	0.000874577048804267	0.000647231364556509	0.00065840665589274	0.000836635148147564	0.000465601669743919	0.000629394522469384	0.000635632828566087	0.000794039634403879
"ASV13213|Ruminococcaceae_UCG-004"	0.0000802858175103368	0.000322595511313885	0.00024831011173955	0.000102413545898337	0.000262835114771333	0.000219514872132587	0.000227554296983641	0.000196540880503145	0	0.0000680519009164323	0.000294646277144288	0.000128799587841319	0.000293599530240752	0.000239470769599186	0.0000606317831807433	0.000185899521308733	0.0000314169022934339	0.000110274860088771	0.000223448707349228	0.000108156548879035	0.0000821715193513928	0.000280413831781218	0.000220735558800557	0.0000893395573224935	0.0000437120251781265	0.0000349235174966823	0.0000320133175400967	0.000147037200411704	0.000176405733186329	0.000139447323773445	0.000192983960888584	0.00019387359441644	0.000071686643344612	0.000151479681066417	0.0000199517168452345	0.000126284550663783	0.000208717989885205	0.000215792407703789	0.000149560665544962	0.00015205014275819
"ASV11554|Ruminococcaceae"	0.000200714543775842	0.0000921701460896816	0.000193130086908539	0.000102413545898337	0.000554874131183926	0.000384151026232027	0.000227554296983641	0.000131027253668763	0	0	0.000265181649429859	0.000128799587841319	0.0000266908663855229	0.0000898015385996947	0.0000303158915903717	0.0000464748803271832	0	0.000137843575110964	0.0000446897414698456	0.0000154509355541478	0.0000410857596756964	0.000118068981802618	0.000237715217169831	0.0000670046679918701	0.000160277425653131	0.0000698470349933645	0.0000640266350801934	0.000147037200411704	0.000102903344358692	0.000185929765031259	0.000192983960888584	0.00019387359441644	0.0000860239720135344	0.000082625280581682	0.0000598551505357036	0.0000789278441648645	0.000112386609938187	0.000161844305777842	0.000280426247896803	0.000135155682451724
"ASV12964|Ruminiclostridium_9"	0.000281000361286179	0.00188948799483847	0.00093806042212719	0.000546205578124467	0.000292039016412593	0.000192075513116014	0.000379257161639402	0.00085167714884696	0	0.000204155702749297	0.000117858510857715	0.000364932165550404	0.000587199060481503	0.0000299338461998982	0.0000606317831807433	0.0000929497606543663	0.00122525918944392	0.000468668155377278	0	0.000108156548879035	0.0000684762661261607	0.000132827604527945	0.0000509389751078208	0.000111674446653117	0.000087424050356253	0	0.0000320133175400967	0	0.000984932010290334	0.000278894647546889	0.000214426623209538	0.00126017836370686	0.0000860239720135344	0.000013770880096947	0.000139662017916642	0	0.0000321104599823392	0.000179827006419824	0	0.000067577841225862
"ASV12963|Ruminiclostridium_9"	0.000361286178796516	0.000783446241762293	0.000606980273141123	0.000477929880858908	0.0000292039016412593	0.000219514872132587	0.0000758514323278805	0.000196540880503145	0.0000198902060625348	0	0	0.000128799587841319	0.000266908663855229	0.000179603077199389	0.000242527132722973	0.000209136961472324	0.000157084511467169	0	0.0000670346122047684	0.000077254677770739	0.000123257279027089	0.000103310359077291	0	0.000223348893306234	0.000276842826128135	0.000261926381225117	0.0000320133175400967	0.000128657550360241	0.000426313855200294	0.000139447323773445	0.000428853246419075	0.000678557580457542	0.000315421230716293	0.000330501122326728	0.000339179186368987	0.000189426825995675	0.000144497069920527	0.000323688611555683	0.000243036081510563	0.000371678126742241
"ASV11440|Ruminococcaceae"	0.000361286178796516	0.00152080741047975	0.000413850186232584	0.000238964940429454	0.000700893639390223	0.000548787180331467	0.000960784809486486	0.00042583857442348	0	0.0000680519009164323	0.000825009576004007	0.000536664949338829	0.000240217797469706	0.000538809231598168	0.000272843024313345	0.000325324162290282	0.000754005655042413	0.000358393295288507	0.000513932026903224	0.000556233679949321	0.000205428798378482	0.000782207004442345	0.000288654192277651	0.000290353561298104	0.000364266876484388	0.000296849898721799	0.00076831962096232	0.00110277900308778	0.000543917677324513	0.000766960280753945	0.000578951882665752	0.000775494377665762	0.000272409244709526	0.000812481925719873	0.000758165240118912	0.000426210358490268	0.000754595809584972	0.000467550216691543	0.000673022994952328	0.000320994745822845
"ASV11385|Flavonifractor"	0.000682429448837863	0.000645191022627771	0.000717340322803145	0.000307240637695012	0.000788505344314	0.00032927230819888	0.00101135243103841	0.0010482180293501	0	0.0000453679339442882	0.000913403459147294	0.000622531341233041	0.000987562056264346	0.000299338461998982	0.000485054265445947	0.000395036482781057	0.000534087338988376	0.000799492735643592	0.00136303711483029	0.00063348835772006	0.000465638609657893	0.00100358634532225	0.000560328726186029	0.000603042011926831	0.000509973627078142	0.00061116155619194	0.00086435957358261	0.000918982502573151	0.00105843439911797	0.000557789295093778	0.000664722531949567	0.000710869846193615	0.000530481160750129	0.000564606083974827	0.000698310089583209	0.000662993890984862	0.000577988279682106	0.000899135032099121	0.000560852495793606	0.000506833809193965
"ASV11389|Flavonifractor"	0.0000401429087551684	0.000829531314807134	0.000827700372465168	0.00109241115624893	0.00122656386893289	0.0000823180770497201	0.00161816388966145	0.0000327568134171908	0	0.000408311405498594	0.000736615692860721	0.000686931135153701	0.0000533817327710457	0.000179603077199389	0.000121263566361487	0.000162662081145141	0.000345585925227773	0.000385962010310699	0	0.0000309018711082956	0	0.0000295172454506545	0.0000679186334770944	0	0.0000437120251781265	0.0000349235174966823	0.0000320133175400967	0.0000551389501543891	0.00149944873208379	0.000162688544402352	0.000300197272493353	0.00129249062944294	0.0000143373286689224	0.000027541760193894	0.0000997585842261727	0.0000947134129978374	0.0000642209199646785	0.00052149831861749	0.000130865582351841	0
"ASV12966|Ruminiclostridium_9"	0.000722572357593031	0.00165906262961427	0.00173817078217685	0.00136551394531117	0.000700893639390223	0.00101525628361321	0.000126419053879801	0.000753406708595388	0	0.0000453679339442882	0.0000294646277144288	0.000686931135153701	0.000533817327710458	0.000209536923399288	0.00054568604862669	0.000325324162290282	0.000816839459629281	0.000137843575110964	0	0	0.0000136952532252321	0	0	0	0.0000145706750593755	0.0000349235174966823	0	0	0.000940830576993752	0.000557789295093778	0.000986362466763873	0.00378053509112059	0.0000860239720135344	0.000619689604362615	0.000339179186368987	0.000252569101327566	0.000401380749779241	0.00167239115970436	0.000205645915124322	0.000118261222145259
"ASV11386|Flavonifractor"	0.000401429087551684	0.00364072077054242	0.00129673058352876	0.00242378725292732	0.000759301442672741	0.000960377565580068	0.000783798134054765	0.0010809748427673	0	0	0.000736615692860721	0.000171732783788425	0.000960871189878823	0.000568743077798066	0.000757897289759292	0.000418273922944648	0.00144517750549796	0.0019022413365313	0.000111724353674614	0.000247214968866365	0.000260209811279411	0.000442758681759818	0.000407511800862567	0	0.00029141350118751	0.000174617587483411	0.00019207990524058	0.000165416850463167	0.0000147004777655274	0.000302135868175797	0.000857706492838151	0.000484683986041101	0.000229397258702759	0.000220334081551152	0.0000798068673809381	0.00116813209363999	0.0000642209199646785	0.00253556079051952	0.000729108244531688	0.000304100285516379
"ASV11443|Ruminococcaceae"	0.000441571996306852	0.00156689248352459	0.000496620223479101	0.000204827091796675	0.000584078032825185	0.000411590385248601	0.000581527647847083	0.000491352201257862	0	0.0000226839669721441	0.000147323138572144	0.000128799587841319	0.000266908663855229	0.000209536923399288	0.000576001940217062	0.000232374401635916	0.000879673264216148	0.000799492735643592	0.000134069224409537	0.000247214968866365	0.000410857596756964	0.000531310418111782	0.000152816925323463	0.000491367565273714	0.00029141350118751	0.000349235174966823	0.000512213080641547	0.000459491251286576	0.000367511944138185	0.000139447323773445	0.000385967921777168	0.000646245314721468	0.0000573493146756896	0.00013770880096947	0.0000399034336904691	0.000157855688329729	0.000144497069920527	0.000305705910913701	0.000317816414283044	0.000422361507661638
"ASV11515|Ruminococcaceae"	0.0000401429087551684	0.000414765657403567	0.0000551800248310112	0.000375516334960571	0.0000292039016412593	0.000356711667215454	0.000404540972415362	0.000360324947589099	0	0	0.000677686437431863	0.000171732783788425	0.000507126461324935	0.000239470769599186	0.000242527132722973	0.000209136961472324	0.000596921143575244	0.000771924020621399	0.000268138448819074	0.000200862162203921	0.0000547810129009285	0.000368965568133182	0.000458450775970387	0	0.000058282700237502	0	0.0000320133175400967	0.000202176150566093	0	0.000185929765031259	0.000128655973925723	0.0000323122657360734	0.000071686643344612	0.000151479681066417	0	0.000441995927323241	0.0000321104599823392	0.000179827006419824	0.000093475415965601	0.000033788920612931
"ASV11387|Flavonifractor"	0.000200714543775842	0.000737361168717452	0.000386260173817078	0.000375516334960571	0.000146019508206296	0.00032927230819888	0.000379257161639402	0.000196540880503145	0	0	0.000294646277144288	0.00034346556757685	0.000427053862168366	0.000987816924596642	0.000606317831807433	0.000627410884416973	0.000502670436694942	0.000441099440355085	0.000111724353674614	0.000509880873286877	0.000150647785477553	0.000295172454506545	0.000322613509016199	0.0000446697786612467	0.000553685652256269	0.000506391003701893	0.000416173128021257	0.0000551389501543891	0.000823226754869533	0.000139447323773445	0.000407410584098122	0.000807806643401835	0.000286746573378448	0.000165250561163364	0.00043893777059516	0.000252569101327566	0.000337159829814562	0.000575446420543437	0.000373901663862404	0.000405467047355172
"ASV11384|Flavonifractor"	0.00252900325157561	0.00359463569749758	0.00303490136570561	0.00314068207421568	0.00233631213130074	0.00310064756887279	0.00247781345604409	0.00147405660377359	0	0.000249523636693585	0.00156162526886473	0.00130946247638674	0.00160145198313137	0.00179603077199389	0.00218274419450676	0.00169633313194219	0.0022306000628338	0.00385962010310699	0.00319531651509396	0.00148328981319819	0.00146539209509984	0.00242041412695367	0.00207151832105138	0.000804056015902441	0.00218560125890633	0.00227002863728435	0.00240099881550725	0.00264666960741068	0.00320470415288497	0.00174309154716806	0.00192983960888584	0.00639782861574254	0.00106096232150026	0.00148725505047028	0.0016759442149997	0.00140491562613459	0.00134863931925825	0.00462155406498948	0.00278556739577491	0.00266932472842155
"ASV11610|Ruminococcaceae"	0.000200714543775842	0.000322595511313885	0.00024831011173955	0.000204827091796675	0.0000584078032825185	0.000411590385248601	0.0000505676215519203	0.0000982704402515723	0	0.0000226839669721441	0.000294646277144288	0.00034346556757685	0.000293599530240752	0.0000299338461998982	0.000090947674771115	0.0000232374401635916	0.0000314169022934339	0.000137843575110964	0	0.000169960291095626	0	0.0000590344909013091	0.000271674533908378	0.000178679114644987	0.0000728533752968775	0.000104770552490047	0	0.000220555800617556	0.000176405733186329	0.000325377088804704	0.000493181233381937	0.00019387359441644	0.000100361300682457	0.000110167040775576	0.000239420602142814	0.000205212394828648	0.0000963313799470177	0.0000899135032099121	0.0000747803327724808	0.000101366761838793
"ASV15021|Ruminococcaceae_UCG-013"	0.000361286178796516	0.000184340292179363	0.0000827700372465168	0.000136551394531117	0.000233631213130074	0.0000823180770497201	0.0000505676215519203	0.000294811320754717	0	0	0.000147323138572144	0.000279065773656191	0.000320290396626275	0.0000598676923997964	0	0	0	0.00019298100515535	0	0.000123607484433182	0.0000136952532252321	0.0000590344909013091	0.000237715217169831	0	0.000029141350118751	0.00015715582873507	0.000128053270160387	0	0.000176405733186329	0.0000232412206289074	0.000321639934814307	0.000484683986041101	0.0000430119860067672	0	0.00021946888529758	0.00011049898183081	0.000128441839929357	0.000107896203851894	0.0000747803327724808	0.0000506833809193965
"ASV14209|Ruminococcaceae_UCG-010"	0.000160571635020674	0.000553020876538089	0.0000827700372465168	0.000204827091796675	0.000175223409847556	0.000137196795082867	0	0.0000327568134171908	0	0	0.000235717021715431	0.0000214665979735532	0.0000266908663855229	0.0000898015385996947	0	0	0.000345585925227773	0.000165412290133157	0.000201103836614305	0.000200862162203921	0.000109562025801857	0.000191862095429255	0.0000339593167385472	0.0000893395573224935	0	0	0.000256106540320773	0	0.000161705255420801	0.0000232412206289074	0.000128655973925723	0.0000323122657360734	0.000143373286689224	0.000123937920872523	0.0000997585842261727	0.0000315711376659458	0.000112386609938187	0.000179827006419824	0.000130865582351841	0.000033788920612931
"ASV14228|Ruminococcaceae_UCG-010"	0	0.000460850730448408	0	0	0.000146019508206296	0.0000548787180331467	0.000101135243103841	0.0000327568134171908	0	0	0.000147323138572144	0.000128799587841319	0	0.0000898015385996947	0.000151579457951858	0.000116187200817958	0.0000314169022934339	0.000303255865244121	0	0	0	0.000295172454506545	0	0.00020101400397561	0.000087424050356253	0.0000523852762450234	0	0.000018379650051463	0.000352811466372657	0.0000464824412578149	0.000150098636246676	0.000161561328680367	0.000157710615358146	0.000316730242229781	0.00021946888529758	0.0000631422753318916	0.000240828449867544	0	0.000130865582351841	0.000033788920612931
"ASV13995|Ruminococcaceae_UCG-010"	0.000120428726265505	0	0.000110360049662022	0.000170689243163896	0.000204427311488815	0.00024695423114916	0.0000758514323278805	0.0000982704402515723	0	0	0.0000883938831432865	0.0000214665979735532	0.0000533817327710457	0.0000299338461998982	0.0000303158915903717	0.0000232374401635916	0.000314169022934339	0	0.000469242285433379	0.0000309018711082956	0.0000958667725766249	0.000118068981802618	0.000101877950215642	0.00013400933598374	0.000145706750593755	0	0.000128053270160387	0.000165416850463167	0.000147004777655274	0.0000697236618867223	0	0	0.000100361300682457	0.000055083520387788	0.000119710301071407	0.000142070119496756	0.0000481656899735089	0.000161844305777842	0.000355206580669284	0
"ASV11478|Ruminococcaceae"	0.000642286540082694	0.00179731784874879	0.0000275900124155056	0.000375516334960571	0.000292039016412593	0.000466469103281747	0.00174458294354125	0.000327568134171908	0	0.0000453679339442882	0.00120804973629158	0.000493731753391722	0.000160145198313137	0.000808213847397252	0.000666949614988177	0.000604173444253381	0.00109959158027019	0.00088219888071017	0.00138538198556521	0.00101976174657375	0.00123257279027089	0.00125448293165282	0.000594288042924576	0.000580707122596208	0.000305984176246885	0.000279388139973458	0.00121650606652367	0	0.00114663726571114	0.00109233736955865	0.000493181233381937	0.00200336047563655	0.000501806503412284	0.000454439043199251	0.000399034336904691	0.000363068083158377	0.000240828449867544	0.000719308025679296	0.000710413161338568	0.000456150428274569
"ASV11615|Ruminococcaceae"	0.0000401429087551684	0.000138255219134522	0.0000275900124155056	0	0	0	0.000480392404743243	0.000196540880503145	0	0	0.0000589292554288577	0	0.000106763465542091	0.000149669230999491	0.000212211241132602	0.000162662081145141	0	0.000110274860088771	0.00071503586351753	0.0010661145532362	0.000369771837081268	0.000295172454506545	0.000526369409447482	0.000536037343934961	0.00042254957672189	0.00031431165747014	0.000128053270160387	0.000238935450669019	0	0.0000232412206289074	0.000128655973925723	0	0.000114698629351379	0.000358042882520622	0.000339179186368987	0.00011049898183081	0.000272938909849884	0.00052149831861749	0.000149560665544962	0.000185839063371121
"ASV13674|Ruminococcaceae_UCG-010"	0.000200714543775842	0.000138255219134522	0	0.0000341378486327792	0.000175223409847556	0.000603665898364614	0.000126419053879801	0.0000982704402515723	0	0	0.000147323138572144	0.0000643997939206595	0.0000266908663855229	0.00032927230819888	0.00036379069908446	0.000348561602453874	0.000251335218347471	0.000330824580266314	0.00015641409514446	0.000123607484433182	0.000232819304828946	0.000295172454506545	0.000594288042924576	0.0000893395573224935	0.000276842826128135	0.000488929244953552	0.000160066587700483	0	0.000485115766262404	0.000371859530062519	0.000257311947851445	0.000420059454568954	0.000258071916040603	0.000853794566010714	0.000299275752678518	0.000394639220824322	0.000577988279682106	0.000287723210271719	0.00102822957562161	0.000320994745822845
"ASV13885|Ruminococcaceae_UCG-010"	0.000160571635020674	0.000276510438269045	0	0.000273102789062233	0.0000292039016412593	0.000137196795082867	0	0	0	0	0.000383040160287575	0.000214665979735532	0	0.0000898015385996947	0.000090947674771115	0.0000929497606543663	0.000157084511467169	0.000523805585421664	0.0000446897414698456	0.000123607484433182	0.000136952532252321	0.000191862095429255	0	0.00033502333995935	0.000087424050356253	0.0000523852762450234	0.00009603995262029	0	0.0000588019110621095	0.000232412206289074	0	0	0.000100361300682457	0.000082625280581682	0.000179565451607111	0.000299925807826485	0.000176607529902866	0.000107896203851894	0.0000186950831931202	0.000118261222145259
"ASV11600|Ruminococcaceae"	0.000120428726265505	0.000230425365224204	0.0000275900124155056	0.000307240637695012	0	0.0000823180770497201	0	0	0	0	0.0000883938831432865	0.000107332989867766	0	0	0.0000606317831807433	0.000209136961472324	0.0000628338045868677	0.0000275687150221928	0.000268138448819074	0.000478979002178582	0.000178038291928018	0.000132827604527945	0.000288654192277651	0	0.0000728533752968775	0.000209541104980094	0.000128053270160387	0	0.0000882028665931643	0.000116206103144537	0.0000643279869628613	0.00019387359441644	0.000286746573378448	0.000220334081551152	0.000279324035833283	0.000236783532494593	0.000160552299911696	0.000341671312197666	0.000112170499158721	0.000067577841225862
"ASV13958|Ruminococcaceae_UCG-010"	0.000200714543775842	0	0	0	0.0000876117049237778	0.000109757436066293	0.000101135243103841	0.0000327568134171908	0	0	0.0000589292554288577	0.0000214665979735532	0.0000533817327710457	0.0000598676923997964	0	0.0000697123204907747	0.000125667609173735	0.0000827061450665785	0.000290483319553996	0.000200862162203921	0.000164343038702786	0.000132827604527945	0.000203755900431283	0.000424362897281844	0.000116565400475004	0.000192079346231752	0.000448186445561354	0.000147037200411704	0	0.000116206103144537	0.0000857706492838151	0	0.000129035958020302	0.00013770880096947	0.000119710301071407	0.000157855688329729	0.0000321104599823392	0.000179827006419824	0.000149560665544962	0.000135155682451724
"ASV14076|Ruminococcaceae_UCG-010"	0.0000802858175103368	0.0000460850730448408	0.000137950062077528	0.0000341378486327792	0.000204427311488815	0.0000548787180331467	0.000227554296983641	0.000229297693920335	0	0	0.0000294646277144288	0.0000429331959471063	0.0000266908663855229	0.000149669230999491	0.000212211241132602	0.000116187200817958	0.0000628338045868677	0.000358393295288507	0.000223448707349228	0.000108156548879035	0.000150647785477553	0.000250896586330564	0.000084898291846368	0.0000670046679918701	0.000262272151068759	0.00015715582873507	0.00028811985786087	0.0000551389501543891	0.0000294009555310548	0.0000464824412578149	0.0000428853246419075	0.000161561328680367	0.0000860239720135344	0.000041312640290841	0.00021946888529758	0.000252569101327566	0.0000642209199646785	0.000251757808987754	0.000224340998317443	0.000371678126742241
"ASV13608|Ruminococcaceae_UCG-010"	0.0000802858175103368	0.000230425365224204	0.000110360049662022	0.000307240637695012	0.000554874131183926	0.000137196795082867	0.000353973350863442	0.000196540880503145	0	0	0.000294646277144288	0.000128799587841319	0.000106763465542091	0.000119735384799593	0.0000606317831807433	0.0000232374401635916	0.000282752120640905	0.000248118435199735	0.00015641409514446	0.000200862162203921	0.000123257279027089	0.000250896586330564	0.000322613509016199	0.00033502333995935	0.000160277425653131	0.000209541104980094	0.00019207990524058	0.000220555800617556	0.000161705255420801	0.000255653426917982	0.00034308259713526	0.0000323122657360734	0.000100361300682457	0.000165250561163364	0.000399034336904691	0.000205212394828648	0.00041743597977041	0.000359654012839648	0.000355206580669284	0.000625095031339224
"ASV13511|Ruminococcaceae_UCG-010"	0.0000802858175103368	0.000645191022627771	0.0000551800248310112	0.000273102789062233	0.000116815606565037	0.000219514872132587	0.000176986675431721	0.0000327568134171908	0	0	0.000176787766286573	0.000386398763523957	0.000240217797469706	0.00179603077199389	0.00194021706178379	0.00144072129014268	0.000754005655042413	0.00124059217599868	0.00268138448819074	0.00132878045765671	0.000986058232216714	0.000796965627167673	0.00134139301117262	0.001719786478458	0.000626539027553147	0.000454005727456869	0.000928386208662804	0.000918982502573151	0.00151414920984932	0.00336997699119158	0.0031091860365383	0.00371591055964844	0.00110397430750703	0.00192792321357258	0.00135671674547595	0.0032044704730935	0.00184635144898451	0.00395619414123613	0.00216862965040194	0.00179081279248534
"ASV13831|Ruminococcaceae_UCG-010"	0	0	0	0	0	0.000521347821314894	0.000151702864655761	0	0	0	0.000117858510857715	0.0000643997939206595	0	0.000209536923399288	0.00018189534954223	0.000232374401635916	0.0000314169022934339	0.0000551374300443856	0.000446897414698456	0.000293567775528808	0.000301295570955107	0.000250896586330564	0	0.0000446697786612467	0.000451690926840641	0.000523852762450234	0.000416173128021257	0.000588148801646817	0.000235207644248438	0.000836683942640668	0.000257311947851445	0	0.000129035958020302	0.000247875841745046	0.000179565451607111	0.00011049898183081	0.000144497069920527	0.000287723210271719	0.000504767246214246	0.000456150428274569
"ASV13538|Ruminococcaceae_UCG-010"	0.000120428726265505	0.000138255219134522	0.0000275900124155056	0.000238964940429454	0.000467262426260148	0.000109757436066293	0.000126419053879801	0	0	0	0.000441969415716432	0.000150266185814872	0.0000800725991565686	0.000568743077798066	0.000303158915903717	0.000604173444253381	0.000816839459629281	0.000634080445510435	0.00071503586351753	0.000896154262140573	0.000808019940288696	0.000841241495343654	0.00129045403606479	0.000379693118620597	0.000393408226603139	0.00031431165747014	0.00038415981048116	0.000349213350977797	0.000191106210951856	0.000883166383898482	0.00167252766103439	0.00132480289517901	0.0012186729368584	0.00082625280581682	0.00121705472755931	0.00135755891963567	0.00171790960905515	0.000359654012839648	0.00140213123948402	0.000861617475629741
"ASV13748|Ruminococcaceae_UCG-010"	0.0000401429087551684	0.0000460850730448408	0.0000827700372465168	0	0.000204427311488815	0.0000274393590165734	0.0000758514323278805	0	0	0	0	0.000321998969603297	0.000106763465542091	0.0000898015385996947	0.0000606317831807433	0.0000464748803271832	0	0.0000275687150221928	0.00015641409514446	0.000293567775528808	0.000328686077405571	0.000354206945407855	0.000118857608584915	0.00020101400397561	0.000203989450831257	0.000349235174966823	0.00057623971572174	0.000496250551389501	0.000102903344358692	0.000162688544402352	0.0000428853246419075	0.000226185860152514	0.000200722601364914	0.000206563201454205	0.0000997585842261727	0.000836635148147564	0.0000963313799470177	0.000197809707061807	0.000467377079828005	0.000287205825209914
