""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV2187|Bacteroidales"	0.0000807276249932727	0	0.0000909256228405165	0	0.000277920301009064	0.0000336315329252707	0.000486352936599031	0	0	0.0000228707346079956	0	0	0.000418852784268771	0.000197169521973448	0	0	0	0	0.0000886564120750033	0	0	0.000284199906214031	0.000481446479199729	0	0.000181973431878946	0	0	0.000175279416010228	0.000192507192282601	0	0.0000384142593730793	0.000914364989279859	0.0000551457916867719	0.000109503038709324
"ASV2157|Bacteroidales"	0	0	0	0	0.0000855139387720198	0	0	0.0000319335781574325	0	0.0000457414692159912	0.0000601033778098329	0	0	0	0	0	0	0	0.000724027365279194	0	0	0.00119363960609893	0.00190795456571744	0	0.000419938688951413	0	0.000125339461040318	0.0000824844310636367	0.0001283381281884	0	0.0000192071296865396	0.000110354395257914	0.000468739229337561	0.000109503038709324
"ASV1947|Bacteroidales"	0.0000807276249932727	0.00576415952953257	0.000436442989634479	0	0.00245852573969557	0.000840788323131768	0.00729529404898547	0.00191601468944595	0	0.00020583661147196	0.000941619585687382	0.00217295919433359	0.00152109695339712	0.00392148271480524	0.00999007913619269	0	0.00191309100847226	0.00359884836852207	0.0043737163290335	0.000181933957973256	0.0000467989517034818	0.00389353871513222	0.0104670030848237	0.003334771862372	0.0108484161312448	0.00512801502570186	0.0060302207367175	0.00387676825999093	0.0125236623423847	0.00323492181206766	0.00243930547019053	0.00294803884474713	0.00322602881367616	0.00432537002901831
"ASV2694|Bacteroidales_RF16 "	0.0000807276249932727	0.000840120417259807	0.000872885979268958	0	0.00104754574995724	0.000201789197551624	0.00106997646051787	0.000862206610250679	0	0.000160095142255969	0.000921585126417438	0.000396982929734021	0.00295401437326397	0.00291372738027428	0.00378377131255335	0	0.000580759770429079	0.00165547024952015	0.00138895045584172	0.00247126959580339	0.00405590914763509	0.000582609807738763	0	0.000627721762328848	0.001287811979451	0.000123566627125346	0.000153192674604833	0.0000618633232977276	0.000962535961413003	0.00172614404991753	0.000489781807006761	0.00151343170639425	0.000951264906596815	0.00129578595806034
"ASV2702|Bacteroidales_RF16 "	0.000188364458317636	0.000420060208629904	0.000945626477541371	0	0.000470326663246109	0.000336315329252707	0.00077816469855845	0.000702538719463516	0	0.000251578080687952	0.000120206755619666	0.000376089091326968	0.000793615801772409	0.000438154493274329	0.00186881387998062	0	0.0000854058485925116	0.00136756238003839	0.000561490609808354	0.0016374056217593	0.00210595282665668	0.000170519943728419	0	0.000470791321746636	0.0006439059897255	0.0000741399762752076	0.000083559640693545	0.0000206211077659092	0.000513352512753602	0.000946182664399238	0.000153657037492317	0.000141884222474461	0.000206796718825395	0.000584016206449729
"ASV2060|Bacteroidales"	0	0.000280040139086602	0.00010911074740862	0	0.000684111510176159	0.0000672630658505415	0.000291811761959419	0.0000319335781574325	0	0	0	0	0.00028658348397337	0	0	0	0.00107611369226565	0	0	0	0.0000467989517034818	0.000881019709263496	0.00292434157736132	0.0000588489152183295	0.0000419938688951413	0.00107502965599051	0.000654550518766103	0.00223739019260115	0.000438488604643701	0.000242938792210615	0.00139251690227412	0.00129272291587842	0.000303301854277245	0.000748270764513715
"ASV2173|Bacteroidales"	0	0.0000700100347716506	0.00021822149481724	0	0.0000855139387720198	0.0000336315329252707	0.0000972705873198062	0.0000638671563148651	0	0	0.0000801378370797772	0	0.00035271813412107	0.000679139464575209	0.000253789539256627	0	0.0000170811697185023	0.00031190019193858	0.000886564120750033	0.000333545589617635	0.000530388119306127	0.000227359924971225	0.0000356627021629429	0	0.0000839877377902826	0.0000370699881376038	0.0000139266067822575	0.0000206211077659092	0.0001176432841727	0.0000767175133296679	0.000105639213275968	0	0	0.000109503038709324
"ASV4708|Rikenellaceae_RC9"	0	0.000186693426057735	0.0000181851245681033	0	0	0	0.000252903527031496	0	0	0.0000228707346079956	0	0	0.00105815440236321	0.0000219077246637164	0.000738296841473825	0	0.000563678600710577	0	0	0.00116740956366172	0.0008579807812305	0.000511559831185256	0	0.000451175016673859	0	0.0000247133254250692	0	0	0.000171117504251201	0.00038358756664834	0	0.000110354395257914	0	0.000018250506451554
"ASV3340|Muribaculaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445446108975209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV3323|Muribaculaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00880286358212913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4512|Rikenellaceae_RC9"	0	0	0.0000181851245681033	0	0	0	0.00890998579849425	0.00823886316461759	0	0.000708992772847864	0	0	0.000529077201181606	0	0	0	0	0	0	0	0	0	0.0000356627021629429	0.0000196163050727765	0.00960259802068898	0	0	0.0000412422155318184	0.00385014384565201	0	0	0.0010089544709295	0.000606603708554491	0.000127753545160878
"ASV4274|Rikenellaceae"	0	0	0	0	0.00233025483153754	0.000403578395103249	0.0114001128338813	0	0	0.00391089561796725	0	0	0.00376967505841894	0.00258511151031854	0	0	0	0.00561420345489443	0.0000886564120750033	0.000181933957973256	0.000530388119306127	0.00690605772100095	0.0013730140332733	0	0.000461932557846554	0	0.00285495439036279	0.000824844310636367	0.000534742200785002	0	0.000220881991395206	0.00187602471938454	0.000427379885572482	0.00363185078385925
"ASV4283|Rikenellaceae"	0.000107636833324364	0.0000466733565144337	0.0000181851245681033	0	0.000491705147939114	0.00127799825116029	0.00702293640449001	0.000287402203416893	0	0.0000914829384319824	0	0	0.00227062298840439	0.00322043552556631	0	0	0	0.000419865642994242	0.0009013401894292	0	0	0.00137836954513805	0.00119470052245859	0	0.00102185080978177	0	0.00444258756354014	0.0000309316616488638	0.000470573136690801	0.000818320142183125	0.000105639213275968	0.000173414049691008	0	0.000529264687095067
"ASV4470|Rikenellaceae_RC9"	0	0	0.0000181851245681033	0	0	0	0.000077816469855845	0.0000319335781574325	0	0.000617509834415881	0	0	0.000374763017503637	0.000547693116592911	0	0	0	0.0000119961612284069	0	0	0	0.000255779915592628	0.000106988106488829	0	0.0000699897814919022	0.0000123566627125346	0.000529211057725785	0	0.0000427793760628001	0.0345356672505722	0	0.0000472947408248203	0.000275728958433859	0.000857773803223039
"ASV4541|Rikenellaceae_RC9"	0	0	0.000490998363338789	0	0.000406191209167094	0	0.000350174114351302	0.000191601468944595	0	0.0000457414692159912	0	0	0.000308628367355937	0.000438154493274329	0	0	0	0.00184740882917466	0.0000295521373583344	0	0.0000155996505678273	0.000255779915592628	0.000410121074873843	0	0.00811881465306065	0.00105031633056544	0.00183831209525799	0	0.00242772959156391	0.0000255725044432226	0	0.00050447723546475	0.000482525677259254	0.00027375759677331
"ASV4516|Rikenellaceae_RC9"	0	0	0	0	0.0000641354540790149	0	0	0	0	0	0	0	0.00568757991270226	0.00111729395784954	0	0	0	0.00638195777351248	0.00124118976905005	0	0	0.00194676935756611	0.00121253187354006	0	0.00130180993574938	0.0000494266508501384	0.00619734001810459	0.0000309316616488638	0.000106948440157	0	0	0.000930129902888132	0.000317088302198938	0.00109503038709324
"ASV4278|Rikenellaceae"	0	0.0000933467130288675	0.00400072740498272	0	0.00104754574995724	0.000336315329252707	0.00865708227146276	0.00191601468944595	0	0.00919403531241423	0	0.000125363030442323	0.000374763017503637	0.000109538623318582	0	0	0	0.0000359884836852207	0	0	0	0.000468929845253151	0.000213976212977657	0	0.0000419938688951413	0	0.00005570642712903	0.00013403720047841	0.0000534742200785002	0	0.000672249539028887	0.000977424643712952	0.00955400840973323	0.000602266712901283
"ASV4300|Rikenellaceae"	0	0	0	0	0.000192406362237045	0	0.00328774585140945	0.00884560114960881	0	0	0	0	0	0.0000876308986548657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV4295|Rikenellaceae"	0	0.0000233366782572169	0.000981996726677578	0	0.00025654181631606	0.000100894598775812	0.000350174114351302	0.00038320293788919	0	0.000297319549903943	0	0	0	0.0000657231739911493	0	0	0	0	0	0	0	0	0	0	0.00569716821344084	0	0	0.0000618633232977276	0.000802113301177502	0	0	0.0000788245680413671	0.000193010270903702	0.0000912525322577702
"ASV4302|Rikenellaceae"	0	0.0000233366782572169	0	0	0.0000427569693860099	0.0000672630658505415	0.0000583623523918837	0.0000958007344722976	0	0	0	0	0.0000881795335302676	0.000503877667265478	0	0	0.000136649357748019	0	0.00026596923622501	0	0	0	0.0000534940532444143	0	0.0000279959125967609	0	0.0000974862474758025	0.000103105538829546	0	0	0.0000192071296865396	0.00102471938453777	0.000013786447921693	0.00302958407095797
"ASV4264|Rikenellaceae"	0.00164146170819654	0.000256703460829386	0.00316421167484997	0	0.00111168120403626	0.00595278132777292	0.00361846584829679	0.00188408111128852	0	0.00237855639923154	0	0.0210400952759031	0.00160927648692738	0.00258511151031854	0	0	0.00490229570921017	0.00106765834932821	0.000458058129054184	0.0000454834894933139	0.0000155996505678273	0.000923649695195601	0.00151566484192507	0.000686570677547177	0.00620109464018253	0	0.00245108279367732	0.000927949849465913	0.0015935317583393	0	0.00105639213275968	0.00543889519485433	0.0113738195353967	0.00461737813224317
"ASV4276|Rikenellaceae"	0.000134546041655454	0	0.000581923986179305	0	0.000192406362237045	0.000504472993879061	0.000894889403342217	0.00191601468944595	0	0.00020583661147196	0.00326561686100092	0.0117214433463572	0.00182972532075305	0.00256320378565482	0	0	0.000290379885214539	0.0000239923224568138	0.0000443282060375017	0	0	0.00143520952638086	0.00103421836272534	0.000451175016673859	0.00634107420316634	0	0.0000417798203467725	0.000783602095104549	0.000545437044800702	0	0.0000288106945298095	0.00181296506495144	0.0027435031364169	0.00120453342580257
"ASV4312|Rikenellaceae"	0.000134546041655454	0	0	0	0.000406191209167094	0.000100894598775812	0.00015563293971169	0	0	0.000228707346079956	0.000180310133429499	0.0000417876768141075	0.000220448833825669	0	0	0	0	0	0.00026596923622501	0	0	0.000397879868699643	0.000160482159733243	0	0.000349948907459511	0	0.000139266067822575	0	0.0001283381281884	0	0.0000672249539028888	0.000220708790515828	0.0000965051354518508	0.000109503038709324
"ASV4642|Rikenellaceae_RC9"	0	0.00114349723460363	0.000272776868521549	0	0.000448948178553104	0.0000672630658505415	0.00424099760714355	0.00233115120549258	0	0.000617509834415881	0	0	0	0	0	0	0	0	0	0	0	0.0000710499765535077	0	0	0	0	0	0.0000309316616488638	0	0	0.00116203134603565	0.000804010594021945	0.0000413593437650789	0.000438012154837297
"ASV4679|Rikenellaceae_RC9"	0	0.0000233366782572169	0.0000909256228405165	0	0.00012827090815803	0.000571736059729602	0.000252903527031496	0	0	0.0000914829384319824	0.000861481748607605	0.0000626815152211613	0.00112428905251091	0.000153354072646015	0	0	0	0.000539827255278311	0.000561490609808354	0.000015161163164438	0.0000467989517034818	0	0.0002496389151406	0	0	0	0.00260427546828215	0.0000309316616488638	0	0	0.0000864320835894284	0.000204943876907555	0.0000413593437650789	0
"ASV4606|Rikenellaceae_RC9"	0.000242182874979818	0.00074677370423094	0.000672849609019822	0	0.000812382418334189	0.00154705051456245	0.00241231056553119	0.000415136516046623	0	0.000320190284511939	0	0	0.000815660685154976	0.000503877667265478	0	0	0	0.0000119961612284069	0.000369401716979181	0.0000454834894933139	0	0.000596819803049465	0.000285301617303543	0	0	0	0.000626697305201588	0.0000103105538829546	0	0	0.000278503380454825	0.000709421112372304	0.00266078444888674	0.00107677988064169
"ASV4750|Rikenellaceae_RC9"	0.0000538184166621818	0	0.00021822149481724	0	0.000106892423465025	0.000235420730476895	0.00077816469855845	0.0000319335781574325	0	0.0000914829384319824	0.0000400689185398886	0	0.000242493717208236	0.000788678087893791	0	0	0	0.000455854126679463	0.000221641030187508	0	0	0.000198939934349822	0.000160482159733243	0	0.000671901902322261	0	0.0000974862474758025	0	0.0000106948440157	0.0000639312611080566	0.000172864167178857	0.000110354395257914	0	0.0000912525322577702
"ASV4617|Rikenellaceae_RC9"	0	0	0	0	0.000705489994869164	0.0000672630658505415	0.000389082349279225	0	0	0.000114353673039978	0	0	0.0000661346501477007	0.000438154493274329	0	0	0	0	0.00138895045584172	0	0	0.000611029798360167	0.0001248194575703	0	0.000125981606685424	0	0.000027853213564515	0	0.0001604226602355	0	0	0.00111930886618741	0.00547321982491211	0.000839523296771485
"ASV4299|Rikenellaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0.00141087253648428	0.000262892695964597	0	0	0	0	0.000561490609808354	0.0000606446526577519	0.0001715961562461	0.000440509854631748	0.0002496389151406	0	0.000923865115693109	0	0.00114198175614512	0.0000103105538829546	0.000566826732832102	0.000166221278880947	0.000624231714812538	0.0000630596544330937	0	0.0000547515193546621
"ASV4284|Rikenellaceae"	0	0.0000933467130288675	0.000618294235315512	0	0.000897896357106208	0.000100894598775812	0.000077816469855845	0.000191601468944595	0	0.00020583661147196	0	0	0.00656937524800494	0.00194978749507076	0	0	0	0	0.0000591042747166689	0.00015161163164438	0.0000935979034069637	0.00036945987807824	0.00105204971380682	0	0	0	0.00116983496970963	0.00141254588196478	0.0000106948440157	0.00764617882852357	0	0.000252238617732375	0	0
"ASV4270|Rikenellaceae"	0.0000807276249932727	0.0322279526732165	0.0000727404982724132	0	0.00106892423465025	0.000369946862177978	0	0.000159667890787163	0	0	0	0	0.000815660685154976	0.00205932611838934	0.00348383822070461	0	0	0	0.000679699159241692	0	0	0.0000142099953107015	0.000106988106488829	0	0.0000279959125967609	0	0	0.0000618633232977276	0	0.0220818575867228	0.000403349723417332	0.0000157649136082734	0.000027572895843386	0.000584016206449729
"ASV4294|Rikenellaceae"	0	0	0	0	0.000962031811185223	0	0.00400754819757602	0.00111767523551014	0	0.000182965876863965	0	0	0	0	0	0	0	0	0	0	0	0	0.00285301617303543	0	0	0	0	0.0000103105538829546	0	0	0	0.00424076176062555	0	0.000438012154837297
"ASV4291|Rikenellaceae"	0	0	0.00376432078559738	0	0.000320677270395074	0.000369946862177978	0.0000389082349279225	0	0	0.000388802488335925	0	0	0.00268947577267316	0.000350523594619463	0	0	0	0.00031190019193858	0.000679699159241692	0	0	0.00203202932943032	0.000231807564059129	0	0	0	0	0.000412422155318184	0	0	0.000460971112476951	0.000583301803506117	0.000358447645964017	0.000383260635482635
"ASV4315|Rikenellaceae"	0	0	0	0	0.00117581665811527	0	0.00103106822558995	0	0	0	0.0000200344592699443	0	0.000859750451920109	0.000701047189238926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000127862522216113	0	0	0	0.000018250506451554
"ASV4263|Rikenellaceae"	0	0.0000233366782572169	0.000345517366793963	0	0.00637078843851548	0.000201789197551624	0.00945470108748517	0.0000958007344722976	0	0.00448266398316714	0	0	0.00249107182223006	0.00685711781974324	0	0	0	0.00292706333973129	0.0026153641562126	0.0000606446526577519	0.0000623986022713091	0.00254358916061558	0.00909398905155044	0	0.00387743389465138	0.000704329774614472	0.00551493628577397	0.00136099311255001	0.00191437707881031	0.0000127862522216113	0.00590619237861094	0.00204943876907555	0.0100227476390708	0.00459912762579162
"ASV4426|Rikenellaceae_RC9"	0	0.0343515903946232	0.00241862156755774	0	0.00100478878057123	0.000706262191430685	0.000213995292103574	0	0	0.000480285426767908	0	0	0.00663550989815264	0.00030670814529203	0	0	0	0.00410268714011516	0.00100477267018337	0.000197095121137694	0.0001715961562461	0.0100606766799767	0.00743567340097359	0	0.00149778132392671	0	0.0031474131327902	0.000195900523776137	0.00252398318770521	0.00048587758442123	0.000662645974185618	0.00179720015134317	0	0.00156954355483365
"ASV4709|Rikenellaceae_RC9"	0.000161455249986545	0.000186693426057735	0.000472813238770686	0	0.0034633145202668	0.0025223649693953	0.00031126587942338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000909439699884899	0	0	0	0	0.000027853213564515	0	0	0	0	0.000157649136082734	0	0.000292008103224864
"ASV4685|Rikenellaceae_RC9"	0.00121091437489909	0.0000233366782572169	0.00196399345335516	0	0.00198819907644946	0.00497746687294007	0	0.00130927670445473	0	0.0000686122038239868	0	0	0	0	0	0	0	0	0.0000147760686791672	0	0	0	0.0000356627021629429	0	0	0	0	0	0.0000106948440157	0	0	0	0	0
"ASV4613|Rikenellaceae_RC9"	0	0	0	0	0.0013040875662733	0.000201789197551624	0.000233449409567535	0.00188408111128852	0	0	0	0	0	0.0000219077246637164	0	0	0	0.000671785028790787	0.00252670774413759	0	0	0.000781549742088585	0.00131951998002889	0	0.0000279959125967609	0	0.000264605528862893	0.0000412422155318184	0.0000106948440157	0	0	0.000126119308866187	0.00355690356379679	0.000018250506451554
"ASV4683|Rikenellaceae_RC9"	0	0	0	0	0.000021378484693005	0	0	0	0	0	0	0	0	0.0000438154493274329	0	0	0	0.000695777351247601	0.000162536755470839	0.000030322326328876	0	0.0000568399812428062	0.00190795456571744	0	0.0000139979562983804	0.0000123566627125346	0.00238144975976603	0	0	0.0000127862522216113	0.000432160417947142	0	0.000027572895843386	0.000803022283868377
"ASV4429|Rikenellaceae_RC9"	0.000403638124966363	0	0.00531005637388616	0	0.00551564905079528	0.00417031008273357	0.00297647997198607	0.00156474532971419	0.00000894310397252678	0.000434543957551917	0.00242416957166326	0	0.00160927648692738	0.00273846558296455	0	0	0	0.00599808061420345	0.00305864621658761	0.0000606446526577519	0.0000155996505678273	0.00157730947948787	0.00233590699167276	0	0.00774086983300438	0.0022489126136813	0.00321704616670148	0	0.00176464926259051	0.00503778337531486	0.00281384449907806	0.00137154748391979	0.00100641069828359	0.00189805267096162
"ASV4401|Rikenellaceae_RC9"	0.000215273666648727	0.0000466733565144337	0.00125477359519913	0	0.00446810330083804	0.00726441111185848	0.002509581152851	0.000766405875778381	0	0.000274448815295947	0.00761309452257884	0.0000208938384070538	0.00103610951898064	0.00155544845112387	0	0	0	0.0127279270633397	0.00378267358186681	0	0.0000311993011356546	0.00171940943259489	0.00531374262227849	0	0.0146838561570011	0.00479438513246342	0.00437295452962886	0.00013403720047841	0.00620300952910602	0.00512728714086614	0.00374539028887523	0.000930129902888132	0.00249534707382643	0.00167904659354297
"ASV4288|Rikenellaceae"	0	0	0	0	0	0	0.0000194541174639612	0	0	0	0	0	0.0000440897667651338	0.0000657231739911493	0	0	0.000051243509155507	0	0	0	0	0.00260042914185838	0.00547422478201173	0.000039232610145553	0.00218368118254735	0	0.00221433047837894	0	0.000278065944408201	0	0	0.00149766679278598	0.000013786447921693	0.000419761648385743
"ASV4269|Rikenellaceae"	0.000107636833324364	0.001936944295349	0.000345517366793963	0	0.00673422267829656	0.00124436671823502	0.00126451763515748	0.00418329873862366	0	0.00100631232275181	0	0	0.00815660685154975	0.00219077246637164	0	0	0	0.00209932821497121	0.00190611285961257	0.000121289305315504	0.0000467989517034818	0.00154888948886647	0.00105204971380682	0	0.00426937667100603	0.0000370699881376038	0.000682403732330618	0.000299006062605683	0.00518699934761451	0.00571545474306026	0.000749078057775046	0.000252238617732375	0.00110291583373544	0.0121183362838319
"ASV4279|Rikenellaceae"	0	0.000793447060745374	0.0000727404982724132	0	0.000106892423465025	0.000134526131701083	0.000233449409567535	0.00012773431262973	0	0	0	0	0.000749526035007275	0.000197169521973448	0	0.0000265146493437624	0	0.00116362763915547	0.000413729923016682	0	0	0.00159151947479857	0.000427952425955315	0	0.000363946863757891	0.0157671016211941	0.000459578023814498	0.000278384954839774	0.0000534742200785002	0.000460305079978008	0.000259296250768285	0.0000472947408248203	0.000151650927138623	0.000127753545160878
"ASV4265|Rikenellaceae"	0.00613529949948872	0.00275372803435159	0.00876523004182579	0	0.00222336240807252	0.0136544023676599	0.00805400463007996	0.00504550534887434	0	0.00139511481108773	0.00414713306887847	0.00351016485238503	0.000396807900886204	0.00151163300179643	0	0	0.000597840940147581	0	0.00140372652452089	0	0	0.000213149929660523	0.00427952425955315	0	0.00188972410028136	0	0.0121579277209108	0.000824844310636367	0.000256676256376801	0.000204580035545781	0.000172864167178857	0.00320027746247951	0.000813400427379886	0.00671618637417188
"ASV4307|Rikenellaceae"	0	0	0.000127295871976723	0	0.000833760903027193	0	0.000894889403342217	0	0	0	0	0	0	0	0	0	0	0	0.000738803433958361	0	0	0.0000852599718642093	0	0	0	0	0.000584917484854815	0	0	0	0.00000960356484326982	0	0	0.00102202836128703
"ASV4490|Rikenellaceae_RC9"	0.00322910499973091	0.00287041142563767	0.00143662484088016	0.0000203661839881061	0.00168890029074739	0.00164794511333827	0.00731474816644943	0.00376816222257704	0	0.00162382215716769	0.000160275674159554	0.00837842920122856	0.00143291741986685	0.000876308986548657	0	0	0.0000854058485925116	0.00205134357005758	0.0000591042747166689	0.000894508626701841	0.000795582178959191	0	0.0000534940532444143	0.000313860881164424	0.000237965257072467	0.000902036378015026	0.000570990878072558	0.000412422155318184	0.0013261606579468	0.00255725044432226	0.0000768285187461586	0	0	0.00217181026773493
"ASV4600|Rikenellaceae_RC9"	0.000188364458317636	0.00116683391286084	0.000127295871976723	0	0.000235163331623055	0.00043720992802852	0.00112833881290975	0.00012773431262973	0	0.000343061019119934	0	0	0.000793615801772409	0.00061341629058406	0	0	0.00456067231484012	0.000767754318618042	0.000177312824150007	0	0	0.000426299859321046	0.00169397835273979	0.000823884813056613	0	0.0013221629102412	0	0.00013403720047841	0	0.000115076269994502	0.000182467732022127	0.0000630596544330937	0.000013786447921693	0.000146004051612432
"ASV4784|Rikenellaceae_RC9"	0	0	0.0000363702491362066	0	0.000277920301009064	0.0000336315329252707	0.000641985876310721	0	0	0.0000457414692159912	0.000200344592699443	0	0.000110224416912835	0.000131446347982299	0	0	0	0.000479846449136276	0.000103432480754171	0	0.000109197553974791	0.0000142099953107015	0.000820242149747686	0	0	0.0000247133254250692	0.000083559640693545	0.0000309316616488638	0	0	0	0.000126119308866187	0.000289515406355553	0.000237256583870202
"ASV4662|Rikenellaceae_RC9"	0	0.00123684394763249	0.00261865793780687	0	0.000149649392851035	0.000168157664626354	0.000272357644495457	0.000798339453935814	0	0.0000228707346079956	0	0	0.000176359067060535	0.000350523594619463	0	0	0	0.000443857965451056	0.000679699159241692	0	0	0.000525769826495957	0.0004992778302812	0	0.000601912120830359	0	0.000194972494951605	0.0000412422155318184	0.000171117504251201	0	0.0000192071296865396	0.0000945894816496406	0	0.000109503038709324
"ASV4584|Rikenellaceae_RC9"	0.0000538184166621818	0	0.000327332242225859	0	0	0.0000672630658505415	0.000252903527031496	0.00012773431262973	0	0.000434543957551917	0.00014024121488961	0	0.000771570918389842	0.000985847609867239	0	0	0.0021863897239683	0	0.00444759667242933	0.000030322326328876	0.0000311993011356546	0.000170519943728419	0.000731085394340329	0.00137314135509435	0.000251963213370848	0.00116152629497825	0.0012116147900564	0.000257763847073865	0.0000748639081099002	0.00019179378332417	0.0000192071296865396	0.000157649136082734	0.000289515406355553	0.000967276841932364
"ASV4647|Rikenellaceae_RC9"	0	0	0.0000727404982724132	0	0.0000855139387720198	0.000201789197551624	0	0.000958007344722976	0	0.000457414692159912	0	0	0	0	0	0	0	0	0.000310297442262512	0.0000758058158221899	0.000218395107949582	0	0.000213976212977657	0	0	0.00091439304072756	0.00519462432978205	0	0	0.0000639312611080566	0.000115242778119238	0	0	0
"ASV4667|Rikenellaceae_RC9"	0	0	0.0000363702491362066	0	0	0	0.000194541174639612	0.000287402203416893	0	0	0	0.00902613819184722	0.0000440897667651338	0.000657231739911493	0.0000692153288881711	0	0	0.0000479846449136276	0	0.000030322326328876	0.0000311993011356546	0	0	0	0	0	0	0	0	0	0.00000960356484326982	0	0	0
"ASV4755|Rikenellaceae_RC9"	0	0	0.0000727404982724132	0	0.000106892423465025	0	0.000175087057175651	0.000191601468944595	0	0	0	0	0.000903840218685243	0.000438154493274329	0	0	0.000427029242962558	0	0	0	0	0.000341039887456837	0.0000534940532444143	0.00156930440582212	0	0	0	0.0000824844310636367	0	0	0.000144053472649047	0	0.00013786447921693	0.000346759622579527
"ASV4513|Rikenellaceae_RC9"	0	0.00175025086929127	0.000818330605564648	0	0.000812382418334189	0.00208515504136679	0.00439663054685524	0.000191601468944595	0	0.000457414692159912	0	0	0.00147700718663198	0.00560837751391141	0	0	0.00160562995353922	0.000515834932821497	0.00116730942565421	0.000015161163164438	0.0000467989517034818	0.0027851590808975	0.000820242149747686	0.0000196163050727765	0.00470331331625583	0.000185349940688019	0.00116983496970963	0.000206211077659092	0.000930451429365903	0	0.000259296250768285	0.000409887753815109	0.000110291583373544	0.00116803241289946
"ASV4618|Rikenellaceae_RC9"	0	0	0.0000363702491362066	0	0.000235163331623055	0.000302683796327437	0.000408536466743186	0	0	0.0000914829384319824	0.0000200344592699443	0	0.00114633393589348	0.000876308986548657	0	0	0.000495353921836567	0.000779750479846449	0.00234939491998759	0.000257739773795446	0.000311993011356546	0.000341039887456837	0.00144433943759919	0.000804268507983836	0.000433936645249794	0.00045719652036378	0.000250678922080635	0.000185589969893183	0.000106948440157	0.000473091332199619	0.000220881991395206	0.0000945894816496406	0	0.000200755570967094
"ASV4472|Rikenellaceae_RC9"	0.000242182874979818	0.000186693426057735	0.00021822149481724	0	0.000021378484693005	0.000100894598775812	0.000603077641382799	0.000351269359731758	0	0.00036593175372793	0	0.000564133636990451	0.00149905207001455	0.000328615869955746	0.00200724453775696	0	0.00044411041268106	0.00119961612284069	0.000679699159241692	0.00688316807665484	0.00847061025833021	0.000298409901524732	0.000106988106488829	0.0012554435246577	0.000979856940886631	0.00143337287465401	0.000376018383120953	0.000340248278137502	0.00180742863865331	0.0015854952754798	0.00524354640442532	0.000819775507630218	0.00263321155304336	0.000383260635482635
"ASV4652|Rikenellaceae_RC9"	0	0	0	0	0	0	0	0	0	0	0	0	0.0000440897667651338	0.000284800420628314	0.0000692153288881711	0	0	0.000143953934740883	0	0.0000454834894933139	0	0	0	0	0.00062990803342712	0.0000864966389877422	0	0	0.000363624696533801	0.000997327673285683	0.00317877996312231	0.000425652667423383	0	0
"ASV4774|Rikenellaceae_RC9"	0	0	0.0000727404982724132	0	0.000021378484693005	0	0.0000389082349279225	0	0	0	0	0	0.000859750451920109	0.000394339043946896	0.000299933091848741	0	0	0.000227927063339731	0.000369401716979181	0.000454834894933139	0.000327592661924373	0.000142099953107015	0.0000534940532444143	0.000215779355800541	0.0000839877377902826	0	0.0000139266067822575	0	0.000203202036298301	0.000153435026659336	0.0000480178242163491	0.0000157649136082734	0.000013786447921693	0.0000365010129031081
"ASV4580|Rikenellaceae_RC9"	0.0000269092083310909	0.000303376817343819	0.000454628114202582	0	0.00021378484693005	0.000504472993879061	0.000680894111238644	0.00025546862525946	0	0.0000457414692159912	0.0000200344592699443	0	0	0.00254129606099111	0	0	0	0	0.00026596923622501	0	0	0.000269989910903329	0.00140867673543624	0.00421750559064695	0.00219767913884573	0.000061783313562673	0.00158763317317736	0.000164968862127273	0.0011229586216485	0	0.000336124769514444	0.000189178963299281	0.000496312125180947	0.000292008103224864
