region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV2106.Bacteroidales	0	0	0	0	0	0	0	0.002173019	0	0.000983982	0	0	0	0	0	0	0	0	0	0	0	0.002158144	0	0	0	0	0	0	0	0	0.000969963	0	2.2791E-05	0	0	0.000931532	0.000673195	0	0	0	0	0	0	0	0	0	0
ASV9449.Lachnospiraceae	0	0.001748986	0.000608154	0	0.00081274	0.000794141	0.000343001	0.000117461	0.000632655	0.000297483	0.00127803	3.62056E-05	0.000372745	1.95091E-05	0.000865244	0.000440583	0	0.000197006	0	8.1646E-05	0.00012557	0	4.95405E-05	0	0	0.000108138	0.00015121	7.3767E-05	4.96664E-05	0.000341502	0	0	0	7.55373E-05	2.75756E-05	0.000170781	0.000183599	8.54129E-05	0.000203586	7.02129E-05	2.15355E-05	1.36149E-05	1.61943E-05	0	4.85869E-05	0	4.74001E-05
ASV5703.Methanomassiliicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0069E-05	0.000156964	0	0	0	0	0.000211406	0	0.003254367	0	0	0.000137878	6.21022E-05	4.07997E-05	0	0	2.80852E-05	0	0	0	0.000356431	0	0.004893874	5.92501E-05
ASV15211.Ruminococcaceae_UCG.014	0	0	0	0	0	0	0.0001715	0.000822224	0	0.002059497	0	0.00070601	0	0.000253619	5.54643E-05	0	0	0.000279091	4.07515E-05	8.1646E-05	0	0	0	0	0	0	0.000285618	0.000442602	0.000115888	4.8786E-05	0	0	2.2791E-05	1.25895E-05	0	0	0	0	0	0	0	0	0	0	3.23913E-05	0	0
ASV6555.Clostridiales	0	0	0	8.82768E-05	0	0.000205888	0	5.87303E-05	0	0.000114416	0	1.81028E-05	0	0	0	0	0	0	0.000163006	0.000353799	0	8.99227E-05	0.000198162	4.01381E-05	0	0	0.000184812	0	0	0	0.000377208	0	0.000433029	0.000528761	8.27267E-05	0.000450241	0.000836393	0.000199297	0.000145419	4.21277E-05	0.000376871	0.000231453	0	0.000275424	0.000534456	0	0.0001185
ASV4217.Rikenellaceae_dgA.11	0	0	0	0	0	0	0	0	0	0	0	0.007983345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9461.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007832815	0	0	0.000303331	0	0	0	0	0	0	1.36149E-05	0.000615385	3.24028E-05	0	0.000879798	0
ASV11663.Ruminococcaceae	0	6.99594E-05	0.000583828	0	5.07962E-05	2.94126E-05	0.000152445	0.000264286	0.000455512	0.000366133	7.74563E-05	3.62056E-05	0.000223647	1.95091E-05	0.000277322	0	0	0.000525348	2.03757E-05	0.000244938	0	8.99227E-05	0	0	0	0.000123586	0.000504032	0.000103274	1.65555E-05	0	1.07774E-05	0	0	0	0.000330907	9.31532E-05	2.03998E-05	8.54129E-05	0.000174502	0	0.000118445	9.53042E-05	0	1.62014E-05	1.61956E-05	0	0
ASV7233.Clostridiales_vadinBB60.	0	0	4.86523E-05	0	0	5.88253E-05	0	0	0	0	0	0	7.4549E-05	7.80366E-05	7.76501E-05	0	0	0	8.15029E-05	0.000462661	0	2.99742E-05	0.000619256	0	0	0	0.000117608	4.42602E-05	8.27773E-05	0.000178882	0.000290989	0	0	0	0.000413633	0	0	0.000327416	0.000130877	0	0.000344568	0.000204223	0	0.000388834	0.000307717	0	0.000616201
ASV8834.Dorea	0.00017945	0.000792873	0.000437871	0	5.07962E-05	8.82379E-05	0.001048058	0.000264286	0.000556737	0.0002746	0.000658379	0	0.000410019	0	0.000488086	9.79072E-05	0.000132746	4.92514E-05	4.07515E-05	0.000108861	0	2.99742E-05	0.000198162	8.02761E-05	0.000957479	0	0.000134409	0.000118027	0.000198666	0	2.15547E-05	0.000542395	0	0.000125895	0.00012409	0.000108679	0.000326397	4.27065E-05	8.72512E-05	7.02129E-05	7.53742E-05	0.000190608	0.000161943	0.000469841	0.000178152	4.12405E-05	0.000237001
ASV11664.Ruminococcaceae	0	0	4.86523E-05	0	0.000203185	0	0	5.87303E-05	0.000151837	0	0	0	0.000111823	0.000487729	0.000144207	0	2.21244E-05	4.92514E-05	0.00028526	0.000435445	0.000376711	0.000389665	0.000495405	0.00020069	0	0	0	0.000280315	0.000397331	0.00032524	4.31095E-05	0	0	0.000289559	0.000179241	3.10511E-05	0	7.11774E-05	0.000101793	0.000322979	0.000118445	0	4.8583E-05	0	0	0.000109975	0
ASV15043.Ruminococcaceae_UCG.013	0	0	0.001337939	0	0.000279379	5.88253E-05	1.90556E-05	0.000146826	0.002758376	9.15332E-05	0	0	0.001230058	0	0.000953987	0	0	0	0.000590896	0.000244938	0	0	0	4.01381E-05	0	9.26899E-05	0	0.000191794	0.000148999	0	0.000140106	0	0	0.000327328	0.000193029	0.000124204	0.000224398	0.000142355	0.000421714	0.000140426	0.000150748	0.000353987	0	0.000259223	0	0	0
ASV7652.Clostridiales_XII_AD3011	0.000230722	6.99594E-05	0.000145957	0.000117702	0.000203185	5.88253E-05	0.00047639	2.93651E-05	0.000278368	0.0001373	0.000116185	0.000325851	0.000298196	0	0.000133114	0.000832211	8.84975E-05	0.000361177	8.15029E-05	0.000163292	4.18568E-05	0.000179845	4.95405E-05	0.000140483	0.000219749	0.000200828	1.68011E-05	0.000575382	0.000331109	0.000455336	9.69963E-05	4.78583E-05	0	0.00027697	4.13633E-05	0.000357087	0.000183599	0.000227768	0.000290837	0.000224681	0.000269193	0.000340372	0.000210526	0.000178216	6.47826E-05	0.000206203	0.0001185
ASV13035.Ruminococcaceae_NK4A214	0	0	0	5.88512E-05	7.61943E-05	5.88253E-05	5.71668E-05	0	0.000101225	0	0	0	0	1.95091E-05	0	0.000195814	0	0	0.000122254	0	0	2.99742E-05	0	6.02071E-05	0	0.000108138	0.000168011	0.001224532	0.000678774	0.000829363	2.15547E-05	0.000175481	0	5.03582E-05	9.65144E-05	0	0	5.69419E-05	8.72512E-05	0	0.000161516	4.08447E-05	0	8.10071E-05	0.000307717	2.74937E-05	0
ASV9471.Lachnospiraceae	0	4.66396E-05	4.86523E-05	2.94256E-05	0.00175247	0.001617695	5.71668E-05	0.000146826	7.59186E-05	6.86499E-05	7.74563E-05	0.000199131	3.72745E-05	0.000156073	4.43715E-05	4.89536E-05	0.000730105	6.56685E-05	0.00014263	0	0	2.99742E-05	2.47703E-05	0.000100345	0.000109875	0	0	0.000221301	1.65555E-05	0.000130096	4.31095E-05	0	0	5.03582E-05	0.000220604	0	0	0	0.00015996	4.21277E-05	3.23032E-05	5.44596E-05	4.8583E-05	8.10071E-05	0	4.12405E-05	0.00010665
ASV9472.Lachnospiraceae	0	0.000186558	0	0	5.07962E-05	5.88253E-05	0.000495446	2.93651E-05	2.53062E-05	9.15332E-05	7.74563E-05	1.81028E-05	0	0	6.65572E-05	7.34304E-05	0.000597358	0.000377594	0.000203757	0.000190507	0	0	0.000371554	0.000541864	7.84818E-05	0	6.72043E-05	2.95068E-05	1.65555E-05	0	2.15547E-05	0	2.2791E-05	0.000390276	0.000110302	0.000186306	0.000224398	0.000583655	0.000407172	7.02129E-05	0	8.16893E-05	1.61943E-05	9.72085E-05	0.000404891	0	2.37001E-05
ASV9473.Lachnospiraceae	0	0	0.000121631	5.88512E-05	0.000203185	0.000352952	7.62224E-05	0.000851589	0	0.000732265	0	1.81028E-05	3.72745E-05	0	0.000321693	0	0	0	0.000183382	0.00040823	0	5.99484E-05	7.43108E-05	0.000160552	0	0.000262621	3.36022E-05	0	0.000248332	0.00024393	0.000269434	0	0	0.000251791	0.000261968	0.000170781	6.11995E-05	0.000270474	0.000276295	0.000252766	1.07677E-05	0.000204223	0.000226721	0.00011341	4.85869E-05	2.74937E-05	5.92501E-05
ASV3310.Muribaculaceae	0	0	0	0	0	0	0	0	0	0	0	0.008797972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9478.Lachnospiraceae	0	2.33198E-05	0	0.000441384	0	2.94126E-05	0	0.000499207	2.53062E-05	0.000434783	0	0.000923244	0	0	0	0.002251866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78583E-05	0.000410238	0	0	0	0	4.27065E-05	0	1.40426E-05	0	0	0	0	0	0	0
ASV15045.Ruminococcaceae_UCG.013	0	0	0	0	0.00093973	0.003970705	0	0.002143654	0	0.002059497	0	0	0	0.000175582	0	0	0	0	0	0	4.18568E-05	0	0	0	0	0	0	0	0	0	0	0	4.5582E-05	0	0	3.10511E-05	0	0	0	0	3.23032E-05	0	0	0.000518445	4.85869E-05	0	0
ASV13983.Ruminococcaceae_UCG.010	0	0	0	0	0.000203185	5.88253E-05	5.71668E-05	0	0	0	0	0	0	0	0	0	0	0.000164171	0	0	0	0	0	0.002187525	0.000455195	0	0	0	0	0	0	0	0	0	0	1.55255E-05	0	0	0.000407172	0.001249789	0	0	0.002412955	0	0	0.000357418	0
ASV13984.Ruminococcaceae_UCG.010	0	0	4.86523E-05	0.000294256	7.61943E-05	0.000176476	0.000323945	0.000117461	0.000404899	9.15332E-05	0	7.24113E-05	0.000149098	0	0.000266229	0.000587443	8.84975E-05	0.000164171	4.07515E-05	8.1646E-05	8.37135E-05	8.99227E-05	4.95405E-05	0.000120414	0	1.54483E-05	0.00015121	0.000236054	4.96664E-05	0.000276454	3.23321E-05	0	9.11639E-05	2.51791E-05	1.37878E-05	0.000263934	0.000224398	0.00015659	0	0.000266809	6.46064E-05	0.000163379	0	3.24028E-05	0.000178152	9.62279E-05	0.00010665
ASV17572.Proteobacteria	0	0	0	0	0.000152389	2.94126E-05	0	0	0	0	0	0	0	0	0	2.44768E-05	0	0	0	0	0	0	0	0	0	0	0.001797715	0	0	0	0	0	0	0	0	0	0	0	0.00023267	0	0	0.001878855	0	0.002527421	0	0	0
ASV13988.Ruminococcaceae_UCG.010	0	0.000396437	0	0	0	0	1.90556E-05	0.000146826	0	2.28833E-05	0.000580923	0	0	0	0	0	0	0	6.11272E-05	0.000163292	0	0.000119897	0.000371554	0.000301036	0	0	6.72043E-05	0.000191794	0.000148999	3.2524E-05	0	0	0	0.000201433	4.13633E-05	0.000186306	8.15993E-05	8.54129E-05	0.000130877	2.80852E-05	0.000775277	0.000871353	0	0.000826272	0.00089076	0	1.185E-05
ASV201.Eggerthellaceae	0.000307629	9.32792E-05	0.000364892	0.000588512	0.00040637	0.000117651	0.000857502	0.000851589	0.001138779	0.000892449	0.000154913	0.000760319	0.000149098	0	0.000632294	0.00061192	0.000243368	0.000410428	0	0	0	0	0	0	0	0	0	0	1.65555E-05	0	0	0	2.2791E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15575.Ruminococcus_1	0	0	0.000778437	0	0.000101592	0.000235301	0.001657838	0	0.000480818	0	0	0	0.000447294	0	0.000277322	0.003598091	0	0	0	0	0	0	0	0	0	0	0	0.000427849	0.000331109	0	0	0.000813592	0	0.000226612	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9485.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6219E-05	0	2.2791E-05	0	0	0.003136159	0.002264382	0.000512477	0.001192432	0.000252766	2.15355E-05	1.36149E-05	0	0	0	0.001223469	0
ASV13992.Ruminococcaceae_UCG.010	0	0	0	5.88512E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001948925	0	0	0	0	0	6.8373E-05	0	0	0	0	0.00337381	0	0	0	0	0	0	0.001781521	0	0
ASV9488.Lachnospiraceae	0	0	0	0.000559087	0	0	0	0	0	0	0	0.000362056	0	0	0	0	0	0	0.00014263	0	0	0	0.000123851	0	0	9.26899E-05	0.000336022	0.001032738	0.000927106	8.13101E-05	0	0.000303103	9.11639E-05	0	6.89389E-05	1.55255E-05	0	0.000128119	0	0	0.000215355	0.000422062	0	6.48057E-05	0.000275326	0.000151215	0
ASV9489.Lachnospiraceae	0	0.001072711	0.000973047	0.000117702	0	0	7.62224E-05	0.000205556	0.001012248	0.001006865	0.000464738	5.43085E-05	0.000410019	0	0.0003106	0	2.21244E-05	0.000311925	0	0	0	0.000119897	0	0	0	0	0.00015121	0	0	4.8786E-05	2.15547E-05	0	0.000410238	0.001007163	0.000344694	0	0	1.42355E-05	0.000218128	0.000393192	5.38387E-05	0	0.000161943	0.000178216	0	0	0
ASV4166.Alistipes	0	0	0	2.94256E-05	0	0	0	0	0	0	0	0	0	0	0	2.44768E-05	0	0	0	0	0	5.99484E-05	0	0.00166573	0	0	0	0	0	0	0	0.000111669	0	0.005023228	0	0	0	0	0	0.00092681	0	0	0	0	0	0	0
ASV13999.Ruminococcaceae_UCG.010	0	0	4.86523E-05	0	0	0	5.71668E-05	0	0	2.28833E-05	0	0	7.4549E-05	0	0	0	0	4.92514E-05	0	0.000163292	4.18568E-05	5.99484E-05	0.000198162	0.000180621	0	0	0	5.90136E-05	0.00018211	0	0.000765193	0	0.000569775	0.000503582	0	0.000496817	0.000897593	0	0.000334463	0	0.000215355	0.000245068	1.61943E-05	0	9.71739E-05	0	7.11002E-05
ASV14000.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89536E-05	0	0	0.000264884	0.001061398	0.001590557	0.000119897	0.000594486	0.000220759	0	0	0.000100806	0.000472109	0.000347665	0.000146358	0	0	0	0.000390276	0.000261968	0.000978109	0.000693594	0.000128119	0.000189044	0.000449362	0.00023689	0.000340372	0.000307692	0.000145813	0.000242935	0.000467392	0
ASV6033.Christensenellaceae_R.7.	0	0.000279838	0.000437871	0	0.000101592	0.000294126	0.000419223	0.000851589	0.000278368	0.000778032	0.000464738	0	0.000260921	0	0.000621201	0.000146861	0	0.000246257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5772.Methanimicrococcus	0	0	0	0.000500235	5.07962E-05	5.88253E-05	0.000152445	0	0	0	3.87282E-05	0	0	0	0	0	0	0.000131337	0	0	4.18568E-05	0	0	2.0069E-05	0.000141267	4.63449E-05	0.002923387	0	0	0	0	0	0	0	0	0.000388138	0.000530396	0	0.000290837	0.002302983	0	0.000285913	0	0	0.000242935	0	0.000604351
ASV9497.Lachnospiraceae	0	0.001585747	4.86523E-05	2.94256E-05	0.003174764	0.001147093	0.000285834	0.000440477	0.000101225	0.000411899	0.001045661	1.81028E-05	7.4549E-05	0	0.000210765	0.000318199	0	6.56685E-05	0	8.1646E-05	0	0	0.000247703	4.01381E-05	0	0	8.40054E-05	0.000265561	3.31109E-05	9.75721E-05	0.000118551	0	0	3.77686E-05	2.75756E-05	3.10511E-05	0	0.000113884	4.36256E-05	1.40426E-05	0.000107677	9.53042E-05	0	3.24028E-05	0.000356304	8.2481E-05	8.29502E-05
ASV9498.Lachnospiraceae	5.12715E-05	0	0.000973047	0	0.000457166	0.000705903	0	8.80954E-05	0.001771434	0.000114416	0	0.000217234	0.000782764	0	8.8743E-05	0.000905642	0.000309741	0	0	0	8.37135E-05	0	0	0	0.00177369	0	0	0.00069341	0.000827773	0	1.07774E-05	0	9.11639E-05	0	0	0	2.03998E-05	0	0	0	0	5.44596E-05	0.000323887	0	0	0	0
ASV15578.Ruminococcus_1	0	0.00116599	2.43262E-05	0	0.000431768	0.000529427	0.000457335	2.93651E-05	0.000126531	0.000228833	0.00042601	0.000217234	0	0.000156073	5.54643E-05	0.000758781	0	0	0	5.44307E-05	0.00012557	2.99742E-05	0	0	0	0	0.000134409	0.000383588	0.000314554	0.000308978	0.000118551	0	2.2791E-05	0.000201433	0	0	0	9.96484E-05	0.000305379	7.02129E-05	0	9.53042E-05	0	0	3.23913E-05	0	4.74001E-05
ASV12944.Ruminiclostridium_6	0	0.000116599	0	2.94256E-05	0	0	0.000666946	0.000352382	0	0.000389016	0.000387282	0	0	0.000136564	0	0	0	0	0	5.44307E-05	0	0	0	0	0	0.000200828	0.000184812	0.000383588	0.000645663	0.000292716	6.46642E-05	0	9.11639E-05	7.55373E-05	8.27267E-05	0	0	0	0	2.80852E-05	0.000129213	2.72298E-05	0	0.000421237	0	5.49874E-05	0.00010665
ASV9500.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20856E-05	0	0	4.18568E-05	0.000449613	0.000693567	0.000301036	0	0.000401656	0	0.000767177	0.00069533	0.000211406	0	0	0	0	0	0	0	0	1.45419E-05	0.00174128	5.38387E-05	4.08447E-05	0	0	0	0	0.0001185
ASV7777.Clostridiales_XII	0.000871616	0.000233198	0	2.94256E-05	5.07962E-05	5.88253E-05	0.00078128	0.000381747	0	0.000389016	0.000232369	0.000108617	0	3.90183E-05	0	4.89536E-05	8.84975E-05	0.000295508	0	0.000353799	8.37135E-05	0	0.000123851	6.02071E-05	0.00034532	0	3.36022E-05	0.000752423	0.000430442	0.00024393	0	0	0	8.81268E-05	2.75756E-05	1.55255E-05	0.000122399	5.69419E-05	4.36256E-05	7.02129E-05	2.15355E-05	0.000108919	0.000388664	6.48057E-05	9.71739E-05	0	0
ASV4653.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36022E-05	0	0	0	0	0	0	0	0	0	0	0	0.007256388	0	0	0	0	0	0	0	0
ASV9502.Lachnospiraceae	0.012946062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0069E-05	0	0	0	0	0	0	0	0.000462631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151215	0
ASV15048.Ruminococcaceae_UCG.013	0	0	0	0	0	0	0.000514501	0	0	0	0	0	0	0	0	0.012140497	0	0.00011492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176994	0	0	0	0	0
ASV6564.Clostridiales	0	0	0	0	0	0	1.90556E-05	0	0	0	0	0	0	0	1.10929E-05	0	0	3.28343E-05	2.03757E-05	0.000136077	0.00012557	8.99227E-05	0.000594486	0.000140483	0	0	0.000974462	0.000103274	0.000231777	0.000617957	5.38869E-05	0	0	0.000113306	0.000689389	6.21022E-05	0	2.8471E-05	0.000189044	0.000758299	0	0.000857738	0	0	8.09782E-05	0.000989772	0
ASV11698.Ruminococcaceae	0	2.33198E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305636	0.000435445	0.000627851	0.000449613	0.000247703	0.000481657	0.000722033	0.000293518	0.000117608	0.000324575	0.000264888	0.000650481	0.000280212	0	0	0.000239201	9.65144E-05	0.00013973	0.000122399	0.000242003	0.000290837	0.000154468	0.000139981	0.000408447	0.000178138	0.000259223	0.000145761	0.000316177	0.00020145
ASV11699.Ruminococcaceae	0	0	0.000340566	0	0.00040637	0.000823554	0.000152445	0.000822224	0.000759186	0.000526316	0	0	0.000410019	0	0.001076008	0	0	0.002002889	0	0	0	0	0	0.000341174	0	0	0	0	0	0	0.000355653	0	0	0	0	0.000186306	8.15993E-05	0	0	0	0	0	0.001052632	0	0	0.000109975	0
ASV18646.Mollicutes_RF39	0	0.000139919	2.43262E-05	2.94256E-05	2.53981E-05	0	0.000133389	0.000205556	0.000151837	9.15332E-05	0	0.000181028	0.000260921	3.90183E-05	2.21857E-05	0.000195814	0	0.000164171	0.000101879	5.44307E-05	0	0	2.47703E-05	0.000180621	1.56964E-05	0.00027807	0.000436828	0.000413095	0.000198666	6.50481E-05	0	0	0	5.03582E-05	0.000220604	0.000450241	0.000367197	1.42355E-05	5.81674E-05	2.80852E-05	3.23032E-05	1.36149E-05	3.23887E-05	0	9.71739E-05	1.37468E-05	1.185E-05
ASV9514.Lachnospiraceae	0	0.000443076	0.001021699	0.000264831	0.000634953	0.000911792	7.62224E-05	0.000910319	0.000885717	0.000915332	0.000348554	1.81028E-05	0.000670941	0	0.000410436	0.000146861	0	0.000771605	0	0	0	0	0	0	0	0	0	0	0	1.6262E-05	3.23321E-05	0	6.8373E-05	0	0	0	0	0	0	0	0	0	0	0	3.23913E-05	0	0.00013035
ASV18501.Mollicutes	0	0.001725666	0.001167656	0	0.001295304	0.000911792	0.000438279	0.000205556	0.000101225	0.000320366	0.004415011	0	0.000521843	0	0.000499179	9.79072E-05	0.00070798	0.000870108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15648.Ruminococcus_2	0	0	0.000340566	0	2.53981E-05	0	0.000114334	8.80954E-05	0.000911023	4.57666E-05	0	1.81028E-05	0.000186372	0	0	0.003133031	0.001438085	0.001017862	2.03757E-05	0.000272153	0	0	0	0	0	0	0	0.000560629	0.000529775	0	0	0	0	0.000100716	0	6.21022E-05	2.03998E-05	0.000170826	0.000436256	0	0	6.80744E-05	0.000242915	0.00022682	3.23913E-05	8.2481E-05	0
ASV14029.Ruminococcaceae_UCG.010	0.00017945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5582E-05	0	0.001075447	0.00100916	0.001713586	0	0	9.8298E-05	0	0	0.000955466	0	1.61956E-05	0	0
ASV8824.Coprococcus_3	0.00048708	0.000722914	0.00031624	0	0.000203185	0.000147063	3.81112E-05	0.000381747	0.000582043	0.00020595	0.000619651	0	0.00033547	0	0.00088743	0	8.84975E-05	0.000426845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9517.Lachnospiraceae	0	0.001352549	0.000267588	5.88512E-05	0	0	0	0	0.000404899	0	0.000697107	0	0.000186372	0	8.8743E-05	0	2.21244E-05	0.000541765	2.03757E-05	0.000217723	0	0.000119897	2.47703E-05	4.01381E-05	0	0.000108138	0.000134409	0.000324575	0.000215221	0.00040655	0.000420318	0	0	0.000314739	0.000179241	0	0	0.000128119	0.000276295	0.001235747	0	4.08447E-05	0	9.72085E-05	4.85869E-05	0.000453646	0
ASV15051.Ruminococcaceae_UCG.013	0	0	0.001240634	0	0.000355574	0.000147063	0.000438279	0.001673812	0.002884907	0.00215103	0	5.43085E-05	0.001751901	0	0.00088743	0.000244768	0	0	0	0.000244938	0	0	0	0	0	0	0	0	3.31109E-05	9.75721E-05	0	0	0	0	0	0	0	1.42355E-05	0	0	0	0	0	0	0	0	0
ASV11705.Ruminococcaceae	0	0	0.002967792	0	0	0	0	0	0.003770625	0	0	0	0.00290741	0	0.001830323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6568.Clostridiales	0	0	0.000389219	2.94256E-05	0	0	7.62224E-05	0	2.53062E-05	0	0	0	0.000298196	0	2.21857E-05	0	0	8.20856E-05	0.000203757	0	0	0	0.001188972	0.000541864	0.000361016	0	0	1.47534E-05	0	0.000699267	0	0	0	0.000314739	0.000234392	0	0	0	0	0.000505533	0	0	0.000129555	0.00045364	0	0.00056362	0
ASV9520.Lachnospiraceae	0	0.001119351	0	0.000176554	0	0	0	0.000176191	5.06124E-05	0.000160183	0.000232369	0.000162925	3.72745E-05	0	0.001553002	0	0	0	0	0	0	0	2.47703E-05	0	0	0.000216276	3.36022E-05	2.95068E-05	0.000132444	0.00056917	0	0	0	0.000201433	0	4.65766E-05	0.000101999	0.000142355	0	0	0	1.36149E-05	0	0	1.61956E-05	0	0
ASV18124.Treponema_2	0	0.001958864	0	0	0	0.000147063	0	0	0	0	0.001510399	0	0	0	0	0	0	0	4.07515E-05	0	0	0.000389665	0	0	9.41782E-05	0	0.000537634	0	0	0.000178882	0.000323321	0	0	0	0.000565299	0.000232883	0.000244798	0	0	0	0.00080758	0.001130036	0.000259109	0	0.000161956	0	0.000237001
ASV5268.Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007466192	0	0
ASV14042.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590896	0	0.00012557	0.000419639	0.000346784	0.000481657	0	0	0.000100806	0.000103274	0.000132444	0	0.000344876	0	0	0.00054135	0	1.55255E-05	0	0.000327416	0.001061556	0.000645959	0.0003338	0.000721589	0	0.000486042	0.000550652	0.000467392	0
ASV19398.Puniceicoccaceae	0	0	0	0.000617938	0	0	7.62224E-05	0	0	0	0	0	0	0	0	2.44768E-05	0	0	0.000529769	0.000136077	0	0.000359691	0.000569716	0.000100345	0.000769122	0	1.68011E-05	0.000383588	0.000678774	0.00016262	0.000161661	0	0	3.77686E-05	0	0.00086943	0.000367197	2.8471E-05	1.45419E-05	0.000126383	0	0.000217838	0.000210526	6.48057E-05	8.09782E-05	0.000756076	9.48002E-05
ASV8991.Lachnospiraceae_UCG.001	0	9.32792E-05	0.000194609	5.88512E-05	5.07962E-05	0.000352952	0	2.93651E-05	0.000227756	2.28833E-05	3.87282E-05	0.000307748	0.000111823	5.85274E-05	0.000122022	2.44768E-05	0	1.64171E-05	0	0.000353799	0	5.99484E-05	7.43108E-05	0.000240828	0	1.54483E-05	5.04032E-05	0.000118027	6.62219E-05	0.00048786	3.23321E-05	4.78583E-05	2.2791E-05	0.000151075	0.00024818	0.000388138	0.000428397	9.96484E-05	1.45419E-05	0.00049149	8.61419E-05	8.16893E-05	6.47773E-05	1.62014E-05	4.85869E-05	0.000164962	0
ASV9533.Lachnospiraceae	0	4.66396E-05	0	0	0.000279379	0.000147063	0	0	0	0	3.87282E-05	0	0	0	0	0	0	0	8.15029E-05	0	0.000418568	8.99227E-05	0.000445865	0.000802761	0	0	6.72043E-05	0	0	0	0	0.000654064	0	3.77686E-05	0.000151666	0.000341562	0.000387597	0.00103919	0.000654384	4.21277E-05	0.000538387	0.000381217	3.23887E-05	0.000324028	0.000680217	0.000109975	0.00020145
ASV9535.Lachnospiraceae	0	2.33198E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163006	0.000190507	0.00012557	0.000149871	9.9081E-05	6.02071E-05	0	0	0.000100806	1.47534E-05	0	0.000146358	0.000226325	0	0	0.000352507	0.000206817	0.000201832	0.000244798	0.000298945	0.001206974	0.000182554	0.000495316	0.000449291	0.000161943	0.00034023	0.000404891	0.000907291	0.000296251
ASV8252.Erysipelotrichaceae	0	0	0	0.00047081	0	0	0	5.87303E-05	0	2.28833E-05	0	1.81028E-05	0	0	0	4.89536E-05	0	0	0	0	0.000627851	0	0	0	0	0.00329049	0	0	0	0	0	0	0	0	0	0	0	4.27065E-05	0	0	0	0	0	0	0.000485869	0	0
