region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV14017.Ruminococcaceae_UCG.010	0	4.60745E-05	5.51648E-05	0	0.000175193	0.000164605	7.58323E-05	0	0	0	0.000117827	6.43887E-05	5.33063E-05	0.000329174	0.000151465	0.000116104	0.000596865	0.000110257	0.000201041	0.000185394	0.000670838	0.000250882	0.000322537	0.000178607	4.36815E-05	0.000122209	0.000160046	0.000422732	0.000338051	0.000116203	6.42894E-05	0.000226135	0.00015767	0.000605719	3.98899E-05	0.000268295	9.62989E-05	0.00017974	0.000168155	0.000202686
ASV18642.Mollicutes_RF39	0.00024077	0.000322521	0	0	0.00289068	0.001618611	0	0	0	2.2668E-05	0	0.004163805	0	0	0	0	0.000188484	0	0	0	0	0	0	0	1.45605E-05	0	0.000320092	0.000385973	0.000102885	4.64814E-05	2.14298E-05	0	4.30009E-05	1.37663E-05	5.98349E-05	0.000252513	0.000128399	3.59479E-05	0	1.68905E-05
ASV17707.Rhodospirillales	0.000321027	0.000645042	0.000193077	0.000204743	0	0	0	0	0	0	8.83704E-05	0.000815591	0	0.000329174	0.000302929	0.000232207	0	0	0	6.1798E-05	0	0	0	0	0	0	0	0	0.000176375	6.9722E-05	0.000385736	0.00012922	5.73345E-05	0.001032475	0.000638238	0.000284077	0.000674092	3.59479E-05	9.34195E-05	3.37809E-05
ASV5023.Sphingobacterium	0	0	0	0	0	0	0	0	0.009923042	0.000272016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2118.Bacteroidales	0.000160514	0.000368596	2.75824E-05	0	0.000321187	0	0.000707768	0	0	0	0.000147284	0	0	0	0	0	0	0	0.003306007	0.001962087	2.73811E-05	0.000191851	0	0	0	0	0	0	0.000808384	9.29627E-05	0.000192868	0.000290745	0.000372674	0.000302859	0.000359009	0	0.000593843	0.000233662	3.73678E-05	3.37809E-05
ASV17131.Alphaproteobacteria	0	0.000737191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385898	0	0.000448036	0	0.000147578	0	0.000200933	0	0	0	3.67593E-05	0	0	0	0	0.001275693	0	0.000538514	0	0.000481495	0	0	0
ASV464.Bacteria	0	4.60745E-05	5.51648E-05	0	5.83976E-05	5.48682E-05	2.52774E-05	3.27504E-05	0	0	5.89136E-05	2.14629E-05	0	0.000149624	0.000242343	0.000278649	0.000408381	0	0.000178703	0.000123596	0.00023274	8.85465E-05	0	0	7.28025E-05	6.98336E-05	0	9.18983E-05	0.000102885	0.000255647	0.000150009	6.46099E-05	0.000544678	4.1299E-05	0.000239339	0.000110475	0.000304947	8.98699E-05	5.60517E-05	0.000152014
ASV14023.Ruminococcaceae_UCG.010	0	0	0	0	0.000175193	0	0	6.55008E-05	0	0	2.94568E-05	6.43887E-05	2.66532E-05	0.000149624	0.000393808	0.000116104	0.000376967	8.26925E-05	0.000178703	0.000417137	0.000520242	0.000472248	0	0.000223259	0.000364012	0.000192042	0.000192055	0.000257315	0	6.9722E-05	0.000150009	0.00019383	5.73345E-05	0.000165196	9.97248E-05	0.000205167	8.02491E-05	5.39219E-05	9.34195E-05	0.000287138
ASV6035.Christensenellaceae_R.7.	0.000160514	0.000138223	8.27472E-05	6.82477E-05	2.91988E-05	0.000109736	0.000227497	0.000131002	0	9.06721E-05	0.000206198	4.29258E-05	0.000213225	0.0001197	0	0.000232207	0.000125656	0	0.000335068	4.63485E-05	2.73811E-05	0.000118062	0.000169756	0.000200933	2.9121E-05	0.00010475	9.60277E-05	0.000110278	7.34894E-05	2.32407E-05	4.28596E-05	0	0.000100335	0.000165196	0.000179505	0.000220949	0.000144448	3.59479E-05	0.000130787	0.000135124
ASV8249.Erysipelotrichaceae	4.01284E-05	0	2.75824E-05	0	2.91988E-05	8.23023E-05	0	6.55008E-05	0	0	0.000176741	4.29258E-05	0.000159919	0.000568573	0.000333222	0.000139324	6.28279E-05	5.51283E-05	8.93515E-05	0	0.000451789	0	0	2.23259E-05	7.28025E-05	0.00033171	0.000224065	9.18983E-05	5.87915E-05	6.9722E-05	2.14298E-05	0.000161525	0.000229338	0.000234028	0.00019945	1.57821E-05	6.41993E-05	0.000431375	1.86839E-05	5.06714E-05
ASV17708.Rhodospirillales	0	0.00124401	0.000855054	6.82477E-05	0	0	0.000202219	0.001015262	0	0	0.00055968	6.43887E-05	0.000852901	0	0	0	0	5.51283E-05	0	0	0.000355955	1.47578E-05	0	0	0	0	0	0	0	0	8.57192E-05	0	0.00031534	0	0.00015956	0.001814939	0.000353096	0	0	0
ASV9515.Lachnospiraceae	0.00024077	0	0.000220659	0.000341239	0.000437982	0.000411511	5.05548E-05	0.000294753	0	4.53361E-05	0.000117827	0.000171703	0.000479757	8.97747E-05	3.02929E-05	6.96621E-05	0.000219898	0	0.000134027	0.000123596	0.000410717	2.95155E-05	6.79025E-05	4.46518E-05	0.000276649	0.000174584	0.000160046	0	0.000220468	0.000139444	0	3.2305E-05	4.30009E-05	1.37663E-05	9.97248E-05	9.46925E-05	0	0.000125818	0.000168155	0.000202686
ASV6565.Clostridiales	4.01284E-05	0.000184298	0	3.41239E-05	2.91988E-05	2.74341E-05	5.05548E-05	0	0	0	0	0	0	0.000239399	9.08788E-05	9.28829E-05	0	8.26925E-05	6.70136E-05	0.000154495	0.000109525	7.37888E-05	0.000390439	0.000379541	0.000451375	0.000506294	0.000480138	0.000110278	0.000102885	4.64814E-05	4.28596E-05	0.00012922	4.30009E-05	8.2598E-05	9.97248E-05	6.31283E-05	0.000112349	0.000143792	0.000168155	0.000118233
ASV465.Bacteria	0.000120385	0.000184298	5.51648E-05	0	5.83976E-05	0.000246907	2.52774E-05	0.000294753	0	6.80041E-05	0.000176741	8.58516E-05	0.000266532	0	6.05859E-05	9.28829E-05	0.00015707	2.75642E-05	0	9.2697E-05	0.000109525	0	3.39512E-05	0	4.36815E-05	8.7292E-05	0	0	0.000132281	0.000441573	0.000107149	0	5.73345E-05	6.88317E-05	9.97248E-05	9.46925E-05	0.000160498	0.000251636	0.000168155	0.000185795
ASV8192.Erysipelotrichaceae_UCG.009	0	0	5.51648E-05	0	0	0	0.00010111	0	0	0	0	0	2.66532E-05	0	0	2.32207E-05	0	0	0.000692474	0.000139046	0.000301192	0.000664099	0.001205269	0.000446518	0.000160165	1.74584E-05	0.000512147	0.000147037	0	0	0	3.2305E-05	8.60018E-05	0.000165196	3.98899E-05	9.46925E-05	1.60498E-05	0	3.73678E-05	0
ASV14032.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121172	6.96621E-05	0	0	0.000826502	0.000278091	0.000342264	0.000295155	0.000594147	0.000178607	0.000189286	0.000139667	0.00083224	0.000220556	0	0	0	0	4.30009E-05	2.75327E-05	3.98899E-05	0	6.41993E-05	0	0	0
ASV7257.Clostridiales_vadinBB60.	8.02568E-05	9.21489E-05	0	0	2.91988E-05	0.000192039	0	0	0	0	0.000353482	0.000193166	2.66532E-05	0.000149624	0.000181758	0.000139324	0.000251312	2.75642E-05	0.00031273	0.000494384	0.00024643	0.00085595	0.000101854	0.000200933	0.000422254	0.00033171	6.40184E-05	0.00106602	0	2.32407E-05	0	0	4.30009E-05	0	3.98899E-05	0.000189385	3.20996E-05	0	0	1.68905E-05
ASV6570.Clostridiales	0.000200642	0.000276447	0.000358571	6.82477E-05	5.83976E-05	0.000109736	0.000126387	0.000196502	0	0	0.000294568	0.000128777	0.000106613	0.000149624	0.000272636	0.000116104	0.000125656	0.000110257	0.000245717	0.000123596	8.21434E-05	2.95155E-05	0.000118829	6.69777E-05	4.36815E-05	0	0.000256074	0.000147037	0.000146979	0.000162685	4.28596E-05	0.000290745	7.16681E-05	0.000220261	0.000139615	0.000126257	0.000128399	0.00017974	0.000373678	0.000135124
ASV14035.Ruminococcaceae_UCG.010	4.01284E-05	0.000230372	8.27472E-05	0.000136495	8.75964E-05	8.23023E-05	0.000151665	0.000360254	0	0	5.89136E-05	0.000257555	0.000293185	0.000538648	0.000575566	0.000278649	6.28279E-05	0.000165385	0	4.63485E-05	0.000164287	5.9031E-05	5.09269E-05	0	0.000218407	0.000174584	0.000192055	9.18983E-05	0.000132281	0.000209166	0.000235728	0.001259893	0.000229338	0.000206495	0.000299174	0.00037877	0.000176548	0.000125818	0.000205523	0.000152014
ASV7919.Defluviitaleaceae_UCG.011	0.000361156	0.000783266	0	0.000580106	5.83976E-05	0.000109736	0.000151665	0.000196502	0	0	0.00064805	0.000236092	0.000159919	0.000299249	0.000181758	0.000139324	0	0	0	0	1.36906E-05	2.95155E-05	0	0	0.000247528	0.000261876	0	0	5.87915E-05	9.29627E-05	0.000128579	3.2305E-05	0.000129003	0.00015143	5.98349E-05	7.89104E-05	0.000353096	0.000161766	0	0.000270247
ASV467.Bacteria	0.000160514	0.000184298	2.75824E-05	3.41239E-05	0.000116795	0.000246907	0	3.27504E-05	0	0	5.89136E-05	0.000107315	0.000213225	0.000598498	0.000878495	0.000487635	0.000848176	0.000716668	6.70136E-05	4.63485E-05	2.73811E-05	7.37888E-05	8.48781E-05	8.93037E-05	2.9121E-05	6.98336E-05	0.000192055	9.18983E-05	2.93958E-05	6.9722E-05	0.000171438	0	0.00015767	0	0.000259284	6.31283E-05	0.000320996	7.18959E-05	0	0.000168905
ASV468.Bacteria	4.01284E-05	0	0	0	8.75964E-05	0	0.000151665	0	0	0	8.83704E-05	2.14629E-05	0	0	0	0	0.000314139	0.000358334	0.000781826	0.000123596	0.00121846	0.000221366	0	0	0	0	0.000608175	0.000275695	0	0	0.000107149	0	0.000329673	0	0.000518569	0.000946925	0.000304947	0.000107844	0	0.000439152
ASV16068.Kiritimatiellae_WCHB1.41	0	0.000138223	0	0	0	0	0.00010111	0	0	0	8.83704E-05	0	0	0	0	0	0	0	0.000379744	0.000803374	0.000205358	0	0	0	0	0	0	0.000753566	0	0.000116203	0.001607235	0	0.000931686	0.000619485	0.00019945	0.001104746	0.000128399	0.000539219	9.34195E-05	0.000928976
ASV14046.Ruminococcaceae_UCG.010	4.01284E-05	0.000368596	5.51648E-05	6.82477E-05	0.000145994	0.00013717	0	9.82511E-05	0	0	0.000176741	6.43887E-05	0.000133266	8.97747E-05	6.05859E-05	0.000162545	0.000219898	0.00033077	4.46758E-05	1.54495E-05	0.000410717	2.95155E-05	0	6.69777E-05	8.73629E-05	0.000209501	3.20092E-05	0.000183797	0.000602613	0.000464814	4.28596E-05	6.46099E-05	1.43336E-05	9.63643E-05	1.9945E-05	3.15642E-05	0.000144448	1.7974E-05	1.86839E-05	0.000219576
ASV15693.Saccharofermentans	0	0	0	0	0	0	2.52774E-05	0.000131002	0	0	0	0	2.66532E-05	0	9.08788E-05	0	6.28279E-05	2.75642E-05	0.000134027	0.000278091	0.000164287	0.000250882	0.000118829	0.000647451	1.45605E-05	0	0.000160046	0.000385973	0	9.29627E-05	0.000150009	0.000226135	7.16681E-05	0.000426756	0.000139615	6.31283E-05	0.000256797	3.59479E-05	0.000130787	3.37809E-05
ASV14051.Ruminococcaceae_UCG.010	4.01284E-05	0	8.27472E-05	0.000204743	0.000321187	0	0	0	0	0	2.94568E-05	4.29258E-05	0	0.0001197	6.05859E-05	0.000232207	0	8.26925E-05	0.000245717	1.54495E-05	5.47623E-05	0.00013282	3.39512E-05	0	4.36815E-05	3.49168E-05	0	0.000330834	0.000235166	2.32407E-05	6.42894E-05	0.00019383	0.000186337	0.000357925	0.00015956	0.000126257	0.000240747	1.7974E-05	0.000317626	0.000236467
ASV470.Bacteria	0	0	2.75824E-05	0	0.000116795	2.74341E-05	2.52774E-05	9.82511E-05	0	0	0	8.58516E-05	0.000266532	0.000389024	0.000696737	0.00032509	0.000534037	0.000606411	6.70136E-05	0.000185394	0.000123215	4.42733E-05	0.000288586	6.69777E-05	0.000203847	0.000366627	0.000448129	0.000183797	2.93958E-05	0	0.000171438	0.000161525	2.86673E-05	8.2598E-05	7.97798E-05	0	3.20996E-05	7.18959E-05	3.73678E-05	6.75619E-05
ASV14055.Ruminococcaceae_UCG.010	0	0	5.51648E-05	3.41239E-05	5.83976E-05	0	0.00010111	0	0	0	5.89136E-05	0	0	0.000478798	0.000484687	0.000464414	0.000471209	0	0.000290392	0	0.000397026	0.000191851	0.000305561	0.000692103	0.00029121	0.000401543	0.000608175	0.000698427	5.87915E-05	6.9722E-05	0.000428596	6.46099E-05	4.30009E-05	2.75327E-05	3.98899E-05	6.31283E-05	0.000369146	0.000125818	0.000317626	0.000152014
ASV14058.Ruminococcaceae_UCG.010	0	4.60745E-05	2.75824E-05	0	0	2.74341E-05	2.52774E-05	0	0	0	0	0	0	5.98498E-05	0.000393808	0.000139324	6.28279E-05	5.51283E-05	0.000446758	0.000123596	0.000191668	0.000339428	0.000475317	0.000245585	8.73629E-05	5.23752E-05	0.000128037	7.35186E-05	0.000117583	0.000209166	0.000128579	0.00012922	0.00031534	0.000275327	0.00019945	0.000110475	0.000224697	0	0.000242891	0.000337809
ASV16746.Victivallaceae	0	0.000138223	0	0	0	0	0	0	0	0	0	2.14629E-05	0	0.001526169	0.000757323	0.001277139	0	2.75642E-05	6.70136E-05	0.000772475	0.000328574	0	0	2.23259E-05	0.000669783	0.000558669	0.000160046	0	0	0.000302129	2.14298E-05	0	0.000487343	0.000619485	3.98899E-05	0	0.000144448	1.7974E-05	0.000130787	0.000557385
ASV16747.Victivallaceae	0	0.000138223	0	0	0	0	0	9.82511E-05	0	0	0.000235655	4.29258E-05	7.99595E-05	0.0001197	0	2.32207E-05	0.000502623	0.000358334	8.93515E-05	0.000154495	6.84528E-05	0.000487006	0.00027161	0.000803733	0	0	0	5.5139E-05	0	0.000371851	0.000385736	0	0.001046355	0	0.001575651	0.00037877	0.000593843	0.00017974	0	0.001317456
ASV8204.Faecalitalea	4.01284E-05	9.21489E-05	5.51648E-05	0.000375363	0.000613174	0	0.000581381	0.000294753	0	0	0.000412395	0.000128777	0.000479757	0.000389024	0.000242343	0.000185766	0	8.26925E-05	0.000111689	0	6.84528E-05	0.000103304	0.000339512	0.000200933	0.000145605	0.000209501	0	0	5.87915E-05	0	0	0	5.73345E-05	0	5.98349E-05	0	0	0	0.000224207	0.000591166
ASV5636.Methanobrevibacter	0.000200642	0.000138223	2.75824E-05	3.41239E-05	0.000204391	8.23023E-05	0	0.000589507	0	4.53361E-05	8.83704E-05	0	0.000266532	5.98498E-05	0.000121172	2.32207E-05	0	0	0.00042442	6.1798E-05	0.000150596	4.42733E-05	0.000152781	0.000267911	8.73629E-05	0.00010475	3.20092E-05	0.000110278	0.001352205	0.000162685	4.28596E-05	0.000226135	0.000243672	6.88317E-05	0.000139615	9.46925E-05	9.62989E-05	0.000233662	0.000112103	0.000168905
ASV14062.Ruminococcaceae_UCG.010	0.000200642	0	0	0	2.91988E-05	0	0.000151665	3.27504E-05	0	0	2.94568E-05	4.29258E-05	0	0.000209474	0.000151465	0.000116104	0.000376967	8.26925E-05	0.000536109	0.000370788	0.000150596	0.000324671	3.39512E-05	0.000446518	0.000174726	0.000139667	0.000320092	3.67593E-05	0.000734894	0.000302129	0.000235728	9.69149E-05	0.00015767	0.000137663	0.000139615	0.000268295	0.000288897	0.00026961	3.73678E-05	0.000270247
ASV16748.Victivallaceae	0	0	0	6.82477E-05	5.83976E-05	0.000329209	7.58323E-05	0	0	0	0.000117827	4.29258E-05	0	2.99249E-05	0.000181758	0.000208986	0	0.000441026	0.000134027	0.000123596	0	5.9031E-05	5.09269E-05	0.000200933	0	0	0.000160046	0.000110278	0	2.32407E-05	0.000621464	0	2.86673E-05	6.88317E-05	5.98349E-05	9.46925E-05	0.000353096	0.000161766	0.000242891	0.000101343
ASV16891.Victivallales_vadinBE97	0	4.60745E-05	0	0	0	0	5.05548E-05	0	0	0	0.000294568	4.29258E-05	0	0	0	0	0	0.000165385	0.000290392	0.000293541	0.000629766	0.000988769	0	0	0	0	0.000256074	0	1.46979E-05	0.000232407	0.000257158	0	0.000688014	0.000247794	0	0.000741758	0.000256797	5.39219E-05	0.001476029	0.001030318
ASV477.Bacteria	8.02568E-05	9.21489E-05	2.75824E-05	0.000170619	0.000116795	0.000274341	0.000657213	0.000360254	0	0	0.000176741	0.000279018	0.000399797	0.000508723	0.000333222	0.000255428	6.28279E-05	0.00033077	6.70136E-05	7.72475E-05	6.84528E-05	0.000118062	6.79025E-05	2.23259E-05	0.000116484	0.000139667	0.000192055	0.000110278	0.000220468	6.9722E-05	0.000257158	0.000161525	0.000200671	6.88317E-05	0.000299174	0.000394552	0.000128399	0.000251636	0	0.000185795
ASV11728.Ruminococcaceae	0.000120385	0	0.000248242	0.00044361	0.000175193	0.000246907	0	6.55008E-05	0	2.2668E-05	0.000117827	0.000214629	5.33063E-05	2.99249E-05	0	0.000116104	0.000345553	5.51283E-05	8.93515E-05	0	5.47623E-05	5.9031E-05	0.000169756	4.46518E-05	0.000189286	0.000139667	3.20092E-05	7.35186E-05	0	4.64814E-05	0.000214298	0.00025844	5.73345E-05	2.75327E-05	9.97248E-05	0.000110475	4.81495E-05	0	0.000242891	3.37809E-05
ASV13048.Ruminococcaceae_NK4A214	4.01284E-05	0	0	0	0	0	0	0	0	2.2668E-05	0	0	0	0	0	0	0	2.75642E-05	0.000134027	0.000200844	0.000109525	0.000295155	8.48781E-05	8.93037E-05	0.000160165	8.7292E-05	0.000480138	0.000312454	5.87915E-05	0.000255647	0.000214298	0.00038766	0.000114669	0.000729616	0.00019945	0.000157821	0.000353096	0.000197714	0.000168155	3.37809E-05
ASV3546.Prevotellaceae	0.000120385	4.60745E-05	0.000275824	0.000170619	0.000788367	5.48682E-05	0.000126387	0	0	0	5.89136E-05	0.000171703	0	0	0	0	6.28279E-05	0	8.93515E-05	0	0.000369645	5.9031E-05	0.000492293	0	0	0	3.20092E-05	0.000294074	0.000293958	0.000581017	0.000150009	0.00032305	0.000702348	0.000633251	0.000179505	0.000236731	0.000224697	0.000359479	0.000653937	0.000574276
ASV14067.Ruminococcaceae_UCG.010	0	4.60745E-05	0.000220659	0.000170619	0.000204391	8.23023E-05	0.000303329	6.55008E-05	0	0	2.94568E-05	0.000107315	7.99595E-05	0	9.08788E-05	2.32207E-05	0.000219898	0.000137821	0	0.000185394	8.21434E-05	7.37888E-05	0.000101854	0	7.28025E-05	0.000244418	0.000352101	0.000128658	7.34894E-05	0.000116203	0.000150009	0.000290745	7.16681E-05	5.50653E-05	0.00015956	7.89104E-05	0	5.39219E-05	0.000130787	0.000185795
ASV14068.Ruminococcaceae_UCG.010	0	0	0	0.000102372	0	5.48682E-05	7.58323E-05	0	0	0	0	0	0	0.000239399	0.000393808	0.000208986	0	0.000137821	0.000223379	0.000169945	0.000123215	0.000368944	0.000135805	4.46518E-05	0.000276649	0.00033171	6.40184E-05	0.000257315	0.000293958	0.000302129	0.000364307	0.00012922	0.000229338	0.000234028	0.00011967	0.000126257	0.000224697	0.000431375	0.000186839	6.75619E-05
ASV8844.Lachnospiraceae_GCA.900066575	0.000682183	9.21489E-05	0.000275824	6.82477E-05	0.000350385	0.000274341	2.52774E-05	0.000622257	0	6.80041E-05	0.000265111	0	0.000319838	8.97747E-05	3.02929E-05	0.000162545	0.000219898	0	0	3.0899E-05	0	1.47578E-05	3.39512E-05	0.000178607	0.000160165	0.000122209	0.000448129	0.000330834	0	0.000139444	0.000107149	0.000839929	5.73345E-05	9.63643E-05	0	4.73462E-05	9.62989E-05	3.59479E-05	0.000112103	0.000135124
ASV7263.Clostridiales_vadinBB60.	0.000160514	9.21489E-05	5.51648E-05	0.000102372	8.75964E-05	8.23023E-05	0.000252774	0	0	0	0.000176741	0.000128777	0	0.000568573	0.000545273	0.000255428	6.28279E-05	0.000248077	0.00031273	0.000355339	0.000123215	0.000162335	0	0.00011163	0.000101923	3.49168E-05	0.000224065	1.83797E-05	0.000338051	2.32407E-05	0.000192868	3.2305E-05	0.000129003	6.88317E-05	9.97248E-05	0.000347206	8.02491E-05	1.7974E-05	3.73678E-05	0.000185795
ASV2128.Bacteroidales	0	0	0	0.000784849	0.000759168	0	0.002932181	0.001244514	0	0	0.000147284	8.58516E-05	0.000746289	0	0	0	0	0	0	3.0899E-05	0.000109525	0.000191851	0	0	0	0	0	0	4.40937E-05	4.64814E-05	0	0	0.000344007	0.00015143	0.000139615	0.000536591	3.20996E-05	0.000539219	0	0.000574276
ASV14069.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0.001637519	0	0	0	0	0.002585357	0	0	0	0.000219898	5.51283E-05	0	0.000169945	0	0	0	0.000133955	0	0	0	0	0	0	0	0	0.000172004	0	0	0	0	0	0	0
ASV13049.Ruminococcaceae_NK4A214	0.000802568	0.000138223	0.000496483	0.000170619	0.000496379	8.23023E-05	0.000353884	0.000262003	0	4.53361E-05	0.000206198	0.000214629	0.000266532	5.98498E-05	6.05859E-05	6.96621E-05	0	0	4.46758E-05	0	0	7.37888E-05	0.000118829	4.46518E-05	0	3.49168E-05	0	7.35186E-05	4.40937E-05	4.64814E-05	0.000171438	0	4.30009E-05	0.00015143	5.98349E-05	7.89104E-05	8.02491E-05	1.7974E-05	0.000205523	0.000185795
ASV17135.Alphaproteobacteria	0	0.000368596	5.51648E-05	0	0	0	0	0	0	0	0.000176741	2.14629E-05	2.66532E-05	0	0.000121172	0	0.000345553	0.000275642	0.000446758	0.000123596	6.84528E-05	0.000191851	0	4.46518E-05	0	0	0	0.000165417	1.46979E-05	0.000278888	2.14298E-05	0	0.001003354	0.000165196	0.001256532	0.000205167	0.001091388	0.00026961	0	0.000118233
ASV3920.Prevotellaceae_UCG.003	0.000401284	4.60745E-05	0	0.000272991	0	0	0.002173858	0	0	0	2.94568E-05	0.000686813	0	0	0	0	0	0	2.23379E-05	0	0	0.000206609	0	0	0	0	0	0.000698427	0.000837779	0	2.14298E-05	0.00019383	0.001404696	0.000206495	0	0.00037877	0.000369146	0.000287584	0	1.68905E-05
ASV14070.Ruminococcaceae_UCG.010	0.000120385	4.60745E-05	5.51648E-05	3.41239E-05	0	8.23023E-05	7.58323E-05	3.27504E-05	0	0	0.000117827	0	0	8.97747E-05	6.05859E-05	0	0.000408381	2.75642E-05	0.000201041	0	2.73811E-05	1.47578E-05	0.000101854	0.000133955	0.00029121	0.000523752	9.60277E-05	0.000220556	0	0.000302129	2.14298E-05	0.000710709	0.000143336	0.000289093	0.000179505	3.15642E-05	0.000288897	0.000305558	0.000261575	0.000118233
ASV6051.Christensenellaceae_R.7.	0.000120385	0.000184298	2.75824E-05	0	0.00023359	0.000109736	7.58323E-05	0	0	0	0.000117827	6.43887E-05	0	0.000299249	0.000545273	0.000162545	9.42418E-05	0	4.46758E-05	9.2697E-05	0.00024643	8.85465E-05	3.39512E-05	6.69777E-05	7.28025E-05	0	0	1.83797E-05	0	9.29627E-05	0.000192868	0.00038766	0	4.1299E-05	3.98899E-05	0.000157821	0.000176548	0.000125818	9.34195E-05	0.000118233
ASV18133.Treponema_2	0	0	0	0	0	0	5.05548E-05	0.000229253	0	0	0	0	0.000639676	0	0	0	0	0	0	4.63485E-05	2.73811E-05	0	8.48781E-05	4.46518E-05	0	0	0	5.5139E-05	0	0	0	0	0.005002437	8.2598E-05	0	0.000426116	0.000545694	0	0	0
ASV16088.Kiritimatiellae_WCHB1.41	0.000321027	0.000506819	8.27472E-05	0	0.000175193	0	0.000530826	0	0	0	0.000176741	0.000128777	0	0	6.05859E-05	0	0	0	0.000245717	0.000216293	0.000219049	0.000368944	0.000135805	0	0	0	9.60277E-05	1.83797E-05	0.000176375	6.9722E-05	0.000235728	9.69149E-05	4.30009E-05	0.000192729	3.98899E-05	0	4.81495E-05	0	1.86839E-05	0
ASV5279.Gastranaerophilales	0	0.00041467	0	0	0.000116795	0	0	0	0	0	0	0.000128777	0	2.99249E-05	6.05859E-05	4.64414E-05	3.14139E-05	0	0	0.000401687	0	0	0	6.69777E-05	0	0	0	1.83797E-05	0	0.000557776	8.57192E-05	0	0.000487343	6.88317E-05	0.000518569	0.00029986	0.000481495	8.98699E-05	0	0.000118233
ASV16089.Kiritimatiellae_WCHB1.41	0.000160514	4.60745E-05	2.75824E-05	6.82477E-05	0	0	0.000379161	0	0	0	8.83704E-05	8.58516E-05	0	0	0	0	0	0	2.23379E-05	0.000169945	0.000369645	0.000250882	0.000577171	0.000178607	0	3.49168E-05	0.000512147	0.000349213	5.87915E-05	6.9722E-05	6.42894E-05	0.00025844	4.30009E-05	0.000605719	0.000319119	0.000173603	0.000144448	5.39219E-05	0	0
ASV14076.Ruminococcaceae_UCG.010	8.02568E-05	4.60745E-05	0.000137912	3.41239E-05	0.000204391	5.48682E-05	0.000227497	0.000229253	0	0	2.94568E-05	4.29258E-05	2.66532E-05	0.000149624	0.000212051	0.000116104	6.28279E-05	0.000358334	0.000223379	0.000108147	0.000150596	0.000250882	8.48781E-05	6.69777E-05	0.000262089	0.000157126	0.000288083	5.5139E-05	2.93958E-05	4.64814E-05	4.28596E-05	0.000161525	8.60018E-05	4.1299E-05	0.000219394	0.000252513	6.41993E-05	0.000251636	0.000224207	0.00037159
ASV4223.Rikenellaceae_dgA.11	0	0	5.51648E-05	0	0.000145994	5.48682E-05	0	0.000196502	0	0	5.89136E-05	0.000236092	0.000559716	0.000209474	0.000242343	0.000139324	0	0.000303206	0.000111689	0.000200844	0	0	0	0	0.000742585	0.000506294	0	0.000404352	8.81873E-05	6.9722E-05	0.000107149	0	0	4.1299E-05	1.9945E-05	3.15642E-05	3.20996E-05	3.59479E-05	0	0.000101343
ASV19360.Akkermansia	0.000200642	4.60745E-05	0.000386154	0	0	0	0.000176942	9.82511E-05	0	2.2668E-05	5.89136E-05	0.000128777	5.33063E-05	0.000598498	0.000363515	0.000301869	0.00015707	5.51283E-05	0	0.000896071	0.000136906	0.000427975	0	0	0.00090275	0.000942754	0	0	0	0.000185925	0.000300017	0	2.86673E-05	0.000206495	0	7.89104E-05	8.02491E-05	0.000125818	7.47356E-05	3.37809E-05
ASV13051.Ruminococcaceae_NK4A214	4.01284E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32207E-05	9.42418E-05	0	0.000156365	6.1798E-05	0.000109525	0.00013282	8.48781E-05	0.000156281	1.45605E-05	3.49168E-05	0.000384111	0.000294074	0.000220468	6.9722E-05	6.42894E-05	0.000581489	0.000215004	0.000633251	0.000179505	0.000173603	0.000240747	0.000215688	0.000224207	5.06714E-05
ASV14077.Ruminococcaceae_UCG.010	0	0	0	0	0.000204391	0.00013717	2.52774E-05	0	0	0	0.000117827	2.14629E-05	0	0.000359099	0.000121172	0.000139324	0.000125656	0.000137821	0.000178703	7.72475E-05	0.000136906	0.000354186	0	4.46518E-05	8.73629E-05	0	0.000192055	0	0	9.29627E-05	0.000150009	0	0.000272339	0.000206495	5.98349E-05	0.000284077	3.20996E-05	7.18959E-05	0.000186839	0.000253357
ASV11305.Planococcaceae	0	0	0	0	0	0	0	0	0.00489192	4.53361E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
