region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV11499.Ruminococcaceae	0.000100705	0.000141973	0.000591804	0.000462963	7.89188E-05	0.000145926	0.000380493	0.000400675	0.000121089	0.000155549	0.00029509	0.000158	0.000358314	0.000111239	0.000289343	0.000389645	9.74849E-05	0.000235773	0.00010923	0.000470206	0.000573124	0	0.000226091	9.06618E-05	0.000120299	3.79492E-05	0.00014225	0.000207406	0.000526091	0.000176482	0.000444042	0.000400104	0.000154638	0.000262345	0.00149458	6.30963E-05	0.000167563	0.000164154	4.28749E-05	0.000180726	0.000960911	0.000144284	5.77684E-05	8.68194E-05	0.000313824
ASV11500.Ruminococcaceae	2.51762E-05	0.000283946	2.95902E-05	2.89352E-05	0.000157838	8.75555E-05	0	4.21763E-05	3.02723E-05	0	0.000413126	0.000651749	0.000165376	0	2.89343E-05	4.87056E-05	0.000292455	0.000471546	0	8.5492E-05	0.000303419	2.43635E-05	0.000226091	6.04412E-05	7.21796E-05	0	3.55625E-05	0	0	1.76482E-05	1.70785E-05	0.000380099	0	0	0	2.52385E-05	0.000293235	5.47181E-05	4.28749E-05	0.000112954	0.00020591	0.000384757	0	7.23495E-05	6.27648E-05
ASV18587.Mollicutes_RF39	0.000100705	0.000511102	0	0	0	0	0.000549602	0.000506116	0	0	0.000452471	0	0.000468565	0	0	2.43528E-05	0.000308702	0.000621584	0	0.00021373	0.000943969	0.000877086	9.68961E-05	0.000453309	0.000745856	0.001176426	0.001262469	0	0	0.000211778	0.000375728	0.000220057	0	3.57743E-05	0	0.000113573	0.000404943	0.000218872	0	0	0.00020591	0.000384757	0	0.000231518	0.000156912
ASV13260.Ruminococcaceae_UCG.005	0.000377644	5.67891E-05	0.000236721	5.78704E-05	7.89188E-05	0.000379407	0.000465047	2.10881E-05	0.000227042	0	0.000137709	0	8.26879E-05	0.000222478	0.000173606	0.000194823	3.2495E-05	4.28679E-05	0	0.000470206	6.74263E-05	0.000121818	0.000129195	0.000120882	0.000120299	0.000265645	0.000320063	0.000301682	0.000427449	0.000335316	0.000290335	0.000240062	0.000243003	0.000119248	0.000111744	0.000353339	0.000321162	0.00027359	8.57498E-05	0.000112954	0	0.00020841	0.000187747	0.000405157	0.000721795
ASV5628.Methanobrevibacter	0	0	2.95902E-05	2.89352E-05	0	0	0.000190247	0.000105441	0.000136225	0	0	0	8.26879E-05	0.000259557	0.000231475	4.87056E-05	0	0	0.000273075	0.000170984	0	9.7454E-05	0	0	2.40599E-05	0.000265645	0	9.42756E-05	0.00049321	0	0	0	0	0.000763186	4.19041E-05	3.78578E-05	2.79271E-05	0	0	0	0	0	2.88842E-05	0.001461459	0.000219677
ASV3291.Muribaculaceae	0	0	0.012812546	0	0	0.001430072	0.00243093	0.000274146	0	0.003862806	0	0	0	0.000593274	0.000752293	0.000194823	0	0	0	0.000341968	0.000370845	0.00090145	0.000322987	0.004533092	0	0	7.1125E-05	0.00077306	0.000526091	0	0.003364473	0.002540661	9.94102E-05	0.001001681	0	0	0.000279271	0.000218872	0	1.12954E-05	0.000308864	0.000256505	0.000158863	7.23495E-05	0.000188294
ASV13678.Ruminococcaceae_UCG.010	7.55287E-05	5.67891E-05	0	8.68056E-05	5.91891E-05	2.91852E-05	0	0	1.51361E-05	0	0.000157381	1.975E-05	0.000220501	0	0	0	0	0.000128604	0	0	0	0.000341089	0.000129195	0.000423089	0.000673676	0.000645137	3.55625E-05	0	0	0	6.83142E-05	0	0	0.000381593	0.00057269	2.52385E-05	0.00062836	0.000766053	8.57498E-05	4.51814E-05	3.43183E-05	9.61893E-05	1.44421E-05	0	0
ASV13261.Ruminococcaceae_UCG.005	0.000679758	0	0.001183607	0.000289352	0	0.000262666	0.000634156	0.001855757	0.000166498	0.000129624	0	0	0	0.000593274	0.000144672	0.00017047	1.62475E-05	0.000471546	2.73075E-05	0.000726682	0.000303419	0.000243635	0.000452182	0.000271985	0	7.58984E-05	0.000320063	0.000207406	0.000361687	0	5.12356E-05	0.000120031	0.000486005	0.000178872	2.79361E-05	2.52385E-05	4.18907E-05	0.000123116	7.14582E-05	0.000225907	3.43183E-05	0.000192379	0.000332168	0.000202579	0.000188294
ASV2579.Bacteroidales_p.251.o5	0	0	0	0	0	0	0	0	0.003799174	0	0	0	8.26879E-05	0	0	0	0	2.14339E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18907E-05	0	0.009818353	0.009781774	0	0	0	0	0
ASV13680.Ruminococcaceae_UCG.010	0	0.000113578	0	8.68056E-05	3.94594E-05	0	0	0	0	2.59249E-05	0.000196726	0	0.000110251	0	0	0	9.74849E-05	0	0	0	0	0	9.68961E-05	0	0	7.58984E-05	0.000124469	0.000169696	0.000164403	0.000123537	0	0	0.000662734	0	6.98402E-05	0.000239766	0.000530615	0.000519822	0	0	0.000446137	0.000705388	0.000101095	0.000202579	0
ASV3886.Prevotellaceae_UCG.003	0	0.003606111	0.001006066	0	0.001578376	0.0096311	0	0.001117672	0	0	0.001672175	0.004423992	0.007359224	0	0.001504586	0	0.005296679	0.004758332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15016.Ruminococcaceae_UCG.013	5.03525E-05	8.51837E-05	5.91804E-05	0.000202546	0	5.83703E-05	0.000528463	0.000295234	7.56807E-05	0.000103699	7.86906E-05	9.87498E-05	5.51253E-05	0	2.89343E-05	2.43528E-05	0.000162475	0.000192905	0.000354997	0.000341968	0	0.000121818	9.68961E-05	9.06618E-05	0.000192479	0.000151797	7.1125E-05	7.54205E-05	0	5.29446E-05	5.12356E-05	0.000160042	0.000231957	7.15487E-05	0.00142474	7.57155E-05	6.98178E-05	0.000150475	0.000157208	0.000112954	0.000446137	0.000144284	8.66526E-05	0.000144699	0
ASV12939.Ruminiclostridium_6	0.000100705	0.000113578	0.000118361	0.000260417	0.000355135	8.75555E-05	0.00014797	0	0.000121089	0	0.000137709	5.92499E-05	5.51253E-05	3.70796E-05	0	0.000413998	0	0.000771621	0	0	0	4.8727E-05	0.000516779	0	0.000553377	0.000151797	0.000408969	7.54205E-05	0.000394568	1.76482E-05	0.0002391	0.000200052	4.41823E-05	0	0	0.000201908	0	0	4.28749E-05	7.90675E-05	0	0.000160316	0.000101095	0.000231518	6.27648E-05
ASV7176.Clostridiales_vadinBB60.	0	0	0.000118361	0	0	0	0	0	0	0.000155549	3.93453E-05	0	0	0	0	0	0	0	0	0	0.000370845	0	0.000290688	0	0.000649616	3.79492E-05	0.000195594	0	0	0	0	8.00208E-05	6.62734E-05	0	0	0.000100954	0	0	0	0	0	0.000192379	0.006470062	1.44699E-05	0
ASV15641.Ruminococcus_2	2.51762E-05	0.000198762	0.000769345	5.78704E-05	0.00065108	0.000496148	4.2277E-05	0.00033741	0	2.59249E-05	0.000137709	0.000513499	0.000137813	0.000889911	0.000289343	2.43528E-05	1.62475E-05	4.28679E-05	0.000191152	0.00021373	0	0	3.22987E-05	0	7.21796E-05	0.000113848	0.000462313	5.65654E-05	0	0	0.00011955	0.000300078	0	1.19248E-05	0	0	6.98178E-05	1.36795E-05	1.42916E-05	2.25907E-05	0.000102955	8.01578E-05	0	1.44699E-05	0.000282442
ASV5210.Gastranaerophilales	0.002643505	0	0	2.89352E-05	0	0.003677329	0	0.000126529	0	0.001814741	0	0	0	0	0	0.003920805	0	0	0	0	0	2.43635E-05	3.22987E-05	0.000120882	0	0	0	0	0	0	0	0.004801248	0	0	5.58722E-05	0.000466912	0	2.7359E-05	0.003615784	0.004100212	0	0	0	0.00551303	0.000564883
ASV5966.Christensenellaceae_R.7.	0.000327291	0	0.000976476	0.000636574	0	0.000233481	0.001458558	0.000295234	0.000514629	0.000466648	3.93453E-05	0	0	0.000333716	0.000318278	2.43528E-05	3.2495E-05	0	0	0.000598444	0.000539411	0.000560361	0.000645974	0.002689634	0.001852609	0.000455391	0.000729031	0.00073535	0.000723375	0.004835607	0.002271446	0.001840479	0.000254048	0.000357743	0.00071237	0.000113573	0.000879704	0.000383026	0.000457332	0.000440519	0.000308864	0.000304599	0.0005488	0.000578796	0.000219677
ASV13682.Ruminococcaceae_UCG.010	0.00040282	2.83946E-05	5.91804E-05	0	0	0.000350222	0.000401632	8.43526E-05	0.000211906	2.59249E-05	0.00029509	0	0.000248064	7.41592E-05	2.89343E-05	4.87056E-05	0.000113732	2.14339E-05	0	0.000256476	0.00010114	0.000267999	0.000322987	0.000302206	0.000216539	0.000189746	0.000480094	0.000263972	0.000164403	7.05928E-05	0.000222021	0.000160042	0.000143592	0.000321969	0.000237457	0.00016405	0.000642324	0.00027359	0.000271541	0.000135544	6.86365E-05	0.000336663	5.77684E-05	0.000202579	0.000439354
ASV13683.Ruminococcaceae_UCG.010	0.000151057	2.83946E-05	0	2.89352E-05	5.91891E-05	0	6.34156E-05	0	0	0.000129624	5.90179E-05	0	8.26879E-05	7.41592E-05	0	0	1.62475E-05	0	0	0	0.00010114	9.7454E-05	0.000161493	0.000181324	0.000168419	7.58984E-05	0	0.000188551	6.57614E-05	0	0	0.000240062	8.83646E-05	0	0	0.000201908	0.000209453	0.000424065	0.000471624	0.000338861	0.000308864	0.000545073	0	0.000188109	0.000376589
ASV11501.Ruminococcaceae	0	0	0	0	0.000276216	0	0	0	0	0	0.000767233	0.001816997	0.000330752	0	2.89343E-05	0	0.000796127	0.000857357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15017.Ruminococcaceae_UCG.013	0.000151057	5.67891E-05	5.91804E-05	0.000405093	3.94594E-05	0	6.34156E-05	0.000147617	0.000105953	0	7.86906E-05	0.0001185	5.51253E-05	0.000148318	2.89343E-05	2.43528E-05	6.49899E-05	0.000257207	0.000191152	0	0.000404558	0.000146181	0.000129195	6.04412E-05	0.000288718	3.79492E-05	0.000355625	3.77102E-05	0.000328807	0.000158834	0.000102471	0.000220057	3.31367E-05	5.96239E-05	0.000181585	6.30963E-05	0.000111708	8.20771E-05	0.000457332	0.000293679	0.000343183	9.61893E-05	0	2.89398E-05	0.00012553
ASV9246.Lachnospiraceae	5.03525E-05	0	0	0	0	0	6.34156E-05	0	0	0	0	0	0	0	0	0	0	0	0.00748225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13262.Ruminococcaceae_UCG.005	0.000503525	0.000141973	0.000325492	0.000289352	7.89188E-05	0.000554518	0.000486186	0.000105441	7.56807E-05	0.000155549	5.90179E-05	3.94999E-05	8.26879E-05	0.000185398	0.000405081	0.000560115	0.00012998	6.43018E-05	0	0.000384714	0.000168566	0.000146181	6.45974E-05	0	0.000216539	0.000227695	0.000408969	0.000131986	0.000263045	0.000176482	0.000648985	0.000160042	7.7319E-05	0.000333894	0.000125712	0.000138812	8.37813E-05	2.7359E-05	0.000185791	0.000225907	3.43183E-05	8.01578E-05	0.0002744	1.44699E-05	0.000376589
ASV13686.Ruminococcaceae_UCG.010	0.000503525	0	0	0.000434028	0	0	0.000190247	4.21763E-05	0.000136225	0	7.86906E-05	0.0001975	2.75626E-05	0.000148318	0	0	0	0.000128604	0	4.2746E-05	0.000337132	7.30905E-05	0	0	0.000505257	0.000113848	3.55625E-05	0	0	0.000282371	0	0	0.000331367	0.000560465	0	0	0.000544579	0.000683976	0.000628832	0.0004857	0	0.000432852	0.0005488	0	0
ASV9247.Lachnospiraceae	0.000151057	0.002867852	0	0.000231481	0.000710269	0.003297922	0.000634156	0.001982286	0.000862761	0	0.002104973	0	0.001378132	0.000815751	0.002141142	0.003263278	0.000714889	0.001007395	0	0	0.000303419	0.000146181	0	0	0	7.58984E-05	8.89063E-05	0.000358247	0	0	0	0.000180047	0.000165684	0	0.000349201	0.000315481	0	0	0.000371583	0.000395337	0	0.000304599	0	2.89398E-05	0
ASV13263.Ruminococcaceae_UCG.005	0.000125881	5.67891E-05	0.000325492	0.000347222	0.000374864	0.000204296	0.000803264	0.000632644	0.000378404	0	3.93453E-05	0	5.51253E-05	0.000333716	0.000231475	0.002995397	8.12374E-05	0.000814489	5.4615E-05	0.00106865	0.000303419	0	0	0.000241765	0.000553377	0.000227695	0.000231156	9.42756E-05	9.8642E-05	0	6.83142E-05	0.000240062	6.62734E-05	0.000226571	0	1.26193E-05	0.000307198	0.000205193	0.000114333	0.000112954	0	0.000176347	0.000216632	4.34097E-05	9.41472E-05
ASV15538.Ruminococcus_1	0	8.51837E-05	0	0.000173611	0.000434053	0.001605183	0.000507324	0.001244201	0.000257315	0.000129624	0.000157381	0.000315999	0.00052369	0.000704513	0.000231475	0.000438351	0.000243712	0.000364377	0	0.001196888	3.37132E-05	0.000389816	0	3.02206E-05	0.000168419	0.000151797	0.000675688	0.000113131	0.001216585	3.52964E-05	0.000256178	0.000180047	0.000243003	1.19248E-05	0.000125712	0.00034072	6.98178E-05	9.57566E-05	0.000214375	0.000576063	0.000240228	0.000849672	0.000678779	0.000130229	0.000407971
ASV3175.Barnesiellaceae	0.001132931	0.000198762	0	0	5.91891E-05	2.91852E-05	0	0	0.000499493	0	0.000137709	0.000375249	0.000248064	0	0	0	8.12374E-05	0.000300075	0	0	0	0	0	0	0	0	0	0.000565654	0.000526091	0.000317668	0	0	0	0	0.001410772	0	0.004216994	0.003296763	0	0	0	0	0	0	0
ASV4209.Rikenellaceae_dgA.11	0.000377644	0	0	0	0	0.000496148	0.00014797	0	0	2.59249E-05	0	0	0	3.70796E-05	0.000347212	0	0	0	0	0.000128238	0.001045108	0.001266902	0.001098156	0.000574192	0.002405986	0.000607188	0.001724782	0.000490233	0.001282346	0.001853061	0.002835038	0.000620161	0.000563324	0.001240177	0.000586658	0.000959063	0.000921595	0.001504747	0.002015121	0.001423214	0.000308864	0.000529041	0.000231074	0.000535386	0.000690413
ASV15539.Ruminococcus_1	2.51762E-05	0	0	0	0	0	2.11385E-05	0	0	0	0	0	0	0	0	2.43528E-05	0	0	0	0.000299222	0	0.000170545	0.002583896	0	0	0	0	0	0	5.29446E-05	8.53927E-05	2.00052E-05	2.20911E-05	0	0	0	0	0	0	0	0.001029548	1.60316E-05	0.000563242	0	0
ASV17121.Alphaproteobacteria	0	0.000227157	0	0	0	0	8.45541E-05	0	0	0	0	0	0	0.000815751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105889	0	0	0.000265094	0.000166947	0	0.010322548	0	0	0	1.12954E-05	0	4.80947E-05	0	0	0.000156912
ASV11502.Ruminococcaceae	0.00020141	0.000113578	0.000177541	8.68056E-05	5.91891E-05	5.83703E-05	0.00014797	0.000295234	0.000136225	7.77746E-05	1.96726E-05	7.89999E-05	2.75626E-05	7.41592E-05	8.6803E-05	7.30585E-05	0.000211217	2.14339E-05	5.4615E-05	0.000341968	0.000168566	9.7454E-05	9.68961E-05	0.000211544	0.000120299	7.58984E-05	0.00014225	3.77102E-05	3.28807E-05	5.29446E-05	0.000546513	0.000100026	8.83646E-05	9.53982E-05	0.000768242	0.000100954	0.000125672	0.000123116	0.000100041	0.00014684	6.86365E-05	9.61893E-05	0.000173305	5.78796E-05	3.13824E-05
ASV11503.Ruminococcaceae	0.000830816	0.000113578	5.91804E-05	8.68056E-05	0	0.001809479	0.000169108	0.000442851	0.00019677	0	0.000177054	0	8.26879E-05	0.00092699	0.000144672	0.000194823	0	2.14339E-05	0	0.000341968	0.000168566	0.000121818	0.000193792	0	0.000144359	0.00049334	0.000355625	0	0	0	0.000187864	0.000760198	0	0	0.000223489	0.000201908	0.000363052	0.000328308	0.000900373	0.001073058	0	1.60316E-05	0.00034661	0.000274928	0
ASV13693.Ruminococcaceae_UCG.010	0.00060423	0	0.000147951	0	0	8.75555E-05	4.2277E-05	0	4.54084E-05	5.18497E-05	1.96726E-05	0	5.51253E-05	0	5.78687E-05	0	0	0	8.19224E-05	0	6.74263E-05	0.000146181	0.000290688	0.000120882	0.000360898	0	0.000195594	0.000245117	9.8642E-05	5.29446E-05	0.000102471	6.00156E-05	0.000861555	9.53982E-05	2.79361E-05	0.000769774	0.001577882	0.002120325	0.000271541	0.000135544	0.000274546	0.00155506	0.000288842	0.000795844	0.000847325
ASV13213.Ruminococcaceae_UCG.004	0.000125881	0.000283946	0.000266312	0.000231481	7.89188E-05	8.75555E-05	0.000190247	0.000189793	0.000151361	0.000518497	0.000137709	0.0001975	2.75626E-05	0.000148318	0.00020254	7.30585E-05	0.000227465	0.000257207	2.73075E-05	0.00021373	3.37132E-05	7.30905E-05	0	9.06618E-05	9.62394E-05	0	0.000160031	0.000188551	0.000427449	8.8241E-05	0.000153707	0.000120031	4.41823E-05	2.38496E-05	0.00013968	2.52385E-05	1.39636E-05	0.000123116	4.28749E-05	7.90675E-05	6.86365E-05	0.00020841	4.33263E-05	0.000260458	3.13824E-05
ASV2021.Bacteroidales	0	0	0	0	0	0.007004436	0	0	3.02723E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7727.Mogibacterium	7.55287E-05	0	0.000147951	0.000115741	0.000157838	5.83703E-05	0.000169108	8.43526E-05	0.000378404	0.000518497	0.000216399	0.00021725	0.000496127	0	0.000173606	7.30585E-05	0.000373692	2.14339E-05	0	8.5492E-05	0.000168566	2.43635E-05	0	0	0.000168419	3.79492E-05	7.1125E-05	0	3.28807E-05	7.05928E-05	0.000102471	0.000160042	0.000121501	7.15487E-05	0.000265393	0.00016405	0.000111708	8.20771E-05	0.0001715	0.000259793	0.000102955	1.60316E-05	2.88842E-05	5.78796E-05	0.000251059
ASV13264.Ruminococcaceae_UCG.005	0.000327291	0.000624681	0.000650984	0.000462963	5.91891E-05	0.000466962	0.000528463	0.001202024	0.000544901	2.59249E-05	0.000432798	3.94999E-05	0.000826879	0.000630353	0.000520818	0.000608821	0.000113732	0.000407245	0	0.00021373	0.000134853	0.000219272	0.000161493	0.000151103	0.000360898	0.000189746	0.000106688	0.000358247	0.000197284	0.000158834	0.000273257	0.000340088	7.7319E-05	0.000453142	0.000363169	6.30963E-05	0.000153599	5.47181E-05	0.000100041	0.000135544	0.000171591	0.00020841	4.33263E-05	0.000159169	0.000439354
ASV6514.Clostridiales	0	8.51837E-05	0	0.000549769	3.94594E-05	8.75555E-05	4.2277E-05	0.000168705	7.56807E-05	0	0.000393453	3.94999E-05	0	0	0	0.000146117	8.12374E-05	0	0	0.001154142	0	0.000243635	0.000355286	0.000181324	0.000360898	0.000151797	0.000480094	0.000301682	6.57614E-05	0.000441205	0.000170785	0.000340088	2.20911E-05	0.000298119	0.00013968	0.000189289	0.000139636	0.000410385	4.28749E-05	3.38861E-05	0.000308864	4.80947E-05	4.33263E-05	0.001012893	0.00012553
ASV13694.Ruminococcaceae_UCG.010	0	8.51837E-05	0.000295902	0	0.000414324	0.000175111	4.2277E-05	0	7.56807E-05	0.000129624	0.000314762	0	0.000358314	0.000333716	0	0.00017047	0.000341197	8.57357E-05	0	0	0.001685658	0.000194908	0.000226091	0.000392868	0.001202993	0.000227695	0.000302281	0.000282827	0	7.05928E-05	3.41571E-05	0.000760198	0.000497051	0.000286195	0	0.000933825	0.001703554	0.001491067	5.71665E-05	0.000259793	0	0.000529041	0.000722105	0.000636675	0.00078456
ASV9251.Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	2.75626E-05	0	0	4.87056E-05	0	8.57357E-05	0.003713818	0	0	4.8727E-05	0	0	0	0	5.33438E-05	3.77102E-05	3.28807E-05	0	5.12356E-05	0	3.31367E-05	0	0	0	1.39636E-05	0	0	0	0	0	2.88842E-05	1.44699E-05	0.000376589
ASV13696.Ruminococcaceae_UCG.010	0.000453172	2.83946E-05	0.000177541	0	0	0.000262666	0	0	1.51361E-05	0.000337023	0.000236072	0	0	3.70796E-05	0	0.000146117	0.000113732	0	0	0.00021373	0.000539411	0.000146181	0.000678273	0.000574192	0.000625556	0.000189746	0.000444531	0.000188551	0.000197284	5.29446E-05	0.000307414	0.000520135	8.83646E-05	9.53982E-05	0.000405073	0.00017667	1.39636E-05	1.36795E-05	0.000328708	0.000463109	0.000343183	0.000561104	8.66526E-05	0.000144699	0.000439354
ASV11505.Ruminococcaceae	7.55287E-05	0.000170367	0.000295902	0.000462963	0.000552432	0.003735699	0.001416281	0.001012231	0.001104939	0.00101107	0.000157381	7.89999E-05	8.26879E-05	0.000519115	0.000347212	0.000194823	0.000308702	0.000857357	0	0	0.000269705	0.000170545	0.000129195	6.04412E-05	0.000168419	0.000227695	0.000302281	0.000339392	3.28807E-05	0.000158834	0.00070022	0.000260068	6.62734E-05	0.000763186	0	0.001022159	1.39636E-05	0	0.000414457	0.000304974	0	9.61893E-05	1.44421E-05	0.001128652	0.000721795
ASV4210.Rikenellaceae_dgA.11	0.001409869	0	0.001390738	0	0.006510802	8.75555E-05	0.002663454	0.000843526	0.000272451	0	0	7.89999E-05	8.26879E-05	0	0.000115737	0	3.2495E-05	0	0	0.000897666	0.000775403	0	0.00100126	0	0	0.000341543	0.002222657	0.000113131	0.00049321	0.00068828	0.000187864	0.003180827	6.62734E-05	0	0.001801877	0.000630963	0	0	0.000200083	0.000372747	0	0	0.000606568	0.000405157	3.13824E-05
ASV4523.Rikenellaceae_RC9	0.000855992	0.00130615	0	0	0.000236756	0	0	0	0	0.000803671	0.000275417	1.975E-05	0.000137813	0	0.001851798	0	3.2495E-05	0.000192905	0	0.000470206	0	2.43635E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5968.Christensenellaceae_R.7.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010114	4.8727E-05	0.000322987	0.000392868	0.001347352	0.000151797	0.001209125	0	0.000427449	0.000229427	0.001075948	0.000600156	0.00057437	0.002206084	0	0.000593105	0.002583258	0.00086181	0.00244387	0.003128812	0	0.000480947	0	0.00549856	0.00078456
ASV4524.Rikenellaceae_RC9	0	0	0.000443853	0.000289352	0	0	0	0	0	0	0	0	0	0.000259557	0.002112207	0	0	0	0	0.000128238	0	0.005189426	0	0	0	0.000683086	0.001618094	0	0.002104363	0	0	0	0.001402788	0	0	2.52385E-05	0.001899043	0.00310525	0.000300124	0.000350156	0.00435842	0.001282524	0	0.000491976	0
ASV9253.Lachnospiraceae	0.000377644	5.67891E-05	0.000177541	0.000607639	0.000177567	0.000321037	0.000169108	4.21763E-05	7.56807E-05	0.00106292	7.86906E-05	0.00013825	2.75626E-05	0	0.000144672	0.000267881	0	0.000300075	0	0.000256476	0.000168566	0	3.22987E-05	0.000271985	0	7.58984E-05	3.55625E-05	0	0	0	0	0	1.10456E-05	0	0	0	4.18907E-05	0	4.28749E-05	0.000101658	0.000583411	1.60316E-05	0	0.000101289	0.000345206
ASV13268.Ruminococcaceae_UCG.005	5.03525E-05	0.000255551	0.000236721	0.000376157	0.000177567	0.000846369	0.00014797	0.000421763	0.000151361	0.000388873	7.86906E-05	0.000513499	0.000330752	0.000370796	0.000144672	0.000219175	0.000243712	0.000300075	0	0.001196888	0.000269705	0.000267999	0.00025839	0.000362647	0.000481197	0.000265645	0.000355625	5.65654E-05	3.28807E-05	0.00038826	0.000495278	0.000240062	0.000110456	0.000393518	6.98402E-05	2.52385E-05	4.18907E-05	0.000150475	0.000385874	0.00031627	0.000343183	0.000176347	0.0002744	0.000434097	0.000219677
ASV13701.Ruminococcaceae_UCG.010	0	0	2.95902E-05	0.000318287	1.97297E-05	0.000116741	8.45541E-05	2.10881E-05	0	0	7.86906E-05	0.000158	5.51253E-05	0.000148318	0.000578687	0.000121764	6.49899E-05	0.00010717	0	0	0.000471984	0.000341089	0.000322987	0.000785736	0.000384958	0.000189746	0	0.000188551	0.000131523	8.8241E-05	0.00011955	0.000300078	0.00029823	0.000143097	0.000502849	0.000138812	0.000614396	0.000793412	1.42916E-05	0.000124249	0.000892275	4.80947E-05	0.000664337	0.000969483	0
ASV2022.Bacteroidales	0.013267875	0	0.000946886	0.000289352	0	0	0.000380493	0.005103332	4.54084E-05	0.000725896	0	0	0	0.002261856	0.002054339	0	0	0	0	0.002863982	0.000707977	0.000633451	0.00025839	0.00096706	0.003007483	0.000341543	0.000675688	0.000980466	0.001052182	0.000423557	0.001195498	0.00054014	0	0.000393518	1.3968E-05	0.000113573	0	4.10385E-05	1.42916E-05	3.38861E-05	0.000308864	0.000128252	2.88842E-05	7.23495E-05	0.00012553
ASV7766.Clostridiales_XII	5.03525E-05	0.000113578	0.000118361	0.000173611	0.000236756	0	0.000190247	0.000189793	0.000136225	2.59249E-05	3.93453E-05	9.87498E-05	8.26879E-05	0	8.6803E-05	0.00017047	0.000113732	0.00010717	0.00010923	0.000170984	0.000269705	0.000121818	0.000129195	0.000241765	0.000168419	0.000113848	0.000302281	0.000188551	0.000328807	0.000123537	0.000563592	0.000120031	0.00029823	0.000393518	0.000614594	0.000100954	0.000265308	1.36795E-05	0.000314416	0.000237202	0.000686365	0.000160316	0.000129979	0.000245988	0.000219677
ASV9256.Lachnospiraceae	5.03525E-05	8.51837E-05	0.000177541	0.000347222	0	0	8.45541E-05	0	0.000105953	0	0.000137709	0.000394999	2.75626E-05	0.000185398	0.000376147	9.74113E-05	0.000844869	8.57357E-05	0.000136537	0.00042746	0.00010114	0.000194908	0.000387584	3.02206E-05	0.000384958	0	0.000444531	0.000113131	0.000164403	0.000123537	0.000461121	4.00104E-05	0.00029823	2.38496E-05	0.000307297	0.000277624	0	0	0.0001715	0.000180726	0.000171591	0	0.000519916	0.000390687	6.27648E-05
ASV13702.Ruminococcaceae_UCG.010	0	0.000170367	0	2.89352E-05	0.000197297	5.83703E-05	0	0	6.05446E-05	0	0.000216399	0.00021725	0.000110251	0.000185398	8.6803E-05	2.43528E-05	1.62475E-05	6.43018E-05	0	0	0.000202279	0.000292362	0	9.06618E-05	0.000240599	0	8.89063E-05	0.000716494	0.000197284	0	0.000375728	0.000100026	7.7319E-05	0.000262345	2.79361E-05	0.000265004	0.000907631	0.000697655	0.000285833	0.00014684	0.000274546	0.000464915	7.22105E-05	0.000231518	0.001004237
ASV19413.Verrucomicrobiae	2.51762E-05	0	0.000147951	0	0	0.000175111	0	0	0	0	0	0	0	0	5.78687E-05	0.000194823	0	0	0	0	6.74263E-05	0.000462907	0.000161493	0	0	0.000113848	0	0.000188551	0	0	0	8.00208E-05	0.00037555	0.000345819	0.000335233	0.000315481	0.000139636	5.47181E-05	0.000114333	0.00014684	0.003020008	0.000176347	0.001285347	7.23495E-05	0
ASV15543.Ruminococcus_1	0.000151057	0	0	8.68056E-05	0	0.000321037	8.45541E-05	0.000295234	0	0	5.90179E-05	0	2.75626E-05	0.000482035	0.00352999	0.00017047	0.000243712	6.43018E-05	0	0.00021373	0	0.000219272	0.000161493	0	0	7.58984E-05	0.000444531	0.000584509	0.000164403	0.000141186	0.000648985	4.00104E-05	7.7319E-05	0	0.000111744	6.30963E-05	0	4.10385E-05	5.71665E-05	0.000135544	0.000171591	0.000849672	0.000144421	1.44699E-05	0
