region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV501.Bacteria	0.000206932	0.000706547	6.25887E-05	0.000264596	0.000327259	0	0.000578976	0.000987613	0	0.000215336	0.00037012	0.000148256	0.00057513	0.000238462	0	0.000153294	1.56126E-05	7.36576E-05	8.56898E-05	0	0.000113986	0	0.000436614	0.00016881	0.000373666	0.000459991	0.00029763	0.000122014	0	2.63891E-05
ASV13315.Ruminococcaceae_UCG.005	0.000181066	0.000261684	0.000166903	0.000158757	0.00019338	0.000437232	0.000390472	0.00056435	0.000499646	0.000238003	0.000466673	0.000321222	0.00039351	0.000143077	0.000150137	0.000166068	0.000312251	4.91051E-05	0.000128535	0.000406313	6.83917E-05	0.000269315	0.000436614	0.000196945	0.000124555	0.000156815	0.000210821	1.22014E-05	0.000106735	0.00014514
ASV9597.Lachnospiraceae	0.000698396	0.000287853	0.000458984	0.000105838	5.95017E-05	0.000257195	0.000309685	5.6435E-05	5.55162E-05	0.000147335	0.000160922	0	0.00039351	9.5385E-05	0	7.6647E-05	0	7.36576E-05	5.71265E-05	0.000312549	9.11889E-05	0.000302979	0.000152815	8.44048E-05	0.000304469	0.000627261	0.000818483	8.54096E-05	0.000343924	0.00040903
ASV7936.Erysipelatoclostridium	0	0.000575705	0.000187766	0.000158757	8.92525E-05	0.000745866	0.000188504	8.46525E-05	6.93953E-05	0.000272004	0.000177014	0	6.054E-05	0	6.43445E-05	3.83235E-05	0	0.00039284	0.000214225	0.000875137	0.00041035	0.001413903	0.000152815	0.000534564	6.91974E-05	0.000156815	0.000223223	0.000244027	0.000249048	0.000250696
ASV9599.Lachnospiraceae	0	0.00065421	0.000479846	0.000304285	7.43771E-05	0.000205756	0.000269291	0.000141088	9.71534E-05	0.000170002	0.000112645	0.000111192	0.00015135	0	0	0.000306588	0.000187351	0.000135039	0.00017138	0.00012502	6.83917E-05	0.000201986	0	5.62699E-05	0	0.000114998	3.72038E-05	7.32082E-05	7.11567E-05	3.95836E-05
ASV12902.Oscillospira	0	2.61684E-05	0	7.93787E-05	1.48754E-05	0.000180037	1.34646E-05	0	1.38791E-05	6.8001E-05	1.60922E-05	0	0	0	0	0.000523754	0	0.000871615	0.000114253	0.000156274	0.000319161	0.000370308	4.36614E-05	0.000126607	0.000359827	0.000773622	0.000421643	0.000597867	9.48755E-05	0.000329863
ASV17252.Bradymonadales	0.000336265	5.23368E-05	0.00029208	0.000396894	0.000238007	7.71585E-05	4.03937E-05	0.001100483	0.000249823	0.000215336	0.000160922	9.88374E-05	3.027E-05	0.00019077	4.28964E-05	0	0.0001249	0.000306907	0.000271351	0.000218784	0.000205175	0.000235651	0.00089506	1.40675E-05	0.000152234	9.40891E-05	0.000111611	4.88055E-05	0.000557394	0.000158334
ASV18681.Mollicutes_RF39	0	7.85053E-05	0	0	5.95017E-05	0	4.03937E-05	0.00045148	0	0.000102001	0.00022529	0	0.00024216	4.76925E-05	0	0	0	0.000343735	0	0.001187686	0.001094266	0.000370308	0.000130984	8.44048E-05	0	0.000491354	0.001289731	0	0.000604832	0
ASV9625.Lachnospiraceae	0.000853595	0.000444863	0.000208629	0.000224906	0.00035701	0.000385793	0.000902126	0.000423263	0.000374735	2.2667E-05	0.000273567	2.47094E-05	0	6.359E-05	2.14482E-05	0.000217166	0.000140513	6.13813E-05	1.42816E-05	6.25098E-05	0.000592728	0.000168322	8.73229E-05	2.81349E-05	5.5358E-05	0.000114998	8.68088E-05	0	0.00021347	0.000277085
ASV5856.Phascolarctobacterium	2.58665E-05	5.23368E-05	0	7.93787E-05	0	0.000102878	9.4252E-05	2.82175E-05	0.000194307	4.5334E-05	4.82765E-05	4.94187E-05	3.027E-05	0.000174872	4.28964E-05	6.38725E-05	1.56126E-05	1.22763E-05	7.14082E-05	0	2.27972E-05	0	0	0	0.000927246	0.001233613	0.000830884	0.000146416	0.00041508	1.31945E-05
ASV6589.Clostridiales	0.000517331	5.23368E-05	0	0	0	2.57195E-05	0	2.82175E-05	0	0.000351338	0	0	0	0	0	0	0	0	0.000199943	0.000718862	0.001048672	0.001110924	0.000327461	0.000815913	0.000124555	0.000104543	0.000148815	0	0.00021347	0.001200702
ASV5811.Fibrobacter	0	0	0	0	1.48754E-05	0	9.4252E-05	0.000141088	0	3.40005E-05	0.003057513	0	0	0.001414877	2.14482E-05	0.000932538	1.56126E-05	2.45525E-05	0.000299914	0	0	0	0	0	0	0	0	0	0	0
ASV2720.Bacteroidales_RF16.	0.000258665	5.23368E-05	2.08629E-05	0.000119068	0.000148754	5.1439E-05	5.38583E-05	0.00011287	1.38791E-05	0.000328671	0	4.94187E-05	0	0	0	0	0	0.000184144	0.001042559	0.00012502	0.000205175	0.000740616	8.73229E-05	0.000801846	1.38395E-05	0.000397265	0.000173618	0.000512458	0.000166032	0.00029028
ASV3439.Alloprevotella	0	0	0	0	0	0	0	0	4.16372E-05	0	0	0.004250009	3.027E-05	7.94875E-05	0.00023593	0.000178843	3.12251E-05	0	0	0	0	0	0	0	0	0	2.48025E-05	0	3.55783E-05	6.59726E-05
ASV9633.Lachnospiraceae	0.000310398	7.85053E-05	0.000229492	0.000515962	0.000119003	0.000462951	0.00029622	5.6435E-05	0.000138791	0.000113335	0.000337936	0.000111192	0.0003027	0.000206667	8.57927E-05	6.38725E-05	9.36754E-05	1.22763E-05	0.000628392	6.25098E-05	0.000113986	3.36644E-05	0.000174646	4.22024E-05	9.68764E-05	0.000156815	8.68088E-05	7.32082E-05	0.00041508	0.000118751
ASV18146.Treponema_2	2.58665E-05	0	0	2.64596E-05	2.97508E-05	5.1439E-05	0	8.46525E-05	2.77581E-05	4.5334E-05	0.000337936	0.000148256	3.027E-05	0.000556412	0.000750686	0.001443518	0	0.000245525	0.000685518	0.000187529	0.000113986	0.000134657	0	1.40675E-05	9.68764E-05	0.000188178	0.00019842	9.7611E-05	0.000249048	1.31945E-05
ASV8885.Lachnospiraceae_AC2044.	0.000310398	0.000471032	2.08629E-05	0.000264596	0.00035701	0	0.001279134	0.001072265	0	6.8001E-05	3.21844E-05	0	0	0	2.14482E-05	0	6.24502E-05	0	0	9.37647E-05	4.55944E-05	6.73287E-05	0	1.40675E-05	0	2.09087E-05	1.24013E-05	2.44027E-05	2.37189E-05	0
ASV4079.Prevotellaceae_UCG.004	0	0.001753284	0	0	0.000178505	0.000488671	0.000390472	8.46525E-05	0	0	0	6.17734E-05	0	0	0	0	0.001514418	0	0	0.000437568	0.000136783	0.000336644	0	0.000548631	0.00027679	0.000188178	0.000334834	0	0.000189751	3.95836E-05
ASV18689.Mollicutes_RF39	0	0	0	0	0	0.000180037	0	0.00022574	0	5.66675E-05	0	0	0	0	0.00047186	0	0	0	0	0.000187529	0.001322239	0.000302979	2.18307E-05	0.000323552	0.000193753	0.0009618	0.001215323	0	0.000486237	1.31945E-05
ASV14141.Ruminococcaceae_UCG.010	0.000387998	0.000418695	0.000479846	0.000476272	0.000595017	0.000745866	0.000201969	0.000253958	1.38791E-05	0.000215336	1.60922E-05	0	0	0	0	0	0	0	0.000199943	0.000312549	0.000136783	0.000370308	0.000480276	0.000492361	0.000249111	8.36348E-05	0.000111611	0.000183021	0.000320205	6.59726E-05
ASV2810.Bacteroidales_UCG.001	0.000827729	0.000209347	0.001314362	0.002540119	0.000104128	0.001491731	0.00014811	0.000141088	0	0	1.60922E-05	0	0	0	0	0	0	0	0	0	0	6.73287E-05	0	0	1.38395E-05	0	3.72038E-05	0	0	0
ASV9640.Lachnospiraceae	0.000491464	2.61684E-05	0.00014604	0.000132298	0.000431387	0	0.000632835	0.000141088	2.77581E-05	0.00045334	3.21844E-05	0	3.027E-05	4.76925E-05	2.14482E-05	8.94214E-05	3.12251E-05	0	0.000571265	6.25098E-05	0.000136783	0	4.36614E-05	0	0.000166074	0.000355448	0.000186019	0	0.000711567	0.000211112
ASV2146.Bacteroidales	2.58665E-05	2.61684E-05	0	3.96894E-05	8.92525E-05	7.71585E-05	6.73228E-05	0	2.77581E-05	0.000544008	8.04609E-05	2.47094E-05	0	0.000540515	0.000107241	0.000140519	0.000156126	7.36576E-05	0.000428449	0.00012502	9.11889E-05	0.000100993	0.000109154	8.44048E-05	4.15185E-05	0.000135906	0.000173618	0	0.001719619	0.000184723
ASV18147.Treponema_2	0.002043456	0.000523368	0.000333806	2.64596E-05	0.002618074	0	0.001131024	0	0	0	4.82765E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.81349E-05	0	0	0	0	0	0
ASV2925.Bacteroidia	0	2.61684E-05	2.08629E-05	0	0	0	1.34646E-05	0	0	0	9.65531E-05	0.000123547	0.00012108	0.000174872	4.28964E-05	1.27745E-05	0	9.82101E-05	0	0	2.27972E-05	6.73287E-05	2.18307E-05	0	0.001024122	0.001223158	0.000768878	4.88055E-05	0.00085388	2.63891E-05
ASV2722.Bacteroidales_RF16.	0	0.000340189	8.34516E-05	0.001058383	0	2.57195E-05	5.38583E-05	8.46525E-05	2.77581E-05	0.00026067	4.82765E-05	4.94187E-05	3.027E-05	0	0.000171585	7.6647E-05	0	0.000171868	0.00087118	9.37647E-05	2.27972E-05	0.000100993	2.18307E-05	0.000196945	4.15185E-05	7.31804E-05	0	0	0	0.000250696
ASV18692.Mollicutes_RF39	0.000284532	0.000471032	0.000479846	0.000370434	2.97508E-05	0	0.000269291	0.000507915	2.77581E-05	6.8001E-05	0.000289659	2.47094E-05	3.027E-05	0.000158975	0	0	0	0.000171868	0.000157098	0.000281294	0.000319161	3.36644E-05	0.000349292	0.000576766	0.000290629	0.000324085	0.00049605	0	4.74378E-05	0.000224307
ASV18551.Mollicutes_EMP.G18	7.75996E-05	0	0.000125177	0.001031923	0.000431387	0.000617268	8.07874E-05	0	0	2.2667E-05	0	0.001309596	0	0	2.14482E-05	0	1.56126E-05	4.91051E-05	0.000371322	9.37647E-05	0.000113986	6.73287E-05	0	0	1.38395E-05	0	0	0	0.000391362	0.000593754
ASV8258.Erysipelotrichaceae	0.000336265	0.000340189	0.000396395	0.000185217	0.000252882	0.00051439	0.000377008	0.000169305	0	3.40005E-05	9.65531E-05	0.000148256	6.054E-05	6.359E-05	0.000150137	0	0.000234188	0.000270078	0.000142816	6.25098E-05	0.000136783	0.000168322	0.000196477	0.000211012	0.000373666	0.000376356	0.000384439	0	0.000118594	0.000277085
ASV5859.Phascolarctobacterium	0	5.23368E-05	0.000312943	0	0.000312384	0	0.000255827	0.000620785	0.000513525	4.5334E-05	0	0.000494187	3.027E-05	0.000143077	0	0	0.000296639	0	0.00052842	6.25098E-05	0	0.000100993	6.54922E-05	0.000225079	0	0.000679532	0.000570458	0	0	0
ASV8259.Erysipelotrichaceae	0	2.61684E-05	0	0	0	0	4.03937E-05	0	8.32743E-05	7.93345E-05	0.000257475	0.000111192	9.081E-05	0.000111282	0.000150137	0.001188028	7.80628E-05	3.68288E-05	0	0.000281294	0.000592728	6.73287E-05	0.000218307	0.000140675	0.000179913	0.000449537	0.000310031	0	0.000355783	0.000382641
ASV9661.Lachnospiraceae	0.000155199	0.0009944	0.000229492	3.96894E-05	0.00019338	0.000334354	0.00032315	0.000282175	0.000569041	0	0.000209198	3.7064E-05	0.00027243	0.00025436	0.000214482	7.6647E-05	0.000874303	0	2.85633E-05	0	6.83917E-05	0	6.54922E-05	2.81349E-05	0.000456703	0.000219541	0	0.000122014	0.000142313	0.000118751
ASV17253.Bradymonadales	0.000129333	0	0	0	0.000119003	0.000231476	0.000215433	0	0	4.5334E-05	0	0	0	0	0	0	0	3.68288E-05	1.42816E-05	9.37647E-05	0.001778183	0.000134657	0.00058943	0.000450159	0	6.27261E-05	4.9605E-05	0.000292833	0.0016959	0
ASV513.Bacteria	0.000155199	0.000471032	2.08629E-05	0.000238136	0.000133879	0.000334354	0.000175039	0.000507915	8.32743E-05	0.000192669	0.000241383	0.000420059	0.00018162	0.00012718	0.000214482	5.1098E-05	0.000390314	1.22763E-05	0.000228506	0.000250039	0	0.000168322	2.18307E-05	0.000154742	2.7679E-05	0.000334539	0.000508451	0	1.18594E-05	0.000171529
ASV14169.Ruminococcaceae_UCG.010	0.000155199	0.000157011	0	0.000198447	0.000238007	0.000180037	0.000201969	0.00011287	0.000791106	0.000861346	3.21844E-05	0.000741281	0.00021189	4.76925E-05	0	0	0	0.000135039	0.000199943	0.000218784	0.000159581	0.000134657	2.18307E-05	8.44048E-05	0.000221432	0.000188178	6.20063E-05	0	0	0
ASV18155.Treponema_2	0	0.000104674	6.25887E-05	3.96894E-05	0	0	0	0.000141088	0.00073559	0.000283337	0.00037012	0.000222384	0.00012108	3.1795E-05	0.000386067	0.00051098	0.000327864	0.000122763	0.000856898	9.37647E-05	0	0	0	8.44048E-05	0.000359827	1.04543E-05	0	0	0.00021347	0.000237501
ASV13323.Ruminococcaceae_UCG.005	0.000103466	0.000183179	8.34516E-05	0.000264596	0.000104128	0.000102878	0.000457795	0.000253958	8.32743E-05	0.000294671	0	6.17734E-05	0.00018162	3.1795E-05	8.57927E-05	0	0	4.91051E-05	8.56898E-05	0.000312549	9.11889E-05	0	0.000261969	0.000436091	0.000166074	0.000648169	0.000682069	0	0.000189751	2.63891E-05
ASV17254.Bradymonadales	0.000258665	0	0	0.000119068	5.95017E-05	0.000154317	2.69291E-05	0	0.00015267	0	0.000354028	0	0.00027243	0.000429232	0	0	0	3.68288E-05	5.71265E-05	0.000937647	0.000615525	0.000235651	0.000130984	0.000239147	5.5358E-05	6.27261E-05	0.000173618	0.001464165	0.000225329	1.31945E-05
ASV17255.Bradymonadales	0	2.61684E-05	6.25887E-05	0.000119068	0	0	0	0	0	2.2667E-05	0	3.7064E-05	0	0.00031795	0.000621997	0	0	0.00092072	0	0.000312549	0.001892169	0.000134657	0.000436614	0.000604901	0	3.1363E-05	1.24013E-05	0	0	1.31945E-05
ASV16128.Kiritimatiellae_WCHB1.41	5.17331E-05	7.85053E-05	8.34516E-05	9.26085E-05	0	7.71585E-05	0.000121181	0.000169305	0.00073559	0.000294671	3.21844E-05	0.000148256	9.081E-05	4.76925E-05	4.28964E-05	0.000574852	6.24502E-05	0.000515603	0.000342759	0	0.000159581	0	0.000130984	0.000182877	0	0.000104543	0	0.00035384	9.48755E-05	0.000422225
ASV7664.Clostridiales_XII_AD3011	0.000155199	7.85053E-05	8.34516E-05	0.000145528	0.000178505	5.1439E-05	0.000215433	0.000253958	0.000111032	0	6.43687E-05	3.7064E-05	0	1.58975E-05	0	0.000229941	0	8.59339E-05	0.00017138	0.000187529	6.83917E-05	3.36644E-05	6.54922E-05	2.81349E-05	0.000525901	0.000846802	0.000806082	0	0.000177892	5.27781E-05
ASV16131.Kiritimatiellae_WCHB1.41	0.000801862	7.85053E-05	2.08629E-05	0.000436583	0.00142804	0.000154317	0.002208189	0.00056435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18156.Treponema_2	0	0	0	0.000582111	0.000327259	0	6.73228E-05	0.007421203	0	4.5334E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38395E-05	0	0	0	0	0
ASV16132.Kiritimatiellae_WCHB1.41	0.000232799	0.000261684	0	0.000198447	0.000119003	2.57195E-05	5.38583E-05	0.000253958	0.001540575	0.000113335	1.60922E-05	0	3.027E-05	3.1795E-05	8.57927E-05	0	0.000109288	0.000147315	0	3.12549E-05	0.000615525	3.36644E-05	0	7.03373E-05	0.000179913	9.40891E-05	0.000210821	0.000512458	5.92972E-05	0.000329863
ASV8887.Lachnospiraceae_AC2044.	0.000181066	0.000104674	0.000104314	0.000224906	5.95017E-05	0.000154317	2.69291E-05	8.46525E-05	4.16372E-05	0.000328671	0.000305751	7.41281E-05	0.00015135	7.94875E-05	0.000214482	0.000127745	0.000109288	0.000380564	7.14082E-05	0.000156274	0.000205175	0.000336644	0.000152815	7.03373E-05	0.000179913	0.000282267	0.000111611	0.000231826	0.000308345	0.000105556
ASV15697.Saccharofermentans	0	0.000209347	8.34516E-05	0.000105838	0.000104128	0.000231476	5.38583E-05	0.000197523	0.000166549	0.000646009	0.000756332	0	0.00048432	0	0	0	0	0	1.42816E-05	0.000187529	0.000387553	0.000336644	0.000764075	2.81349E-05	0	0.000209087	0.000124013	0.000195222	0.000118594	2.63891E-05
ASV17433.Desulfovibrionaceae	0.000465598	7.85053E-05	0.000312943	0.000198447	8.92525E-05	0.000282915	0.000188504	5.6435E-05	0	0.000102001	0.000193106	0.000889537	0.00015135	7.94875E-05	0.000343171	0.000281039	0.000202963	0.000171868	5.71265E-05	0.000218784	0.000273567	0.000235651	4.36614E-05	7.03373E-05	0.000470543	4.18174E-05	0	3.66041E-05	0	0.000105556
ASV2928.Bacteroidia	2.58665E-05	0	0.000208629	0.000820247	0.000342135	0.000102878	0.000201969	0.000423263	0	0	0	0	0	0	0	0.000638725	0	1.22763E-05	0.00052842	0.000156274	0.000273567	0.000201986	6.54922E-05	0.000351687	0	0	0	0	0	0
ASV18710.Mollicutes_RF39	0.000181066	0.000183179	2.08629E-05	9.26085E-05	0.000535515	0.00054011	0.000228898	0.000536133	0	3.40005E-05	3.21844E-05	0	0	0	0	0	1.56126E-05	8.59339E-05	0	0.00012502	0.000889092	0.000235651	0.000261969	0	0.00026295	0.000543626	0.000830884	0	0.000189751	0
ASV9683.Lachnospiraceae	0.000775996	0.000601874	0.000688475	0.000185217	0.000386761	0.000437232	0.001898504	0.000310393	0	7.93345E-05	0.000112645	0	0	1.58975E-05	6.43445E-05	2.5549E-05	3.12251E-05	0	1.42816E-05	0	0	0	4.36614E-05	1.40675E-05	4.15185E-05	3.1363E-05	4.9605E-05	9.7611E-05	3.55783E-05	0
ASV520.Bacteria	7.75996E-05	0	6.25887E-05	2.64596E-05	2.97508E-05	2.57195E-05	0	2.82175E-05	2.77581E-05	0.001484688	0	6.17734E-05	9.081E-05	1.58975E-05	0	0	0.000327864	0.000356012	0.000371322	0.000156274	9.11889E-05	6.73287E-05	0.000480276	8.44048E-05	0.000304469	0.000156815	0.000124013	0	0.000142313	0.000184723
ASV18159.Treponema_2	0.001319193	2.61684E-05	6.25887E-05	0.000449813	0.00016363	0.000257195	0.000134646	0.000253958	0.000166549	7.93345E-05	0.000482765	0.000123547	6.054E-05	0.000667695	0	0.000127745	3.12251E-05	0.000478774	7.14082E-05	0	0	0	2.18307E-05	7.03373E-05	1.38395E-05	0	0.000111611	0.000402645	3.55783E-05	0
ASV12888.Oscillibacter	0.000206932	2.61684E-05	0.000208629	0.000251366	0	0.000205756	4.03937E-05	0.00022574	0.000111032	0.00022667	0.000241383	0	0.00021189	9.5385E-05	2.14482E-05	3.83235E-05	0.000140513	0.000171868	0.000885461	6.25098E-05	6.83917E-05	0	0.000152815	0.000196945	0.000373666	0.000229996	0.000285229	0.000146416	7.11567E-05	0.000211112
ASV7665.Clostridiales_XII_AD3011	0.000103466	5.23368E-05	6.25887E-05	0.000119068	2.97508E-05	0.000334354	0.000255827	0	0.000222065	0.000204003	0.000177014	0.000135901	0.00015135	3.1795E-05	6.43445E-05	0.000242715	0.000140513	0	0.000142816	0.000406313	6.83917E-05	0.000134657	0.000218307	0.000182877	0.000124555	0.00031363	0.000359636	7.32082E-05	2.37189E-05	0.000778477
ASV2930.Bacteroidia	5.17331E-05	0.000157011	0.00029208	0.000740868	5.95017E-05	0.000128598	0.000134646	2.82175E-05	0	0.000408006	4.82765E-05	1.23547E-05	6.054E-05	6.359E-05	0	0.000191617	4.68377E-05	0.000527879	0.000942588	0	4.55944E-05	0.000235651	0	0.000422024	2.7679E-05	2.09087E-05	3.72038E-05	6.10069E-05	8.30161E-05	6.59726E-05
ASV18717.Mollicutes_RF39	0	0	0	0.000780558	0.000401636	0.000565829	0.000161575	0	2.77581E-05	0.000192669	0	2.47094E-05	0.00012108	7.94875E-05	0	0	0	0.001166245	0	0	0	0	0.000109154	0	0.00053974	0.00031363	0.000186019	0	0	0
ASV13062.Ruminococcaceae_NK4A214	5.17331E-05	0.000183179	8.34516E-05	0.000132298	7.43771E-05	0.000154317	0.000134646	0.000141088	0.000333097	7.93345E-05	0.000305751	8.64827E-05	0.00015135	0.000143077	0.000150137	0.000434333	0.000483989	1.22763E-05	9.99714E-05	6.25098E-05	0.00041035	0.000403972	0.000392953	0.00011254	5.5358E-05	0.000135906	9.921E-05	0	5.92972E-05	1.31945E-05
ASV18355.Anaeroplasma	0	0	0	0.000119068	1.48754E-05	0	6.73228E-05	0.000197523	0.000111032	0.000238003	3.21844E-05	0	0	6.359E-05	0	0	0	0.000233249	0.001428163	0	9.11889E-05	0	0.000218307	0.000253214	0.000166074	0.000114998	0.000136414	0.000780888	0	0.000118751
ASV9698.Lachnospiraceae	0.000206932	0.000104674	0.000250355	0.000343974	0.000148754	0.000180037	0.000121181	2.82175E-05	2.77581E-05	0.000476007	6.43687E-05	3.7064E-05	9.081E-05	4.76925E-05	0	0.000344911	0	9.82101E-05	0.000385604	0.000156274	6.83917E-05	0.000100993	2.18307E-05	0.000182877	0.000110716	7.31804E-05	2.48025E-05	9.7611E-05	0.000225329	0.000171529
ASV206.Eggerthellaceae	0.000853595	0.000157011	0.000250355	1.32298E-05	0.000535515	0.000334354	0.001104095	5.6435E-05	4.16372E-05	0.000249337	0	2.47094E-05	0	0	0	1.27745E-05	0	6.13813E-05	0.000185661	0	6.83917E-05	0	0	4.22024E-05	0.00027679	7.31804E-05	3.72038E-05	0.000219625	0.000189751	0.000343058
ASV17256.Bradymonadales	0	5.23368E-05	4.17258E-05	0.000185217	7.43771E-05	0.000128598	0.000107717	5.6435E-05	0	0	0.000112645	0.000111192	3.027E-05	1.58975E-05	0.000171585	0	1.56126E-05	0.000135039	0	0.000187529	6.83917E-05	0.000168322	0.000109154	0.000182877	5.5358E-05	1.04543E-05	1.24013E-05	0.002598892	0	0
ASV16146.Kiritimatiellae_WCHB1.41	0	0	0	0	0	0	0	0	1.38791E-05	0	0	0	6.054E-05	0	0	1.27745E-05	0	3.68288E-05	0	0	0	0	0	0	0	0.001087252	0.00266627	0	0	0
ASV2933.Bacteroidia	0	0	0	0.000277826	7.43771E-05	0	0.000121181	8.46525E-05	0.000222065	1.13335E-05	0.000337936	8.64827E-05	9.081E-05	0.00050872	0.000536205	0.000830342	0	6.13813E-05	0.000471294	9.37647E-05	0.000182378	0.000403972	8.73229E-05	0	0.000110716	5.22717E-05	8.68088E-05	0.000146416	0	0.000131945
ASV7666.Clostridiales_XII_AD3011	0	0.000235516	8.34516E-05	0.000224906	7.43771E-05	0.000128598	0.00029622	0.000141088	0	0.000340005	0.000354028	9.88374E-05	9.081E-05	3.1795E-05	0.000214482	0.000268264	0.000359089	0.000110486	0.000328478	0.00012502	0.000227972	3.36644E-05	4.36614E-05	9.84723E-05	9.68764E-05	0.000250904	0.000409241	0	8.30161E-05	0.000105556
ASV11846.Ruminococcaceae	0.000336265	0.000130842	0.000166903	0.00064826	0.000476013	0.000334354	0.000430866	0.000536133	6.93953E-05	0	4.82765E-05	0	0.00012108	6.359E-05	0	0	0	0	4.28449E-05	0	0	0	8.73229E-05	0.000211012	0.000581259	0.000261359	0.000186019	0	0.000272767	3.95836E-05
ASV3828.Prevotellaceae_NK3B31.	0.000232799	0.000157011	0.000271218	0.000304285	0.00052064	0.000360073	0.000175039	0.000366828	0.000235944	6.8001E-05	0.000321844	0.000172965	6.054E-05	0.000302052	0.000171585	0.000293813	6.24502E-05	0.000122763	0.000214225	0	0.000136783	0.000134657	6.54922E-05	8.44048E-05	1.38395E-05	5.22717E-05	6.20063E-05	7.32082E-05	0.000237189	0
ASV9711.Lachnospiraceae	0.000103466	0.001125242	0.000250355	0.000211677	2.97508E-05	0.000154317	4.03937E-05	0.00022574	0.000180428	0.000578008	0.000241383	3.7064E-05	9.081E-05	4.76925E-05	4.28964E-05	0.000204392	7.80628E-05	0.000171868	0.000199943	0.00012502	0.000159581	0.000168322	0	2.81349E-05	0	0.000271813	0.000210821	7.32082E-05	0	0.000250696
ASV8491.Solobacterium	0	0.000758884	0	0.000555651	0.00016363	5.1439E-05	0.000350079	2.82175E-05	5.55162E-05	7.93345E-05	0	0.000135901	0.00021189	1.58975E-05	0.000171585	0.000396009	1.56126E-05	0.000208697	8.56898E-05	0.000281294	0.000159581	6.73287E-05	0.000174646	0.000295417	5.5358E-05	4.18174E-05	0.000173618	0.000244027	0.000130454	0.000197918
ASV529.Bacteria	0	0	2.08629E-05	0	0	0	0	0	0.000916018	0.00090668	0.000402304	0.000247094	0	6.359E-05	0.000428964	0.000204392	0.000171738	0.000110486	4.28449E-05	0.000156274	0.000136783	0.000269315	2.18307E-05	0.00011254	6.91974E-05	4.18174E-05	6.20063E-05	0.000231826	0	3.95836E-05
ASV4733.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0.000277581	7.93345E-05	0.000128737	0.00039535	0.00072648	7.94875E-05	0	0.000140519	0.000967979	4.91051E-05	8.56898E-05	0	4.55944E-05	3.36644E-05	0.000349292	0.00011254	0	0.000365902	0.000136414	0.000134215	0.000498097	0.000158334
ASV15799.Schwartzia	0.000336265	0.000157011	0.000271218	6.61489E-05	0.00019338	0.000231476	0.000430866	2.82175E-05	0.000513525	5.66675E-05	0.000112645	0.00021003	3.027E-05	0.000222565	0.000278826	0.000153294	9.36754E-05	4.91051E-05	0.000499857	3.12549E-05	0.000136783	3.36644E-05	0	2.81349E-05	4.15185E-05	0.000334539	0.000285229	1.22014E-05	3.55783E-05	0
ASV207.Eggerthellaceae	0.000310398	0.000314021	0.000166903	0.000105838	0.00016363	0.000180037	9.4252E-05	0.00011287	4.16372E-05	0.000192669	6.43687E-05	8.64827E-05	6.054E-05	9.5385E-05	0.000107241	0.000229941	0	0.000110486	4.28449E-05	9.37647E-05	0.000273567	0.000134657	0.000130984	0.00011254	0.000110716	7.31804E-05	0.000148815	0.000988311	0.000106735	0.000118751
ASV4736.Rikenellaceae_RC9	0.000258665	0	0.000166903	0.000502732	0.000565266	0.000205756	0.000121181	0.000423263	5.55162E-05	0.000204003	9.65531E-05	0	6.054E-05	4.76925E-05	0	0.000332137	0	7.36576E-05	7.14082E-05	9.37647E-05	2.27972E-05	6.73287E-05	2.18307E-05	0.000815913	0.000152234	5.22717E-05	9.921E-05	0.000231826	0.000106735	3.95836E-05
ASV9714.Lachnospiraceae	0.000336265	0.000157011	0.000312943	0.000383664	0.000223131	7.71585E-05	8.07874E-05	0.000141088	0.000111032	0.000147335	0.000466673	0.000271803	9.081E-05	0.00012718	0.000257378	0.000127745	9.36754E-05	0.000110486	0.000114253	0.00012502	0.000205175	6.73287E-05	6.54922E-05	5.62699E-05	5.5358E-05	0.000135906	7.44075E-05	0	0.000177892	6.59726E-05
ASV9715.Lachnospiraceae	5.17331E-05	0.000104674	0.000104314	0.000515962	7.43771E-05	7.71585E-05	0.000269291	8.46525E-05	0.000111032	0.000294671	0.000177014	0.000160611	0.00015135	0.000111282	0.000171585	0.000127745	9.36754E-05	0.000356012	0.000185661	6.25098E-05	4.55944E-05	0.000100993	0	4.22024E-05	5.5358E-05	0.000292722	0.000136414	0	0.000142313	3.95836E-05
ASV17148.Alphaproteobacteria	0	2.61684E-05	0	0	0.00019338	0	0.000188504	5.6435E-05	0	0.000600675	0	0	0	0	0	0	0	0	0	0.000375059	0	0.000605959	0	0	0.000733493	0.000512263	0.001178119	0	0	0
